composite_ID,UID,TSVR_hours,domain,z_full_ctt,z_purified_ctt,z_irt_theta
A092_3,A092,71.31,where,-0.2577448122044292,-0.18850318127733806,-0.530753606038604
A092_4,A092,146.16,what,-1.459088047850236,-2.1076278592334265,-1.7541737958657897
A092_4,A092,146.16,where,-1.0387896976723952,-1.046264136168801,-1.3015418247408876
A093_1,A093,1.0,what,0.4406778363537457,0.44658882304150743,0.4553579612252241
A093_1,A093,1.0,where,0.6404568060837332,0.46502897483044325,0.43842063201338644
A093_2,A093,22.09,what,0.16928271003889156,0.7658659083258738,0.35998183624245106
A093_2,A093,22.09,where,-0.06248359083743738,0.09741713701981601,0.26819366949727025
A093_3,A093,70.22,what,1.25486321529831,1.4044200788946077,1.0043600347559867
A093_3,A093,70.22,where,0.32803885189654625,0.5467204943439156,0.5684271938646852
A093_4,A093,140.95,what,-0.3735075425908176,0.44658882304150743,0.6635370631312496
A093_4,A093,140.95,where,0.5623523175369365,0.8734865723978059,0.5175729406790555
A094_1,A094,1.0,what,-0.10211241627596344,-0.1919653475272259,-0.47476575051616016
A094_1,A094,1.0,where,-1.2340509190393871,-1.2504929349524827,-0.8029254359378438
A094_2,A094,22.98,what,-0.3735075425908176,-0.1919653475272259,-0.1078474207962685
A094_2,A094,22.98,where,-0.45300603357142016,-0.5152692593312291,-0.20446657586183428
A094_3,A094,76.21,what,-1.1876929215353809,-1.4690736886646933,-1.7588157883509585
A094_3,A094,76.21,where,-1.5464688732265734,-1.8223335715467917,-1.5719389940091004
A094_4,A094,149.99,what,-0.9162977952205267,-0.511242432811593,-1.0548078227887945
A094_4,A094,149.99,where,-1.3121554075861837,-1.291338694709219,-1.310869639412299
A095_1,A095,1.0,what,0.9834680889834548,1.0851429936102408,1.747383194319249
A095_1,A095,1.0,where,1.1090837373645126,1.4044814492353785,1.5489479408961684
A095_2,A095,29.71,what,-0.6449026689056717,-0.511242432811593,-0.34211642787793256
A095_2,A095,29.71,where,-0.2967970564778267,-0.43357773981775594,-0.4044846086560294
A095_3,A095,78.76,what,-0.3735075425908176,-0.511242432811593,-0.5758599515727634
A095_3,A095,78.76,where,-0.9216329648522006,-0.6786522983581739,-0.46952732600765723
A095_4,A095,148.79,what,-0.3735075425908176,-0.1919653475272259,-0.4816485813270274
A095_4,A095,148.79,where,-1.1559464304925904,-1.0871098959255372,-1.0677596868610475
A096_1,A096,1.0,what,-1.1876929215353809,-0.8305195180959593,-0.6459014007328717
A096_1,A096,1.0,where,-0.6092150106650136,-0.5152692593312291,-0.48172355851223037
A096_2,A096,24.49,what,-2.8160636794245084,-3.065459115086527,-1.8430658431236124
A096_2,A096,24.49,where,-0.8435284763054038,-0.8420353373851194,-0.9919932770543785
A096_3,A096,71.19,what,-3.358853932054217,-2.426904944517793,-2.271920491462203
A096_3,A096,71.19,where,-1.9369913159605572,-2.0674081300872094,-2.3589988430350624
A096_4,A096,143.66,what,-2.5446685531096533,-1.78835077394906,-1.8322813037297137
A096_4,A096,143.66,where,-1.1949986747659886,-1.2504929349524827,-1.3580573888129674
A097_1,A097,1.0,what,0.9834680889834548,0.7658659083258738,0.3431209305772953
A097_1,A097,1.0,where,-0.2577448122044292,-0.14765742152060188,0.11585961974905462
A097_2,A097,24.37,what,-0.3735075425908176,-0.511242432811593,-0.5144579634246021
A097_2,A097,24.37,where,-0.14058807938423412,-0.35188622030428357,-0.6608529588492048
A097_3,A097,70.83,what,-0.10211241627596344,0.44658882304150743,0.5633189793147689
A097_3,A097,70.83,where,0.7966657831773257,0.7917950528843335,0.8462840823539642
A097_4,A097,144.85,what,0.7120729626685999,0.7658659083258738,0.24930748991534527
A097_4,A097,144.85,where,0.44519558471674137,0.3424916955602339,0.16444245283933343
A098_1,A098,1.0,what,0.4406778363537457,0.44658882304150743,0.7151617328905707
A098_1,A098,1.0,where,0.7185612946305291,0.7917950528843335,0.8478994198240387
A098_2,A098,25.77,what,-0.10211241627596344,0.12731173775714041,0.31421472601249956
A098_2,A098,25.77,where,0.3670910961699446,0.17910865653328836,0.43987921103157196
A098_3,A098,78.84,what,0.4406778363537457,0.7658659083258738,1.4253675980587566
A098_3,A098,78.84,where,1.148135981637911,1.1594068906949608,1.2029829604432136
A098_4,A098,146.29,what,0.16928271003889156,0.44658882304150743,-0.3109271749390213
A098_4,A098,146.29,where,-1.3902598961329804,-1.2504929349524827,-0.695449242274495
A099_1,A099,1.0,what,0.7120729626685999,0.7658659083258738,1.0002364034770586
A099_1,A099,1.0,where,1.5386584243718946,1.241098410208433,1.1190627825112596
A099_2,A099,28.75,what,0.7120729626685999,0.7658659083258738,1.0796125497590037
A099_2,A099,28.75,where,1.4215016915516996,1.6087102480190603,1.413943801986886
A099_3,A099,78.57,what,-0.3735075425908176,-0.511242432811593,-0.7658650736657595
A099_3,A099,78.57,where,-0.14058807938423412,-0.02512014225039252,-0.16922001528241157
A099_4,A099,143.51,what,0.16928271003889156,-0.1919653475272259,0.03483738258466319
A099_4,A099,143.51,where,1.148135981637911,1.4453272089921148,1.0837222720245063
A100_1,A100,1.0,what,-1.1876929215353809,-0.1919653475272259,0.09037811100806908
A100_1,A100,1.0,where,-0.17964032365763247,-0.06596590200712951,-0.2439865212152743
A100_2,A100,31.14,what,1.797653467928018,1.7236971641789742,1.0222492831430205
A100_2,A100,31.14,where,0.406143340443343,0.7101035333708612,0.9311110298084139
A100_3,A100,75.34,what,0.9834680889834548,1.0851429936102408,0.4150841221157481
A100_3,A100,75.34,where,0.05467314198275771,0.09741713701981601,0.2065043360738357
A100_4,A100,146.8,what,-0.10211241627596344,0.44658882304150743,0.09301115891626521
A100_4,A100,146.8,where,-0.49205827784481854,-0.22934894103407424,0.03352506514743814
A101_1,A101,1.0,what,-1.459088047850236,-1.78835077394906,-1.2607093960106635
A101_1,A101,1.0,where,-1.0387896976723952,-0.9645726166553287,-1.054873150571349
A101_2,A101,29.12,what,-1.1876929215353809,-1.4690736886646933,-1.0749461667796507
A101_2,A101,29.12,where,-0.648267254938412,-0.71949805811491,-0.6326588760307452
A101_3,A101,75.21,what,-0.9162977952205267,-1.1497966033803264,-1.4036058227466506
A101_3,A101,75.21,where,-1.7417300945935654,-1.904025091060264,-1.748934395440133
A101_4,A101,150.22,what,-2.2732734267947987,-2.1076278592334265,-1.626437486941086
A101_4,A101,150.22,where,-0.8044762320320055,-1.046264136168801,-1.1071877426592078
A102_1,A102,1.0,what,0.4406778363537457,0.12731173775714041,-0.11336905822663465
A102_1,A102,1.0,where,0.1718298748029528,0.09741713701981601,-0.06581307701361587
A102_2,A102,29.13,what,1.25486321529831,1.0851429936102408,0.8864694727958461
A102_2,A102,29.13,where,0.8357180274507241,0.9960238516680152,1.2864011421827135
A102_3,A102,75.27,what,-0.10211241627596344,-0.511242432811593,-0.6019562778393424
A102_3,A102,75.27,where,-0.3749015450246234,-0.47442349957449215,-0.49241015389935133
A102_4,A102,150.41,what,-0.3735075425908176,0.12731173775714041,-0.010033759552445759
A102_4,A102,150.41,where,-0.8435284763054038,-0.71949805811491,-0.8228481066751002
A103_1,A103,1.0,what,1.25486321529831,1.4044200788946077,1.770500011977033
A103_1,A103,1.0,where,1.7339196457388857,1.812939046802742,1.6467410486622922
A103_2,A103,27.26,what,-0.3735075425908176,-0.1919653475272259,-0.9932741855837453
A103_2,A103,27.26,where,-1.1559464304925904,-1.2504929349524827,-1.2138305990348828
A103_3,A103,80.24,what,-1.459088047850236,-2.1076278592334265,-1.9967097516576038
A103_3,A103,80.24,where,-1.1559464304925904,-1.1688014154390105,-1.5606534156491194
A103_4,A103,149.72,what,-0.6449026689056717,-0.511242432811593,-0.786042322568102
A103_4,A103,149.72,where,-0.8435284763054038,-1.0054183764120646,-1.2137951867340042
A104_1,A104,1.0,what,0.9834680889834548,1.4044200788946077,2.211148768808495
A104_1,A104,1.0,where,1.4215016915516996,1.6904017675325327,1.7708282190707383
A104_2,A104,22.6,what,-0.10211241627596344,-0.511242432811593,-0.2739503935370966
A104_2,A104,22.6,where,0.13277763052955444,0.01572561750634366,0.18151693367892974
A104_3,A104,72.62,what,0.9834680889834548,0.7658659083258738,0.34815342999866405
A104_3,A104,72.62,where,0.2889866076231479,0.30164593580349774,0.24255478807620193
A104_4,A104,145.78,what,-2.001878300479944,-2.1076278592334265,-1.8729682070567346
A104_4,A104,145.78,where,-2.0932002930541502,-2.0674081300872094,-1.8869868895950412
A105_1,A105,1.0,what,0.4406778363537457,0.7658659083258738,0.7632714396014345
A105_1,A105,1.0,where,0.48424782899013974,0.3833374553169701,0.7162402410077405
A105_2,A105,22.77,what,-0.10211241627596344,0.12731173775714041,0.4557328995197853
A105_2,A105,22.77,where,0.8357180274507241,0.5875662541006518,0.5555015538100164
A105_3,A105,69.46,what,0.16928271003889156,0.44658882304150743,-0.07091399566870007
A105_3,A105,69.46,where,-0.6092150106650136,-0.35188622030428357,-0.38668125681635074
A105_4,A105,146.2,what,-0.10211241627596344,-0.1919653475272259,0.021809665673877505
A105_4,A105,146.2,where,0.8357180274507241,0.8326408126410697,0.43114535722489605
A106_1,A106,1.0,what,1.797653467928018,1.7236971641789742,1.782559199128828
A106_1,A106,1.0,where,0.7966657831773257,1.1185611309382246,1.3711164872343944
A106_2,A106,22.64,what,0.16928271003889156,0.12731173775714041,0.09056696007783947
A106_2,A106,22.64,where,0.406143340443343,0.1382628967765522,0.02721329467985108
A106_3,A106,66.08,what,0.9834680889834548,1.0851429936102408,0.6872983602337956
A106_3,A106,66.08,where,0.5623523175369365,0.3833374553169701,0.3801866914066758
A106_4,A106,147.13,what,1.25486321529831,1.7236971641789742,1.0969185026839272
A106_4,A106,147.13,where,0.8747702717241225,0.955178091911279,1.2099736705666442
A107_1,A107,1.0,what,-0.10211241627596344,-0.511242432811593,-0.6922949512595535
A107_1,A107,1.0,where,-0.8825807205788022,-0.71949805811491,-0.8794073459182635
A107_2,A107,26.22,what,-1.459088047850236,-1.4690736886646933,-1.8198907126122281
A107_2,A107,26.22,where,-1.3902598961329804,-1.413875973979428,-1.700729239904224
A107_3,A107,71.45,what,-1.1876929215353809,-1.1497966033803264,-0.9923723394662326
A107_3,A107,71.45,where,-1.4293121404063789,-1.4547217337361642,-1.311136197458912
A107_4,A107,145.95,what,-1.7304831741650901,-1.1497966033803264,-1.3653671689982674
A107_4,A107,145.95,where,-1.8588868274137604,-1.8631793313035274,-1.4501148842467977
A108_1,A108,1.0,what,-0.6449026689056717,-1.1497966033803264,-0.7484348720747203
A108_1,A108,1.0,where,-0.10153583511083575,0.01572561750634366,-0.5393374726545589
A108_2,A108,27.61,what,-1.459088047850236,-1.4690736886646933,-1.3608550450248378
A108_2,A108,27.61,where,-1.3121554075861837,-1.413875973979428,-1.0149742184815067
A108_3,A108,68.96,what,-1.459088047850236,-1.1497966033803264,-0.7116645671395322
A108_3,A108,68.96,where,0.1718298748029528,0.056571377263079835,-0.20574700954460023
A108_4,A108,152.12,what,-2.5446685531096533,-1.78835077394906,-1.372981892892261
A108_4,A108,152.12,where,-1.3512076518595821,-1.2096471751957463,-1.17361038079707
A109_1,A109,1.0,what,-0.10211241627596344,-0.1919653475272259,-0.3192128082448191
A109_1,A109,1.0,where,-1.0387896976723952,-0.8420353373851194,-0.30669238083192757
A109_2,A109,24.65,what,-1.1876929215353809,-1.1497966033803264,-0.93939506745675
A109_2,A109,24.65,where,-1.116894186219192,-1.2096471751957463,-1.1774756870929632
A109_3,A109,71.17,what,-0.3735075425908176,0.12731173775714041,-0.3176960731172244
A109_3,A109,71.17,where,-0.9216329648522006,-0.8420353373851194,-0.1435823035403723
A109_4,A109,149.87,what,-0.9162977952205267,-1.4690736886646933,-1.472548308312944
A109_4,A109,149.87,where,-1.7417300945935654,-1.6589505325198457,-1.3924496008061948
