UID,TEST,Schema,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,calibration
A092,T4,Congruent,146.16,-1.0271956,-1.3376265,-0.9928344475232233,-0.9558661835620675,0.03696826396115571
A092,T1,Incongruent,1.0,0.025033973,-0.3796672,0.09876741704803561,0.6232878341514306,0.524520417103395
A092,T2,Incongruent,22.83,-0.3676604,-0.47237504,-0.30994442648998,0.47022705612162297,0.780171482611603
A092,T3,Incongruent,71.31,-0.6508956,-0.7832944,-0.604732405911469,-0.043101257278083095,0.5616311486333859
A092,T4,Incongruent,146.16,-0.5604214,-0.91602015,-0.510567886078568,-0.26223166264174746,0.2483362234368205
A093,T1,Common,1.0,1.8863667,0.1706706,2.0240168181514187,1.4936491115985249,-0.5303677065528938
A093,T2,Common,22.09,0.65928304,-1.877145,0.7552498058730576,-1.8256367193455063,-2.5808865252185638
A093,T3,Common,70.22,0.26443118,-2.3342147,0.34698504688771364,-2.566496872458823,-2.9134819193465367
A093,T4,Common,140.95,-0.19815324,-2.3192465,-0.1313131096454102,-2.5422350521197576,-2.4109219424743475
A093,T1,Congruent,1.0,1.5687394,-0.20423794,1.6970898912032741,0.9186517104952221,-0.778438180708052
A093,T2,Congruent,22.09,0.47417432,-1.6068077,0.5628946016401241,-1.4010665269851688,-1.963961128625293
A093,T3,Congruent,70.22,0.15755275,-1.7105321,0.23480931933960608,-1.5726169120096618,-1.807426231349268
A093,T4,Congruent,140.95,-0.21907209,-2.128338,-0.15545173252994104,-2.2636285062970707,-2.1081767737671298
A093,T1,Incongruent,1.0,0.87163645,-0.36698905,0.9799016601366689,0.6442194781523976,-0.33568218198427136
A093,T2,Incongruent,22.09,0.8182416,-1.8228393,0.9243289066688319,-1.7593913918656054,-2.6837202985344373
A093,T3,Incongruent,70.22,0.33399647,-2.4407663,0.42033207499891134,-2.7795897632830053,-3.1999218382819166
A093,T4,Incongruent,140.95,0.22917232,-2.0987413,0.31123229018023385,-2.2149059932194923,-2.5261382833997263
A094,T1,Common,1.0,-0.34197062,-0.9282739,-0.2800158863870561,-0.287620113933243,-0.0076042275461868925
A094,T2,Common,22.98,0.058869928,-0.60290366,0.134440993012659,0.2397695726395416,0.1053285796268826
A094,T3,Common,76.21,-1.0615929,-1.0056866,-1.0240833366573514,-0.4130976609570673,0.6109856757002841
A094,T4,Common,149.99,-1.5498525,-1.0722305,-1.5289288448342166,-0.5209580681176323,1.0079707767165842
A094,T1,Congruent,1.0,-0.5646423,-1.0203196,-0.5135337795063973,-0.43107046658584636,0.08246331292055098
A094,T2,Congruent,22.98,-0.39551097,-1.1101195,-0.3382788208852519,-0.5795910405314267,-0.24131221964617483
A094,T3,Congruent,76.21,-1.0374577,-1.417154,-1.003468100737362,-1.0873971757397556,-0.08392907500239355
A094,T4,Congruent,149.99,-0.94307864,-1.2022649,-0.9056719191842304,-0.7319908504916286,0.1736810686926018
A094,T1,Incongruent,1.0,-0.6318086,-0.8360001,-0.5848668730849773,-0.1301184442668603,0.454748428818117
A094,T2,Incongruent,22.98,-0.30173466,-0.9817864,-0.2413296650250687,-0.3708118365849956,-0.12948217155992692
A094,T3,Incongruent,76.21,-1.1520671,-1.153966,-1.1263460112424335,-0.655080605406069,0.47126540583636445
A094,T4,Incongruent,149.99,-1.8590226,-1.27951,-1.862137266658104,-0.8623539311245211,0.9997833355335829
A095,T1,Common,1.0,0.89498186,-0.27295217,0.9989551842406053,0.7745849660059516,-0.22437021823465364
A095,T2,Common,29.71,-0.33750013,-0.9054048,-0.2753935363178519,-0.2505517960649535,0.024841740252898425
A095,T3,Common,78.76,0.2299884,-0.48455513,0.311372264728133,0.4315996371932321,0.12022737246509907
A095,T4,Common,148.79,-0.23249625,-0.7702368,-0.166822732673351,-0.0314592043310871,0.1353635283422639
A095,T1,Congruent,1.0,1.4517397,-0.11152778,1.5758540587753826,1.0719855802855742,-0.5038684784898084
A095,T2,Congruent,29.71,-0.10375094,-0.8506229,-0.035955224275716964,-0.1504081130568219,-0.11445288878110493
A095,T3,Congruent,78.76,-0.43006915,-0.8015234,-0.37408822654606055,-0.06920216605196962,0.30488606049409095
A095,T4,Congruent,148.79,-1.1650947,-1.4459883,-1.1357263710030019,-1.1350863912658202,0.0006399797371816618
A095,T1,Incongruent,1.0,1.0518168,-0.115547016,1.1674313220853136,1.0593506402357478,-0.10808068184956587
A095,T2,Incongruent,29.71,0.16301355,-0.54553676,0.24237499373787416,0.3494369505038142,0.10706195676594002
A095,T3,Incongruent,78.76,0.21890199,-0.43434292,0.3005430473576895,0.5330181412911513,0.23247509393346183
A095,T4,Incongruent,148.79,-0.19358274,-0.75107104,-0.12876637498430213,0.01009955672356517,0.1388659317078673
A096,T1,Common,1.0,1.5919161,-0.17199293,1.7195638943584548,0.9382288872822999,-0.7813350070761549
A096,T2,Common,24.49,0.5699916,-0.6014457,0.6629251851126178,0.24213276685003746,-0.4207924182625803
A096,T3,Common,71.19,0.4321983,-0.94371307,0.5204511230319802,-0.3126453252962858,-0.8330964483282659
A096,T4,Common,143.66,0.6906765,-0.41385162,0.7877096843211825,0.5462023186753976,-0.2415073656457849
A096,T1,Congruent,1.0,1.3077021,-0.35047135,1.4266013825983013,0.6767954279913506,-0.7498059546069507
A096,T2,Congruent,24.49,0.47245136,-1.0172954,0.5611092595423243,-0.4260687247161312,-0.9871779842584555
A096,T3,Congruent,71.19,0.595139,-0.92508286,0.6882389715331539,-0.2735578715216418,-0.9617968430547957
A096,T4,Congruent,143.66,1.2338485,-0.34232667,1.3500738130934518,0.6902659613460993,-0.6598078517473525
A096,T1,Incongruent,1.0,1.134232,-0.26969424,1.2532081262453114,0.8048533502916071,-0.4483547759537043
A096,T2,Incongruent,24.49,0.4446256,-0.76674485,0.5354736170736861,-0.015777926273464846,-0.551251543347151
A096,T3,Incongruent,71.19,1.2006466,-0.17650235,1.322331687646177,0.958713295572052,-0.36361839207412505
A096,T4,Incongruent,143.66,0.50713146,-0.7302077,0.6005290062746134,0.04454496126217168,-0.5559840450124417
A097,T1,Common,1.0,-0.91488755,-1.0816407,-0.8723944871743821,-0.5362109764001696,0.3361835107742125
A097,T2,Common,24.37,-0.66835433,-2.2613146,-0.6174866702397455,-2.4483337580629745,-1.830847087823229
A097,T3,Common,70.83,-0.4045328,-1.5564256,-0.34470326898998394,-1.3057855373695162,-0.9610822683795323
A097,T4,Common,144.85,-1.1176647,-1.9700977,-1.0820598646465434,-1.976302912169699,-0.8942430475231558
A097,T1,Congruent,1.0,-0.64660174,-0.8071859,-0.5984606719148721,-0.07856740754964225,0.5198932643652299
A097,T2,Congruent,24.37,-0.68759215,-2.1132436,-0.640935195165022,-2.23866379084233,-1.5977285956773082
A097,T3,Congruent,70.83,-0.5227812,-2.0212188,-0.47015704174683703,-2.086463441919589,-1.616306400172752
A097,T4,Congruent,144.85,-1.4535594,-2.3067176,-1.434635325731621,-2.558651558351506,-1.1240162326198853
A097,T1,Incongruent,1.0,-0.74387664,-0.8131834,-0.7015060163458665,-0.09244803954086611,0.6090579768050004
A097,T2,Incongruent,24.37,-0.74313676,-2.3220603,-0.7007359576447786,-2.5836059854622047,-1.8828700278174262
A097,T3,Incongruent,70.83,-0.47963247,-1.7823144,-0.42648368526481284,-1.6924847233079068,-1.266001038043094
A097,T4,Incongruent,144.85,-1.4022226,-2.6435583,-1.3867050145943203,-3.1143996488139454,-1.727694634219625
A098,T1,Common,1.0,0.5927121,-0.37680024,0.6864174879132845,0.6062585662452095,-0.08015892166807503
A098,T2,Common,25.77,-0.2544657,-0.64977807,-0.1895384727215062,0.16379126436468458,0.35332973708619075
A098,T3,Common,78.84,0.936746,-0.16594763,1.0421380289442623,0.9480276595124781,-0.09411036943178419
A098,T4,Common,146.29,0.22590356,-0.51632476,0.3071486649758267,0.3801045305472359,0.0729558655714092
A098,T1,Congruent,1.0,0.5878306,-0.40372565,0.6806659610235886,0.5887178332382369,-0.09194812778535166
A098,T2,Congruent,25.77,-0.09333228,-0.49372467,-0.025159342594967563,0.43986793357309484,0.4650272761680624
A098,T3,Congruent,78.84,0.5307551,-0.17265761,0.621523965328402,0.9708826009192744,0.3493586355908723
A098,T4,Congruent,146.29,0.5402537,-0.32335347,0.6313664749920982,0.7216458465529235,0.09027937156082533
A098,T1,Incongruent,1.0,1.0165561,-0.09043383,1.130732385985608,1.1008125466717869,-0.02991983931382114
A098,T2,Incongruent,25.77,-0.055209234,-0.4116703,0.01525119853483425,0.5704506697285971,0.5551994711937629
A098,T3,Incongruent,78.84,0.98897034,-0.14751065,1.1020214402726238,1.0065786342360397,-0.09544280603658417
A098,T4,Incongruent,146.29,-0.16705404,-0.5866237,-0.10115560531415214,0.28160235309259174,0.38275795840674387
A099,T1,Common,1.0,0.8971632,-0.24798575,1.001210623152214,0.8150528109405236,-0.18615781221169037
A099,T2,Common,28.75,0.93869454,-0.51312137,1.0441527597688132,0.385296876497715,-0.6588558832710982
A099,T3,Common,78.57,0.7674628,-0.40274915,0.8671043724021157,0.5641982121335201,-0.3029061602685956
A099,T4,Common,143.51,1.4818188,0.15093826,1.605726650057676,1.4616651397148406,-0.14406151034283532
A099,T1,Congruent,1.0,1.1005908,-0.4489275,1.211991337780043,0.5139582321094824,-0.6980331056705606
A099,T2,Congruent,28.75,0.96224314,-0.44614545,1.0686346135786056,0.5185594806937825,-0.550075132884823
A099,T3,Congruent,78.57,0.74644065,-0.35756537,0.8450187024680496,0.6650625872868351,-0.17995611518121446
A099,T4,Congruent,143.51,1.9481039,0.20277411,2.0901897961696188,1.591811293844061,-0.4983785023255578
A099,T1,Incongruent,1.0,1.2172518,-0.07720999,1.33961419121879,1.1226451256526118,-0.21696906556617823
A099,T2,Incongruent,28.75,0.9246756,-0.10447536,1.0351042050842365,1.0776299603173978,0.042525755233161266
A099,T3,Incongruent,78.57,1.055869,-0.22665562,1.171648805823958,0.8759101742077854,-0.29573863161617264
A099,T4,Incongruent,143.51,1.0202104,0.040699307,1.134535739923254,1.3173135456672262,0.18277780574397218
A100,T1,Common,1.0,1.0584316,-1.2875018,1.1679572213775637,-0.8698893761411193,-2.037846597518683
A100,T2,Common,31.14,0.96297234,-1.4704013,1.0692552631879295,-1.1663495255983007,-2.2356047887862305
A100,T3,Common,75.34,0.8095997,-0.7611448,0.9106726395565101,-0.01672206355779508,-0.9273947031143052
A100,T4,Common,146.8,0.44496024,-2.1010146,0.5336465790652516,-2.188504934266375,-2.7221515133316263
A100,T1,Congruent,1.0,0.8725508,-0.47020003,0.9756948410637575,0.47877547171805007,-0.4969193693457074
A100,T2,Congruent,31.14,0.8017346,-0.99447477,0.9023146447352195,-0.38832555278164405,-1.2906401975168635
A100,T3,Congruent,75.34,0.66154516,-1.3714874,0.7570494563971302,-1.0118689218982337,-1.768918378295364
A100,T4,Congruent,146.8,0.25496414,-2.1504357,0.33574762050283974,-2.3001760201236703,-2.63592364062651
A100,T1,Incongruent,1.0,1.182893,-0.9608972,1.3038539423960904,-0.3363237371489582,-1.6401776795450487
A100,T2,Incongruent,31.14,1.1460923,-1.2229484,1.2655521917863626,-0.768970647654528,-2.0345228394408905
A100,T3,Incongruent,75.34,0.876945,-1.0668608,0.9854267386867853,-0.5112697941257932,-1.4966965328125785
A100,T4,Incongruent,146.8,0.47141188,-2.3538194,0.5633524730824669,-2.6360403055318606,-3.1993927786143277
A101,T1,Common,1.0,-0.610561,-0.8380914,-0.5577301328299674,-0.14144411329670625,0.41628601953326116
A101,T2,Common,29.12,-1.7245398,-1.5315744,-1.7095501756601637,-1.265504451493446,0.4440457241667177
A101,T3,Common,75.21,-2.132718,-2.680961,-2.1315939630341716,-3.1285348218338878,-0.9969408587997162
A101,T4,Common,150.22,-1.7568707,-2.3853638,-1.742979338425863,-2.6494039871890456,-0.9064246487631826
A101,T1,Congruent,1.0,-0.6260104,-1.0978798,-0.5771237945920606,-0.5593477299161398,0.017776064675920855
A101,T2,Congruent,29.12,-0.9546811,-0.9386994,-0.9176944619455478,-0.2960783457755436,0.6216161161700042
A101,T3,Congruent,75.21,-1.8980911,-2.1346235,-1.8952618973389477,-2.2740241310977103,-0.3787622337587626
A101,T4,Congruent,150.22,-2.2826872,-2.62351,-2.2937828194611463,-3.082596340802244,-0.7888135213410976
A101,T1,Incongruent,1.0,-0.32702854,-1.1868296,-0.2676552480632278,-0.7093384565744317,-0.4416832085112039
A101,T2,Incongruent,29.12,-0.5121647,-0.7344551,-0.46034286077610226,0.037532497714279654,0.4978753584903819
A101,T3,Incongruent,75.21,-1.409355,-1.8227878,-1.3941283355107381,-1.7593063652910617,-0.36517802978032354
A101,T4,Incongruent,150.22,-1.283524,-1.5100855,-1.263164859789552,-1.243034415370642,0.020130444418909876
A102,T1,Common,1.0,0.46258628,-0.44222814,0.551871365881416,0.5002070734162541,-0.05166429246516191
A102,T2,Common,29.13,-0.29522273,-0.6857153,-0.23167999645627704,0.10554093247817248,0.33722092893444955
A102,T3,Common,75.27,-1.16788,-0.9119386,-1.1339809505745082,-0.26114237353795555,0.8728385770365527
A102,T4,Common,150.41,-0.24432187,-0.4048722,-0.17905006243482727,0.5607569795423698,0.739807041977197
A102,T1,Congruent,1.0,0.2707021,-0.7033373,0.35205539463659274,0.09318839257313098,-0.25886700206346175
A102,T2,Congruent,29.13,0.6082563,-0.2512314,0.7018312011261049,0.840928955226133,0.13909775410002811
A102,T3,Congruent,75.27,-0.39174312,-0.5414447,-0.3343745507784616,0.3609434999790671,0.6953180507575287
A102,T4,Congruent,150.41,-0.7047882,-0.74551696,-0.6587538514198812,0.023427208963467217,0.6821810603833484
A102,T1,Incongruent,1.0,0.22224006,-0.43016246,0.3040172727028002,0.5399200868021511,0.23590281409935088
A102,T2,Incongruent,29.13,-0.037113465,-0.39255947,0.03408506939406369,0.602002677720536,0.5679176083264723
A102,T3,Incongruent,75.27,-0.75463295,-0.57400686,-0.7127010616330736,0.3024327741948156,1.0151338358278892
A102,T4,Incongruent,150.41,-0.23294999,-0.55013025,-0.1697393616853923,0.34185309186497465,0.511592453550367
A103,T1,Common,1.0,-2.1496155,-1.8785391,-2.149065461750056,-1.8278964034581373,0.3211690582919189
A103,T2,Common,27.26,-2.078288,-2.0777555,-2.0753150060816266,-2.1508044689166086,-0.07548946283498204
A103,T3,Common,80.24,-2.8077073,-2.2492719,-2.8295122756949906,-2.428813854280471,0.4006984214145195
A103,T4,Common,149.72,-2.9013498,-2.2040555,-2.926335759553684,-2.3555229994562876,0.5708127600973962
A103,T1,Congruent,1.0,-1.7543083,-1.8939002,-1.7462732465405861,-1.8758904730638573,-0.12961722652327112
A103,T2,Congruent,27.26,-2.7410018,-2.228271,-2.7686913196099168,-2.4289082729349367,0.33978304667498005
A103,T3,Congruent,80.24,-2.625994,-1.7387944,-2.6495195066163753,-1.6193600934277055,1.0301594131886698
A103,T4,Congruent,149.72,-2.1219773,-2.116483,-2.1272542001065395,-2.2440214532366016,-0.11676725313006209
A103,T1,Incongruent,1.0,-1.7427477,-1.1420951,-1.7411196712870636,-0.6354817323235545,1.105637938963509
A103,T2,Incongruent,27.26,-2.6229963,-2.3355603,-2.657272417070761,-2.605894505002757,0.051377912068003795
A103,T3,Incongruent,80.24,-2.7353005,-2.5229707,-2.774157352977551,-2.9153093466696265,-0.14115199369207554
A103,T4,Incongruent,149.72,-2.4707181,-2.061707,-2.4987829959538184,-2.1537623103142574,0.345020685639561
A104,T1,Common,1.0,1.4968857,0.095333226,1.6213053643054858,1.3715354417648098,-0.24976992254067598
A104,T2,Common,22.6,0.4585,-0.17972529,0.5476462772131073,0.9256955747185326,0.37804929750542526
A104,T3,Common,72.62,-1.3553964,-0.69555944,-1.327867178821728,0.08958465476457884,1.4174518335863069
A104,T4,Common,145.78,-2.4260375,-1.1881423,-2.4348773639866237,-0.7088384589981481,1.7260389049884757
A104,T1,Congruent,1.0,0.9576634,-0.28758433,1.063889057895956,0.7808046340609255,-0.2830844238350304
A104,T2,Congruent,22.6,0.49863416,-0.2856556,0.5882400432391456,0.7839945717622598,0.19575452852311426
A104,T3,Congruent,72.62,0.15277065,-0.17416877,0.22985407693938267,0.9683832846558531,0.7385292077164705
A104,T4,Congruent,145.78,-2.5819225,-1.1518676,-2.603852338334356,-0.6486384645612701,1.955213873773086
A104,T1,Incongruent,1.0,1.120304,-0.15549518,1.2387120220273948,0.9933961636488451,-0.24531585837854974
A104,T2,Incongruent,22.6,0.5038833,-0.13920192,0.5971483582363833,1.020296359492497,0.4231480012561136
A104,T3,Incongruent,72.62,-0.48170272,-0.38115776,-0.4286383779527179,0.6208269174339219,1.04946529538664
A104,T4,Incongruent,145.78,-2.5328224,-1.1664275,-2.5634204460673145,-0.6756545599434461,1.8877658861238684
A105,T1,Common,1.0,1.4342695,0.1890984,1.5565621266730785,1.5235185663655801,-0.03304356030749833
A105,T2,Common,22.77,1.2676841,-0.16809995,1.3843179129026857,0.9445389834423977,-0.43977892946028796
A105,T3,Common,69.46,-0.10543131,-0.6783302,-0.03544146703973542,0.11751137444086916,0.1529528414806046
A105,T4,Common,146.2,0.2768614,-0.6882864,0.35983751457631663,0.10137345968426467,-0.25846405489205193
A105,T1,Congruent,1.0,1.9800628,-0.01984792,2.1233058113814507,1.2236154309474399,-0.8996903804340108
A105,T2,Congruent,22.77,0.8262777,-0.33624282,0.9277463608751838,0.7003280760455457,-0.2274182848296381
A105,T3,Congruent,69.46,0.25873846,-0.52430254,0.3396585948647333,0.3892950175405229,0.049636422675789604
A105,T4,Congruent,146.2,-0.46648434,-0.81556505,-0.4118218777662759,-0.09242573219339033,0.31939614557288554
A105,T1,Incongruent,1.0,2.191189,0.2860699,2.3532769678490344,1.7224207498714794,-0.630856217977555
A105,T2,Incongruent,22.77,1.3926325,0.028753491,1.5221484319576752,1.2975909861602748,-0.22455744579740045
A105,T3,Incongruent,69.46,0.044542216,-0.44132504,0.11907137480481658,0.5214906510648935,0.4024192762600769
A105,T4,Incongruent,146.2,0.38007346,-0.6592331,0.4682884828886233,0.16172412859423743,-0.3065643542943859
A106,T1,Common,1.0,0.62846553,-0.0798332,0.723385442127428,1.0876097621875538,0.36422432006012584
A106,T2,Common,22.64,-0.015184133,-0.68068576,0.05787135657723493,0.11369326848839051,0.055821911911155576
A106,T3,Common,66.08,0.40806973,-0.30701622,0.49550291887330916,0.7193708546818807,0.2238679358085715
A106,T4,Common,147.13,-0.15138155,-0.34886494,-0.08295261124181341,0.6515386419869759,0.7344912532287893
A106,T1,Congruent,1.0,1.3092083,-0.20976482,1.4281621166070457,0.9095107716998745,-0.5186513449071712
A106,T2,Congruent,22.64,-0.00087185204,-0.72244436,0.0706487402494303,0.06158711553816056,-0.009061624711269735
A106,T3,Congruent,66.08,0.23739776,-0.49961966,0.31754522594930956,0.4301181755198736,0.11257294957056402
A106,T4,Congruent,147.13,0.009460646,-0.3562269,0.08135534035984902,0.6672762905605463,0.5859209502006972
A106,T1,Incongruent,1.0,0.81145173,-0.10460744,0.9172620870862569,1.077411896046219,0.160149808959962
A106,T2,Incongruent,22.64,-0.49697703,-0.59992296,-0.44453570632841927,0.2596452555826001,0.7041809619110193
A106,T3,Incongruent,66.08,0.046946093,-0.6359022,0.12157330268527702,0.20024347826450958,0.07867017557923256
A106,T4,Incongruent,147.13,-0.46102303,-0.62732035,-0.4071151914626109,0.21441212503629398,0.6215273164989048
A107,T1,Common,1.0,-2.5937958,-2.2520385,-2.6083343205203753,-2.433298211260606,0.1750361092597692
A107,T2,Common,26.22,-0.48547253,-2.5321162,-0.42839247678753317,-2.8872736283701315,-2.4588811515825983
A107,T3,Common,71.45,-0.79160804,-2.030288,-0.7449272405012087,-2.073864826411524,-1.3289375859103152
A107,T4,Common,145.95,-1.781519,-2.057475,-1.7684649275247686,-2.117931989434345,-0.34946706190957655
A107,T1,Congruent,1.0,-2.9418175,-2.0901606,-2.976777823712831,-2.200486683647491,0.7762911400653403
A107,T2,Congruent,26.22,-0.5517045,-2.412119,-0.5001275489537926,-2.7329755433745158,-2.232847994420723
A107,T3,Congruent,71.45,-0.7524422,-1.3894976,-0.7081332289611802,-1.0416560958357852,-0.333522866874605
A107,T4,Congruent,145.95,-1.4061681,-2.1262102,-1.3855281595992295,-2.2601093255714644,-0.8745811659722349
A107,T1,Incongruent,1.0,-2.4477227,-2.0965972,-2.474849644795527,-2.2113660810160187,0.2634835637795083
A107,T2,Incongruent,26.22,-0.18226935,-2.0038917,-0.11699152715992407,-2.058309166329598,-1.941317639169674
A107,T3,Incongruent,71.45,-0.54469776,-1.7460856,-0.4942029001419652,-1.632670922068591,-1.1384680219266259
A107,T4,Incongruent,145.95,-1.8866273,-2.5729072,-1.8908679249079838,-2.9977545804501293,-1.1068866555421455
A108,T1,Common,1.0,-0.83135366,-0.6933517,-0.7860229971984751,0.0931631606126681,0.8791861578111433
A108,T2,Common,27.61,-1.5951226,-0.9501563,-1.575736745057208,-0.32308909867339713,1.2526476463838108
A108,T3,Common,68.96,-0.8794727,-1.2867302,-0.8357766143353075,-0.8686386966623828,-0.032862082327075326
A108,T4,Common,152.12,-1.1472707,-1.1365656,-1.1126715640684988,-0.625238251285671,0.48743331278282775
A108,T1,Congruent,1.0,-1.2403814,-0.8985952,-1.2137389278321984,-0.22974977746279107,0.9839891503694074
A108,T2,Congruent,27.61,-1.994219,-1.197226,-1.994870238010292,-0.7236569846403925,1.2712132533698997
A108,T3,Congruent,68.96,-0.26606885,-0.7785454,-0.2041500738078575,-0.031198718964372145,0.17295135484348534
A108,T4,Congruent,152.12,-0.89036095,-0.97926974,-0.8510455138957936,-0.3631778657301021,0.48786764816569156
A108,T1,Incongruent,1.0,-0.58750033,-0.97671974,-0.5387513288836853,-0.3624467735912671,0.17630455529241817
A108,T2,Incongruent,27.61,-1.3101197,-1.0280528,-1.2908453622987741,-0.44719772995321877,0.8436476323455553
A108,T3,Incongruent,68.96,-1.0653949,-0.91288835,-1.0361385698297307,-0.2570610563086288,0.7790775135211019
A108,T4,Incongruent,152.12,-0.56229544,-0.9356022,-0.5125183656268553,-0.294561655535753,0.2179567100911023
A109,T1,Common,1.0,0.5387026,-1.2552799,0.630573315112835,-0.8176611891324375,-1.4482345042452724
A109,T2,Common,24.65,-0.08196612,-1.5442495,-0.011179177532234304,-1.2860494067305281,-1.2748702291982938
A109,T3,Common,71.17,0.5959314,-0.7288072,0.6897461457511924,0.03569366053705779,-0.6540524852141346
A109,T4,Common,149.87,0.42326775,-2.5846982,0.5112172071948949,-2.972503317782938,-3.4837205249778327
A109,T1,Congruent,1.0,0.5354365,-1.0633328,0.6263748617488879,-0.502210246822083,-1.128585108570971
A109,T2,Congruent,24.65,-0.039042868,-1.4972928,0.031095691014868733,-1.2199392005227465,-1.2510348915376153
A109,T3,Congruent,71.17,0.5513375,-1.2767472,0.6428515789664184,-0.8551775572116462,-1.4980291361780647
A109,T4,Congruent,149.87,0.19870397,-2.0732682,0.2774504749333666,-2.1725482455944602,-2.4499987205278266
A109,T1,Incongruent,1.0,0.7461202,-1.3256576,0.8492657726408264,-0.9385436855207875,-1.7878094581616137
A109,T2,Incongruent,24.65,0.16383384,-1.7281787,0.2432287422537354,-1.6031066042492785,-1.846335346503014
A109,T3,Incongruent,71.17,0.7152565,-1.1129072,0.8171431842038276,-0.5872924671755777,-1.4044356513794054
A109,T4,Incongruent,149.87,0.6092888,-2.2287343,0.7068532055325941,-2.4295246243776427,-3.136377829910237
