UID,test,item,correct,TSVR_hours,age,congruence,log_TSVR,Age_c
A084,4,TQ_IFR-O-i4,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IFR-O-i5,1,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IFR-O-i6,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-N-i1,1,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-N-i2,1,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-N-i3,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-N-i4,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-N-i5,1,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-N-i6,1,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-U-i1,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-U-i2,1,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-U-i3,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-U-i4,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-U-i5,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-U-i6,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-D-i1,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-D-i2,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-D-i3,0,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-D-i4,0,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-D-i5,1,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-D-i6,1,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-O-i1,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-O-i2,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_ICR-O-i3,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-O-i4,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_ICR-O-i5,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_ICR-O-i6,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-N-i1,1,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-N-i2,1,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-N-i3,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-N-i4,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-N-i5,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-N-i6,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-U-i1,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-U-i2,1,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-U-i3,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-U-i4,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-U-i5,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-U-i6,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-D-i1,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-D-i2,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-D-i3,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-D-i4,0,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-D-i5,1,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-D-i6,1,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-O-i1,0,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-O-i2,1,162.51,59,common,5.0907395383379175,14.43
A084,4,TQ_IRE-O-i3,0,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-O-i4,1,162.51,59,congruent,5.0907395383379175,14.43
A084,4,TQ_IRE-O-i5,0,162.51,59,incongruent,5.0907395383379175,14.43
A084,4,TQ_IRE-O-i6,0,162.51,59,incongruent,5.0907395383379175,14.43
A085,1,TQ_IFR-N-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-N-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-N-i3,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-N-i4,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-N-i5,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IFR-N-i6,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IFR-U-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-U-i2,1,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-U-i3,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-U-i4,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-U-i5,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IFR-U-i6,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IFR-D-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-D-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-D-i3,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-D-i4,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-D-i5,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IFR-D-i6,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IFR-O-i1,0,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-O-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_IFR-O-i3,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-O-i4,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IFR-O-i5,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IFR-O-i6,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-N-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-N-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-N-i3,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-N-i4,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-N-i5,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-N-i6,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-U-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-U-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-U-i3,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-U-i4,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-U-i5,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-U-i6,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-D-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-D-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-D-i3,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-D-i4,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-D-i5,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-D-i6,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-O-i1,0,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-O-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_ICR-O-i3,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-O-i4,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_ICR-O-i5,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_ICR-O-i6,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-N-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-N-i2,1,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-N-i3,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-N-i4,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-N-i5,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-N-i6,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-U-i1,0,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-U-i2,1,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-U-i3,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-U-i4,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-U-i5,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-U-i6,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-D-i1,1,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-D-i2,0,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-D-i3,1,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-D-i4,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-D-i5,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-D-i6,0,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-O-i1,0,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-O-i2,1,1.0,58,common,0.0,13.43
A085,1,TQ_IRE-O-i3,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-O-i4,0,1.0,58,congruent,0.0,13.43
A085,1,TQ_IRE-O-i5,1,1.0,58,incongruent,0.0,13.43
A085,1,TQ_IRE-O-i6,0,1.0,58,incongruent,0.0,13.43
A085,2,TQ_IFR-N-i1,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-N-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-N-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-N-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-N-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IFR-N-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IFR-U-i1,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-U-i2,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-U-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-U-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-U-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IFR-U-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IFR-D-i1,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-D-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-D-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-D-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-D-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IFR-D-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IFR-O-i1,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-O-i2,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IFR-O-i3,0,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-O-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IFR-O-i5,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IFR-O-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-N-i1,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-N-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-N-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-N-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-N-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-N-i6,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-U-i1,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-U-i2,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-U-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-U-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-U-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-U-i6,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-D-i1,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-D-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-D-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-D-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-D-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-D-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-O-i1,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-O-i2,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_ICR-O-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-O-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_ICR-O-i5,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_ICR-O-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-N-i1,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-N-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-N-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-N-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-N-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-N-i6,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-U-i1,1,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-U-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-U-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-U-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-U-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-U-i6,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-D-i1,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-D-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-D-i3,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-D-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-D-i5,1,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-D-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-O-i1,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-O-i2,0,24.51,58,common,3.1990811975400213,13.43
A085,2,TQ_IRE-O-i3,0,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-O-i4,1,24.51,58,congruent,3.1990811975400213,13.43
A085,2,TQ_IRE-O-i5,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,2,TQ_IRE-O-i6,0,24.51,58,incongruent,3.1990811975400213,13.43
A085,3,TQ_IFR-N-i1,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-N-i2,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-N-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-N-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-N-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IFR-N-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IFR-U-i1,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-U-i2,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-U-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-U-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-U-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IFR-U-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IFR-D-i1,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-D-i2,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-D-i3,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-D-i4,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-D-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IFR-D-i6,1,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IFR-O-i1,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-O-i2,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IFR-O-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-O-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IFR-O-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IFR-O-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-N-i1,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-N-i2,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-N-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-N-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-N-i5,1,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-N-i6,1,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-U-i1,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-U-i2,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-U-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-U-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-U-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-U-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-D-i1,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-D-i2,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-D-i3,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-D-i4,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-D-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-D-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-O-i1,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-O-i2,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_ICR-O-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-O-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_ICR-O-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_ICR-O-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-N-i1,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-N-i2,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-N-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-N-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-N-i5,1,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-N-i6,1,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-U-i1,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-U-i2,1,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-U-i3,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-U-i4,1,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-U-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-U-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-D-i1,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-D-i2,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-D-i3,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-D-i4,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-D-i5,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-D-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-O-i1,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-O-i2,0,71.4,58,common,4.268297869345539,13.43
A085,3,TQ_IRE-O-i3,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-O-i4,0,71.4,58,congruent,4.268297869345539,13.43
A085,3,TQ_IRE-O-i5,1,71.4,58,incongruent,4.268297869345539,13.43
A085,3,TQ_IRE-O-i6,0,71.4,58,incongruent,4.268297869345539,13.43
A085,4,TQ_IFR-N-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-N-i2,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-N-i3,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-N-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-N-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IFR-N-i6,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IFR-U-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-U-i2,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-U-i3,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-U-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-U-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IFR-U-i6,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IFR-D-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-D-i2,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-D-i3,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-D-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-D-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IFR-D-i6,1,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IFR-O-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-O-i2,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IFR-O-i3,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-O-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IFR-O-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IFR-O-i6,1,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-N-i1,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-N-i2,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-N-i3,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-N-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-N-i5,1,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-N-i6,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-U-i1,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-U-i2,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-U-i3,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-U-i4,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-U-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-U-i6,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-D-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-D-i2,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-D-i3,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-D-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-D-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-D-i6,1,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-O-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-O-i2,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_ICR-O-i3,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-O-i4,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_ICR-O-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_ICR-O-i6,1,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-N-i1,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-N-i2,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-N-i3,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-N-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-N-i5,1,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-N-i6,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-U-i1,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-U-i2,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-U-i3,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-U-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-U-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-U-i6,1,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-D-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-D-i2,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-D-i3,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-D-i4,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-D-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-D-i6,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-O-i1,0,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-O-i2,1,170.65,58,common,5.139614675352716,13.43
A085,4,TQ_IRE-O-i3,0,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-O-i4,1,170.65,58,congruent,5.139614675352716,13.43
A085,4,TQ_IRE-O-i5,0,170.65,58,incongruent,5.139614675352716,13.43
A085,4,TQ_IRE-O-i6,1,170.65,58,incongruent,5.139614675352716,13.43
