UID,TEST,LocationType,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A100,T1,Source,1.0,-0.06639828,0.5608072,-0.05089415583207237,0.6125325635617894,0.3372822658959466
A100,T2,Source,31.14,1.3288726,1.8011457,1.5703112878818477,1.9349885776939184,0.4209579565588979
A100,T3,Source,75.34,0.2789706,0.1713867,0.35039989851340325,0.1973301956184089,-0.027907879943579947
A100,T4,Source,146.8,0.11508391,-0.22593541,0.1599752305949732,-0.22629691417231945,-0.17716837785366343
A101,T1,Source,1.0,-0.39517584,-0.38814855,-0.43291027734890647,-0.39924949329830567,-0.04630949598064671
A101,T2,Source,29.12,-0.64429396,-0.99591917,-0.722367799942496,-1.0472580100312885,-0.2753093089463847
A101,T3,Source,75.21,-1.402536,-1.3390596,-1.6033910768711652,-1.4131163022195778,-0.13742450156392227
A101,T4,Source,150.22,-1.0298448,-1.4068499,-1.170350431556276,-1.4853947084246755,-0.3362167803632931
A102,T1,Source,1.0,-0.4269469,0.345186,-0.46982598752595933,0.38263600490914207,0.37378111944349635
A102,T2,Source,29.13,1.3623424,0.4709829,1.609200813018369,0.5167613803322044,-0.3305745806003022
A102,T3,Source,75.27,-0.3569574,-0.39899844,-0.3885031705523725,-0.4108177081712392,-0.06885510142508514
A102,T4,Source,150.41,-0.13239342,0.034385204,-0.1275758108141231,0.05125841575323594,0.07413788854826903
A103,T1,Source,1.0,1.1801236,-1.7241926,1.3974755382050523,-1.8237473131014859,-1.4681085817390178
A103,T2,Source,27.26,-0.6768038,-1.941286,-0.7601419198913538,-2.0552135398278124,-0.7850801833960354
A103,T3,Source,80.24,-0.973742,-1.8993843,-1.1051629714928985,-2.010537707248754,-0.6334043203310216
A103,T4,Source,149.72,-0.9487724,-1.8351121,-1.076150073691033,-1.9420103194175267,-0.6085926562616624
A104,T1,Source,1.0,1.2842352,1.2953384,1.5184458064828266,1.3956939368543944,0.15999681035835556
A104,T2,Source,22.6,0.9625718,1.1869268,1.1446958324824175,1.280104867885168,0.239079257726101
A104,T3,Source,72.62,-0.589731,-0.51822704,-0.6589695243494836,-0.5379399245069846,-0.03422086623178833
A104,T4,Source,145.78,-1.3339353,-2.50402,-1.5236819466393456,-2.6552037543189613,-0.8126150486192512
A105,T1,Source,1.0,0.53870964,1.3025925,0.6521981741235326,1.4034282998304013,0.48653661888323074
A105,T2,Source,22.77,0.46811488,1.3931705,0.5701720881138557,1.5000030823176498,0.5672664234670508
A105,T3,Source,69.46,-1.190793,0.10203641,-1.3573607832637213,0.12338851913871625,0.5694959658979319
A105,T4,Source,146.2,-0.1631536,0.23215944,-0.1633169503881247,0.26212643915054806,0.1970331812103011
A106,T1,Source,1.0,0.7179772,0.4562772,0.8604943181334411,0.5010820787487876,-0.05996563510565234
A106,T2,Source,22.64,-0.1352828,-0.44126767,-0.13093306470087956,-0.4558854033417384,-0.1881749866710105
A106,T3,Source,66.08,-0.20217995,0.18073212,-0.20866279109561853,0.2072943359588004,0.18542002328740886
A106,T4,Source,147.13,0.47873917,-0.34956992,0.5825167568305104,-0.3581167369898639,-0.40299533532496434
A107,T1,Source,1.0,-0.89261144,-2.0859585,-1.010895035847629,-2.209464188102078,-0.7718842135951453
A107,T2,Source,26.22,-1.3602527,-0.9956245,-1.5542608921014602,-1.046943831189235,0.03458338663098637
A107,T3,Source,71.45,-0.8110506,-0.73969984,-0.9161271454707581,-0.7740754926012445,-0.06119600421450894
A107,T4,Source,145.95,-1.0200406,-1.5657803,-1.1589586490435784,-1.6548472113570805,-0.42852268783347
A108,T1,Source,1.0,-0.8011535,-1.0648606,-0.9046274197709133,-1.1207637576367762,-0.2456515968010628
A108,T2,Source,27.61,-0.5113533,-1.6578233,-0.567900216068803,-1.7529839852367621,-0.6995865596401931
A108,T3,Source,68.96,0.030380113,-0.83507514,0.06155544790758652,-0.8757651838304179,-0.47805376222629425
A108,T4,Source,152.12,-1.5837336,-0.88340235,-1.8139297899760336,-0.927291931980803,0.19344613196327043
A109,T1,Source,1.0,-0.121756904,-0.056996834,-0.11521693635574536,-0.04617363665564338,0.018900971283999205
A109,T2,Source,24.65,-0.9755655,-0.23156387,-1.1072817486916404,-0.232298010467647,0.2915364157109395
A109,T3,Source,71.17,0.17754932,0.32749358,0.23255559057197064,0.36377224535193126,0.10246776763098754
A109,T4,Source,149.87,-1.646698,0.25729924,-1.8870899408136836,0.288930637926994,0.8527563815046653
