composite_ID,UID,test,congruence,TSVR_hours,log_TSVR,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,calibration
A059_T2,A059,T2,Congruent,30.4,3.4468078929142076,-0.16240932,-0.73166466,-0.20329510013139385,0.04633760804482893,0.24963270817622277
A059_T2,A059,T2,Incongruent,30.4,3.4468078929142076,1.2386231,-0.26237887,1.4423322286535427,0.8169310367502272,-0.6254011919033156
A059_T3,A059,T3,Common,79.78,4.391729410135267,1.4220468,-0.35404447,1.6680337705363673,0.6431431885389459,-1.0248905819974214
A059_T3,A059,T3,Congruent,79.78,4.391729410135267,1.0853677,-0.90465754,1.2235335333397725,-0.23977631664883964,-1.4633098499886121
A059_T3,A059,T3,Incongruent,79.78,4.391729410135267,1.1966753,-0.86718345,1.393140929229489,-0.18160220025314786,-1.5747431294826368
A059_T4,A059,T4,Common,151.93,5.029980300360032,0.37158412,-0.6274229,0.4402791476135327,0.2000265577325762,-0.24025258988095652
A059_T4,A059,T4,Congruent,151.93,5.029980300360032,0.24016263,-0.52323824,0.2570445086973716,0.3910552694656396,0.134010760768268
A059_T4,A059,T4,Incongruent,151.93,5.029980300360032,0.39415252,-0.6763951,0.4520394086347508,0.13338964175312928,-0.3186497668816215
A060_T1,A060,T1,Common,1.0,0.6931471805599453,-0.41893917,-0.74563795,-0.4836647890008254,0.008412849706648415,0.4920776387074738
A060_T1,A060,T1,Congruent,1.0,0.6931471805599453,0.14170144,-0.51184183,0.1444544842572318,0.4099038578729668,0.26544937361573495
A060_T1,A060,T1,Incongruent,1.0,0.6931471805599453,-0.51847786,-0.5142394,-0.6181829697991094,0.40110893716512536,1.0192919069642348
A060_T2,A060,T2,Common,24.87,3.2530839961979376,0.87463915,-0.3368844,1.0282373401569227,0.670957791186278,-0.35727954897064473
A060_T2,A060,T2,Congruent,24.87,3.2530839961979376,0.03884568,-0.53777605,0.026839284479439576,0.3670111014307999,0.34017181695136034
A060_T2,A060,T2,Incongruent,24.87,3.2530839961979376,0.8710442,-0.36191016,1.01128021324715,0.6526047328938284,-0.35867548035332153
A060_T3,A060,T3,Common,94.68,4.561009290202322,-0.51012707,-0.34967044,-0.5902429358604787,0.6502330143040803,1.240475950164559
A060_T3,A060,T3,Congruent,94.68,4.561009290202322,0.5968047,-0.29484802,0.664863461298717,0.7687911751621653,0.10392771386344835
A060_T3,A060,T3,Incongruent,94.68,4.561009290202322,-0.5079555,-0.3819131,-0.6058436203837007,0.6195798500006063,1.225423470384307
A060_T4,A060,T4,Common,143.91,4.976112860057833,0.5292025,-0.20497432,0.6244995853187619,0.8847696497846272,0.2602700644658653
A060_T4,A060,T4,Congruent,143.91,4.976112860057833,0.2312482,-0.18825707,0.2468508893477587,0.9450825638096436,0.6982316744618849
A060_T4,A060,T4,Incongruent,143.91,4.976112860057833,0.5497281,-0.017627422,0.634479606663034,1.2210160316633,0.586536425000266
A061_T1,A061,T1,Common,1.0,0.6931471805599453,2.0136983,0.3947461,2.3595413110843375,1.8568510679717936,-0.502690243112544
A061_T1,A061,T1,Congruent,1.0,0.6931471805599453,2.2994933,0.41440436,2.611881886405579,1.9418277882304324,-0.6700540981751466
A061_T1,A061,T1,Incongruent,1.0,0.6931471805599453,1.7655311,0.4517179,2.0602261157448627,1.9959058376383993,-0.06432027810646335
A061_T2,A061,T2,Common,35.16,3.5879535355239756,0.953521,0.087225094,1.120432482208238,1.3583930437564031,0.23796056154816503
A061_T2,A061,T2,Congruent,35.16,3.5879535355239756,-0.5375559,0.10480783,-0.6322738948304512,1.429784296788235,2.062058191618686
A061_T2,A061,T2,Incongruent,35.16,3.5879535355239756,0.90897036,0.068051666,1.055755420351326,1.3624723299673522,0.30671690961602627
A061_T3,A061,T3,Common,82.55,4.425445255041403,-0.3127364,-0.2856871,-0.35953763596887706,0.7539430328616469,1.1134806688305239
A061_T3,A061,T3,Congruent,82.55,4.425445255041403,0.7270554,-0.38525635,0.8138046786082511,0.6192643153208797,-0.19454036328737145
A061_T3,A061,T3,Incongruent,82.55,4.425445255041403,1.0996085,-0.20473945,1.2793127422224293,0.912093802600309,-0.36721893962212027
A061_T4,A061,T4,Common,146.56,4.994234872728475,-0.5812956,-0.05185156,-0.6734229415643677,1.1329649500172474,1.8063878915816152
A061_T4,A061,T4,Congruent,146.56,4.994234872728475,-0.38772622,-0.100344546,-0.46094418275751836,1.0904815956736507,1.551425778431169
A061_T4,A061,T4,Incongruent,146.56,4.994234872728475,-1.1260257,-0.29580435,-1.3306414947247802,0.7617455208885722,2.0923870156133524
A062_T1,A062,T1,Common,1.0,0.6931471805599453,2.011653,-0.20855646,2.3571508153741383,0.8789633913761759,-1.4781874239979624
A062_T1,A062,T1,Congruent,1.0,0.6931471805599453,-0.62250435,-0.36575344,-0.7294121486099556,0.6515202909601511,1.3809324395701066
A062_T1,A062,T1,Incongruent,1.0,0.6931471805599453,1.426989,-0.2661164,1.663224942650018,0.8107603693103457,-0.8524645733396724
A062_T2,A062,T2,Common,44.69,3.8218794555751803,-0.35419762,-0.45205197,-0.4079964774833806,0.48428371599842657,0.8922801934818072
A062_T2,A062,T2,Congruent,44.69,3.8218794555751803,0.71979195,-0.6944889,0.8054989490815235,0.10782281250567087,-0.6976761365758527
A062_T2,A062,T2,Incongruent,44.69,3.8218794555751803,-0.25618497,-0.9833099,-0.31059763543615426,-0.3733271372901832,-0.06272950185402892
A062_T3,A062,T3,Common,92.72,4.540311613639595,-0.97456145,-1.1101943,-1.133062274372629,-0.5824932490337231,0.550569025338906
A062_T3,A062,T3,Congruent,92.72,4.540311613639595,-0.2396038,-0.6133002,-0.2915667164895131,0.24210127297049952,0.5336679894600126
A062_T3,A062,T3,Incongruent,92.72,4.540311613639595,-1.3890283,-0.95014405,-1.639059091020763,-0.31857027093432927,1.3204888200864338
A062_T4,A062,T4,Common,149.18,5.011834574671738,-1.426174,-1.3933127,-1.660895777255825,-1.0413973093404931,0.6194984679153319
A062_T4,A062,T4,Congruent,149.18,5.011834574671738,-1.1185472,-1.6521478,-1.2966354028165787,-1.476054780588458,-0.17941937777187933
A062_T4,A062,T4,Incongruent,149.18,5.011834574671738,-0.4313116,-1.335821,-0.5159649370218266,-0.9553234736317836,-0.43935853660995705
A063_T1,A063,T1,Common,1.0,0.6931471805599453,1.0972812,-0.95948935,1.288455824210556,-0.33821695521697087,-1.6266727794275269
A063_T1,A063,T1,Congruent,1.0,0.6931471805599453,1.5583135,-0.92667735,1.764345392112366,-0.27619500775398154,-2.0405403998663476
A063_T1,A063,T1,Incongruent,1.0,0.6931471805599453,0.88058853,-1.637714,1.0224726475305206,-1.4537492536063001,-2.476221901136821
A063_T2,A063,T2,Common,21.98,3.1346242724206097,0.82705617,-2.3416061,0.9726235379917235,-2.578477526034682,-3.5511010640264056
A063_T2,A063,T2,Congruent,21.98,3.1346242724206097,0.57301795,-1.7143731,0.6376633963406204,-1.5789695641231383,-2.216632960463759
A063_T2,A063,T2,Incongruent,21.98,3.1346242724206097,0.5718746,-1.8140639,0.6604503396381795,-1.7449031937636674,-2.405353533401847
A063_T3,A063,T3,Common,69.99,4.262539022051294,0.27556694,-2.0750527,0.32805665854327465,-2.1464235247808796,-2.4744801833241543
A063_T3,A063,T3,Congruent,69.99,4.262539022051294,-1.0391557,-2.668865,-1.205851501816201,-3.157609237601703,-1.951757735785502
A063_T3,A063,T3,Incongruent,69.99,4.262539022051294,0.46969423,-2.2087312,0.5406255770539534,-2.3964994773241886,-2.937125054378142
A063_T4,A063,T4,Common,141.09,4.956460659649984,-0.8945666,-2.173833,-1.0395662856360097,-2.306535621869309,-1.2669693362332994
A063_T4,A063,T4,Congruent,141.09,4.956460659649984,-0.44467676,-2.2332935,-0.526066924931152,-2.437215014731327,-1.911148089800175
A063_T4,A063,T4,Incongruent,141.09,4.956460659649984,-1.0795428,-2.2615244,-1.2761319792794328,-2.4836611269396176,-1.2075291476601848
A064_T1,A064,T1,Common,1.0,0.6931471805599453,1.2642903,-0.2963664,1.48365190161445,0.7366330518387461,-0.747018849775704
A064_T1,A064,T1,Congruent,1.0,0.6931471805599453,-0.033955097,-0.09474492,-0.056408147952477714,1.0997428494991068,1.1561509974515845
A064_T1,A064,T1,Incongruent,1.0,0.6931471805599453,1.2385576,-0.35062373,1.4422554181864318,0.6712386451603525,-0.7710167730260793
A064_T2,A064,T2,Common,37.65,3.654546775033431,0.73144156,-0.6476674,0.8608715627131122,0.16721243032552527,-0.6936591323875869
A064_T2,A064,T2,Congruent,37.65,3.654546775033431,0.8330822,-0.520661,0.9350459514723087,0.3953177816064716,-0.5397281698658372
A064_T2,A064,T2,Incongruent,37.65,3.654546775033431,1.0896745,-0.41921464,1.2676633501570875,0.5579949534685548,-0.7096683966885328
A064_T3,A064,T3,Common,82.99,4.430697744137536,0.31989926,-0.99105424,0.3798711702448179,-0.3893802006441015,-0.7692513708889195
A064_T3,A064,T3,Congruent,82.99,4.430697744137536,0.5105676,-0.49342424,0.5662516407768772,0.4403648164875576,-0.12588682428931958
A064_T3,A064,T3,Incongruent,82.99,4.430697744137536,0.18757819,-0.7839214,0.2097940532084049,-0.04413643518563327,-0.2539304883940382
A064_T4,A064,T4,Common,156.21,5.057582491203423,-0.92497724,-0.5029341,-1.0751094844158484,0.4018093305326394,1.4769188149484878
A064_T4,A064,T4,Congruent,156.21,5.057582491203423,-0.44249845,-0.70117235,-0.5235760351080837,0.09676901589858561,0.6203450510066693
A064_T4,A064,T4,Incongruent,156.21,5.057582491203423,-0.9012457,-0.7398189,-1.0670467344622925,0.02867685615045647,1.095723590612749
A065_T1,A065,T1,Common,1.0,0.6931471805599453,-1.3171538,-0.4977671,-1.533475682196406,0.4101844742167133,1.9436601564131193
A065_T1,A065,T1,Congruent,1.0,0.6931471805599453,-1.2773031,-0.68643713,-1.4781722160626545,0.12113968147409745,1.599311897536752
A065_T1,A065,T1,Incongruent,1.0,0.6931471805599453,-1.4102844,-0.624274,-1.6639856707147547,0.21944165329572812,1.8834273240104829
A065_T2,A065,T2,Common,32.31,3.5058576522055884,0.06738905,-1.3151283,0.08474352452710827,-0.9146689207488345,-0.9994124452759429
A065_T2,A065,T2,Congruent,32.31,3.5058576522055884,0.064162605,-1.8792081,0.05578909916783799,-1.8515911239057194,-1.9073802230735575
A065_T2,A065,T2,Incongruent,32.31,3.5058576522055884,-0.40561426,-1.121759,-0.4858302089468926,-0.6019068017881007,-0.11607659284120814
A065_T3,A065,T3,Common,106.41,4.676653287609955,-1.744844,-2.1409612,-2.033349338087534,-2.2532540178139313,-0.2199046797263975
A065_T3,A065,T3,Congruent,106.41,4.676653287609955,-1.6138492,-2.309749,-1.8630114976540486,-2.563665208342861,-0.7006537106888124
A065_T3,A065,T3,Incongruent,106.41,4.676653287609955,-0.853348,-2.1341271,-1.0108781129273492,-2.27332800023861,-1.2624498873112606
A065_T4,A065,T4,Common,187.43,5.238726585134399,-2.1507194,-1.848042,-2.507726398946711,-1.7784639292085602,0.7292624697381509
A065_T4,A065,T4,Congruent,187.43,5.238726585134399,-1.7445728,-1.9943393,-2.0124934744502165,-2.042007281418628,-0.029513806968411327
A065_T4,A065,T4,Incongruent,187.43,5.238726585134399,-1.6086773,-1.8508176,-1.8966368359130805,-1.8055836056627488,0.09105323025033174
A066_T1,A066,T1,Common,1.0,0.6931471805599453,0.52085555,-0.77083856,0.6147438780052895,-0.032434591686095304,-0.6471784696913848
A066_T1,A066,T1,Congruent,1.0,0.6931471805599453,-0.34936783,-0.38006526,-0.41708149871333383,0.6278498890932688,1.0449313878066027
A066_T1,A066,T1,Incongruent,1.0,0.6931471805599453,0.4867137,-0.75553757,0.560583950194111,0.0027253092284938644,-0.5578586409656171
A066_T2,A066,T2,Common,23.35,3.192531849528599,-0.2666786,-0.45716655,-0.30570642620933053,0.4759935394194272,0.7816999656287578
A066_T2,A066,T2,Congruent,23.35,3.192531849528599,-0.483148,-0.8631504,-0.5700586525534008,-0.17112741775652943,0.3989312347968714
A066_T2,A066,T2,Incongruent,23.35,3.192531849528599,-0.2187631,-0.6058684,-0.26671379856799876,0.249829325536883,0.5165431241048818
A066_T3,A066,T3,Common,73.79,4.314684186203576,-0.3462124,-0.71318924,-0.3986635511865074,0.061008670998083075,0.4596722221845905
A066_T3,A066,T3,Congruent,73.79,4.314684186203576,-0.86631346,-0.97773355,-1.0082070083270558,-0.36063715220492587,0.6475698561221299
A066_T3,A066,T3,Incongruent,73.79,4.314684186203576,-1.323239,-0.6747845,-1.5619093679077773,0.13604874468438957,1.697958112592167
A066_T4,A066,T4,Common,164.93,5.111566012674697,-0.95671576,-1.6997578,-1.1122046762742863,-1.5381114072271518,-0.42590673095286546
A066_T4,A066,T4,Congruent,164.93,5.111566012674697,-0.760719,-1.27503,-0.8874601147322966,-0.8523374702006437,0.035122644531652925
A066_T4,A066,T4,Incongruent,164.93,5.111566012674697,-0.94659406,-1.2249095,-1.1202257988029678,-0.7722084265931193,0.3480173722098485
A067_T1,A067,T1,Common,1.0,0.6931471805599453,0.43133983,-0.34338585,0.5101201334908569,0.660419649536419,0.15029951604556202
A067_T1,A067,T1,Congruent,1.0,0.6931471805599453,-0.35323784,-0.67412084,-0.42150684153606016,0.1415096647333238,0.5630165062693839
A067_T1,A067,T1,Incongruent,1.0,0.6931471805599453,0.18231152,-0.70207465,0.20361794049360982,0.0909926675333077,-0.11262527296030211
A067_T2,A067,T2,Common,29.91,3.431079756144025,-1.2040907,-1.4682014,-1.4013303462888165,-1.1627837275354802,0.23854661875333627
A067_T2,A067,T2,Congruent,29.91,3.431079756144025,-0.94394547,-1.3585191,-1.096978938701218,-0.9904205755292684,0.10655836317194967
A067_T2,A067,T2,Incongruent,29.91,3.431079756144025,-1.2220749,-1.7118002,-1.4432763636962356,-1.5760656770422465,-0.13278931334601096
A067_T3,A067,T3,Common,73.19,4.306629370201435,-1.468142,-1.4417359,-1.7099469306150528,-1.119886037353391,0.5900608932616618
A067_T3,A067,T3,Congruent,73.19,4.306629370201435,-0.8267787,-1.1333934,-0.9629991493256048,-0.6180838783402893,0.3449152709853155
A067_T3,A067,T3,Incongruent,73.19,4.306629370201435,-1.3802273,-1.3231535,-1.6287383441346068,-0.9344094127962322,0.6943289313383746
A067_T4,A067,T4,Common,144.19,4.978043229495596,-1.2924346,-1.6056634,-1.504584496766616,-1.3855946431732107,0.1189898535934053
A067_T4,A067,T4,Congruent,144.19,4.978043229495596,-1.2339065,-1.3108498,-1.4285483566047406,-0.911580044575625,0.5169683120291155
A067_T4,A067,T4,Incongruent,144.19,4.978043229495596,-1.1612169,-1.4478906,-1.3719094719796485,-1.1403505454467384,0.2315589265329101
A068_T1,A068,T1,Common,1.0,0.6931471805599453,1.1973321,0.029441586,1.4053928247735745,1.2647322769536495,-0.14066054781992499
A068_T1,A068,T1,Congruent,1.0,0.6931471805599453,1.0260569,0.15660031,1.1557118421580568,1.5154441789892732,0.3597323368312164
A068_T1,A068,T1,Incongruent,1.0,0.6931471805599453,1.1782216,0.09978709,1.3715006648489574,1.4148675609267385,0.0433668960777811
A068_T2,A068,T2,Common,30.49,3.4496700351129332,-0.06428234,0.080111355,-0.06915071736940108,1.3468624483904268,1.4160131657598278
A068_T2,A068,T2,Congruent,30.49,3.4496700351129332,0.42495334,0.036848858,0.4683520356042758,1.3173865599734764,0.8490345243692006
A068_T2,A068,T2,Incongruent,30.49,3.4496700351129332,-0.56203043,-0.26978797,-0.6692561491209584,0.8046986019259378,1.4739547510468962
A068_T3,A068,T3,Common,82.98,4.430578675256047,0.9597233,-0.28311488,1.1276815760054153,0.7581123210534504,-0.3695692549519649
A068_T3,A068,T3,Congruent,82.98,4.430578675256047,-0.061965823,-0.270623,-0.08843831460926971,0.8088570758395955,0.8972953904488652
A068_T3,A068,T3,Incongruent,82.98,4.430578675256047,0.865,-0.43138668,1.0041923075171981,0.537898897810156,-0.46629340970704214
A068_T4,A068,T4,Common,155.59,5.053630924557352,-0.6880742,-0.4871188,-0.7982231103616334,0.42744420761929175,1.2256673179809252
A068_T4,A068,T4,Congruent,155.59,5.053630924557352,-0.30442154,-0.6926035,-0.3656855741912596,0.11094108646941679,0.4766266606606764
A068_T4,A068,T4,Incongruent,155.59,5.053630924557352,-0.85649955,-0.6760573,-1.0145738690742716,0.13394735004207742,1.148521219116349
A069_T1,A069,T1,Common,1.0,0.6931471805599453,-0.8337596,-0.7077817,-0.9684965781847477,0.0697737037980398,1.0382702819827874
A069_T1,A069,T1,Congruent,1.0,0.6931471805599453,-0.7663394,-1.0479727,-0.893887022363246,-0.47680608860073204,0.417080933762514
A069_T1,A069,T1,Incongruent,1.0,0.6931471805599453,-0.5619881,-0.5458755,-0.6692065096236637,0.3488776902735055,1.0180841998971693
A069_T2,A069,T2,Common,24.96,3.2565568918358894,-1.1064484,-1.1501611,-1.2872084574295013,-0.6472750745790378,0.6399333828504635
A069_T2,A069,T2,Congruent,24.96,3.2565568918358894,-0.6725282,-1.2316633,-0.7866142451323508,-0.7806130342700263,0.006001210862324524
A069_T2,A069,T2,Incongruent,24.96,3.2565568918358894,-1.1514472,-1.7122738,-1.3604527510554718,-1.5768475913277578,-0.21639484027228595
A069_T3,A069,T3,Common,79.75,4.391357962102766,0.24429336,-1.4126319,0.2915048769794145,-1.0727116263254668,-1.3642165033048812
A069_T3,A069,T3,Congruent,79.75,4.391357962102766,-1.5109428,-2.1621413,-1.7453383912143763,-2.319535979660122,-0.5741975884457458
A069_T3,A069,T3,Incongruent,79.75,4.391357962102766,-0.36797193,-1.9927013,-0.4416878432912673,-2.0398337997320724,-1.598145956440805
A069_T4,A069,T4,Common,140.22,4.950318958088201,-0.91262,-0.9163562,-1.0606666500101873,-0.26830282152300755,0.7923638284871798
A069_T4,A069,T4,Congruent,140.22,4.950318958088201,-1.3962642,-1.44054,-1.6142038154819378,-1.1260754163869204,0.4881283990950174
A069_T4,A069,T4,Incongruent,140.22,4.950318958088201,-1.3764908,-1.6281663,-1.6243566294726226,-1.437985987086498,0.18637064238612466
A070_T1,A070,T1,Common,1.0,0.6931471805599453,0.56656337,-0.32718143,0.6681660398556514,0.6866852477204869,0.01851920786483552
A070_T1,A070,T1,Congruent,1.0,0.6931471805599453,-0.10258464,-0.52186567,-0.13488578897718634,0.39332537092655984,0.5282111599037462
A070_T1,A070,T1,Incongruent,1.0,0.6931471805599453,-0.4836087,-0.25163588,-0.577292642053072,0.8346677287901499,1.411960370843222
A070_T2,A070,T2,Common,24.25,3.228826155721369,0.67100656,-0.40496716,0.7902366395987169,0.5606030597350853,-0.22963357986363164
A070_T2,A070,T2,Congruent,24.25,3.228826155721369,-0.30106032,-0.4394793,-0.36184203094392847,0.5295846647308174,0.8914266956747459
A070_T2,A070,T2,Incongruent,24.25,3.228826155721369,0.379365,-0.73970205,0.43469839613685624,0.02886977566959072,-0.40582862046726553
A070_T3,A070,T3,Common,81.92,4.417876287567579,-0.3166986,-1.0397756,-0.36416855666654985,-0.46835221351104295,-0.1041836568444931
A070_T3,A070,T3,Congruent,81.92,4.417876287567579,-0.8559272,-1.4298435,-0.9963303565494198,-1.10838441317635,-0.11205405662693024
A070_T3,A070,T3,Incongruent,81.92,4.417876287567579,-1.0311381,-1.002729,-1.2193688095486843,-0.40538809949832694,0.8139807100503573
A070_T4,A070,T4,Common,149.2,5.011967739330034,-0.90343934,-1.4467779,-1.0499365232088405,-1.1280585696651966,-0.07812204645635612
A070_T4,A070,T4,Congruent,149.2,5.011967739330034,-0.83665365,-1.0911304,-0.9742911199167095,-0.5481848582226488,0.42610626169406063
A070_T4,A070,T4,Incongruent,149.2,5.011967739330034,-0.76778597,-1.3446122,-0.9105413268012624,-0.9698377575565915,-0.05929643075532909
A071_T1,A071,T1,Common,1.0,0.6931471805599453,0.70789874,-0.06925742,0.8333553009344069,1.1047519485763972,0.27139664764199034
A071_T1,A071,T1,Congruent,1.0,0.6931471805599453,1.2530835,-0.06460686,1.4153159607205263,1.149588361229146,-0.26572759949138036
A071_T1,A071,T1,Incongruent,1.0,0.6931471805599453,-0.20029435,-0.31428206,-0.24505588537021508,0.7312387949330419,0.976294680303257
A071_T2,A071,T2,Common,30.92,3.463232772581608,0.873699,-0.49979705,1.0271385162474993,0.4068941465756284,-0.6202443696718709
A071_T2,A071,T2,Congruent,30.92,3.463232772581608,0.3583971,-0.980287,0.39224520926748446,-0.3648603179271745,-0.757105527194659
A071_T2,A071,T2,Incongruent,30.92,3.463232772581608,-0.14540964,-0.7196189,-0.18069374472368888,0.062027085388912585,0.24272083011260145
A071_T3,A071,T3,Common,79.96,4.3939552055391555,0.14909524,-1.1988554,0.18023968484182926,-0.7262032261361104,-0.9064429109779397
A071_T3,A071,T3,Congruent,79.96,4.3939552055391555,-1.6629909,-1.3873115,-1.9192048587542956,-1.0380404924030147,0.8811643663512809
A071_T3,A071,T3,Incongruent,79.96,4.3939552055391555,-0.8588146,-0.7761851,-1.01728867933206,-0.031363792687738756,0.9859248866443211
A071_T4,A071,T4,Common,153.27,5.038704314023848,0.23359789,-1.1189433,0.2790042779701927,-0.5966744242015112,-0.8756787021717038
A071_T4,A071,T4,Congruent,153.27,5.038704314023848,-0.12990214,-0.9745958,-0.16612325414131363,-0.3554476093335225,-0.18932435519220886
A071_T4,A071,T4,Incongruent,153.27,5.038704314023848,0.5588658,-0.5587805,0.6451951945305068,0.3275715165941848,-0.31762367793632196
A072_T1,A072,T1,Common,1.0,0.6931471805599453,0.87721634,-0.083747596,1.0312494956545843,1.081264953026268,0.05001545737168356
A072_T1,A072,T1,Congruent,1.0,0.6931471805599453,-0.112263314,0.0010421601,-0.14595331865266706,1.2581656552374576,1.4041189738901247
A072_T1,A072,T1,Incongruent,1.0,0.6931471805599453,0.889561,-0.07452437,1.032994473665463,1.1270790881599082,0.09408461449444516
A072_T2,A072,T2,Common,33.76,3.548467300397191,1.1064863,-0.06379211,1.299214515875325,1.1136106202481615,-0.1856038956271635
A072_T2,A072,T2,Congruent,33.76,3.548467300397191,1.1146743,-0.11102306,1.2570455273574905,1.0728203396124978,-0.18422518774499275
A072_T2,A072,T2,Incongruent,33.76,3.548467300397191,0.5737382,-0.26865453,0.662635744012346,0.8065699130065336,0.14393416899418754
A072_T3,A072,T3,Common,83.54,4.437224795138644,-0.6392919,-0.38732404,-0.7412075728445762,0.5892006337694101,1.3304082066139862
A072_T3,A072,T3,Congruent,83.54,4.437224795138644,-0.5818319,-0.75784713,-0.6829033450951862,0.003034269491969087,0.6859376145871553
A072_T3,A072,T3,Incongruent,83.54,4.437224795138644,-1.2315675,-0.79868716,-1.4544081353007718,-0.06851472631830775,1.3858934089824642
A072_T4,A072,T4,Common,154.89,5.04915063032459,0.11632397,-0.8807154,0.14193744049979098,-0.21053297034914709,-0.35247041084893804
A072_T4,A072,T4,Congruent,154.89,5.04915063032459,0.19786991,-0.46683845,0.20868293213669845,0.48433520832091914,0.2756522761842207
A072_T4,A072,T4,Incongruent,154.89,5.04915063032459,-0.19525106,-0.90725523,-0.23914172566524045,-0.24776076703497862,-0.008619041369738178
A073_T1,A073,T1,Common,1.0,0.6931471805599453,0.54635656,-1.177983,0.6445488234953106,-0.6923713412838824,-1.336920164779193
A073_T1,A073,T1,Congruent,1.0,0.6931471805599453,1.5546312,-0.51339877,1.7601346950143935,0.4073288258027883,-1.3528058692116052
A073_T1,A073,T1,Incongruent,1.0,0.6931471805599453,0.7696608,-0.94101936,0.8923900405556474,-0.30350539453681197,-1.1958954350924593
A073_T2,A073,T2,Common,66.66,4.214495163352562,0.29271653,-1.0593116,0.34810067229513036,-0.5000179396600783,-0.8481186119552087
A073_T2,A073,T2,Congruent,66.66,4.214495163352562,-0.46244034,-0.8614941,-0.5463795161799921,-0.16838805360772682,0.37799146257226535
A073_T2,A073,T2,Incongruent,66.66,4.214495163352562,0.19954424,-1.043354,0.22382638740646052,-0.4724600333009149,-0.6962864207073755
A073_T3,A073,T3,Common,66.9,4.21803603456465,0.8597459,-0.5370971,1.0108304804121808,0.34643483204628117,-0.6643956483658997
A073_T3,A073,T3,Congruent,66.9,4.21803603456465,0.36895004,-1.1937985,0.4043124590388444,-0.7179882225682915,-1.122300681607136
A073_T3,A073,T3,Incongruent,66.9,4.21803603456465,0.96659833,-1.0275303,1.1233345240819241,-0.44633508169692704,-1.5696696057788513
A073_T4,A073,T4,Common,140.12,4.949610592258481,1.1421618,-0.92751175,1.3409111519234362,-0.28638475187425,-1.6272959037976862
A073_T4,A073,T4,Congruent,140.12,4.949610592258481,0.29205632,-0.9905761,0.31638476068283966,-0.38187751992164737,-0.698262280604487
A073_T4,A073,T4,Incongruent,140.12,4.949610592258481,1.1789728,-1.3913372,1.372381581229014,-1.0469808001886143,-2.4193623814176286
A074_T1,A074,T1,Common,1.0,0.6931471805599453,1.0982429,-0.18202838,1.289579835223365,0.9219625169156773,-0.3676173183076876
A074_T1,A074,T1,Congruent,1.0,0.6931471805599453,0.18547921,-0.3253466,0.1945142102694283,0.7183493973191476,0.5238351870497193
A074_T1,A074,T1,Incongruent,1.0,0.6931471805599453,0.94610184,-0.27345297,1.0992987229974305,0.7986476816210396,-0.30065104137639087
A074_T2,A074,T2,Common,29.33,3.41213732170049,-0.03720683,-0.77025694,-0.037505535485839604,-0.031491849075386845,0.006013686410452759
A074_T2,A074,T2,Congruent,29.33,3.41213732170049,0.35892135,-0.5606668,0.3928446872985009,0.3291519576227911,-0.06369272967570982
A074_T2,A074,T2,Incongruent,29.33,3.41213732170049,-0.17883097,-0.32636875,-0.21988623279648667,0.7112836522481827,0.9311698850446694
A074_T3,A074,T3,Common,73.02,4.30433532695801,-1.5277796,-1.1052237,-1.7796498724654217,-0.5744364483377569,1.2052134241276649
A074_T3,A074,T3,Congruent,73.02,4.30433532695801,-0.61961347,-0.8204018,-0.7261064374982626,-0.10042526099054132,0.6256811765077214
A074_T3,A074,T3,Incongruent,73.02,4.30433532695801,0.50796634,-0.39596567,0.585506472419153,0.5963790365902375,0.010872564171084509
A074_T4,A074,T4,Common,147.21,4.998630186968824,-1.2861127,-0.81961036,-1.4971956174675858,-0.11148836229397434,1.3857072551736114
A074_T4,A074,T4,Congruent,147.21,4.998630186968824,1.3346335,-0.27963826,1.5085680988786516,0.7939466851880621,-0.7146214136905895
A074_T4,A074,T4,Incongruent,147.21,4.998630186968824,-1.0765446,-0.9574124,-1.272616053439861,-0.3305703273048904,0.9420457261349706
A075_T1,A075,T1,Common,1.0,0.6931471805599453,0.6850163,-0.5596117,0.8066108748556486,0.30994112002974383,-0.4966697548259048
A075_T1,A075,T1,Congruent,1.0,0.6931471805599453,0.6350618,-0.6650202,0.7086103205841764,0.15656126586063157,-0.5520490547235448
A075_T1,A075,T1,Incongruent,1.0,0.6931471805599453,0.35597882,-0.4720558,0.4072739165988395,0.4707541218237064,0.06348020522486691
A075_T2,A075,T2,Common,28.68,3.39047341829918,0.12656468,-0.48084557,0.15390652734494392,0.43761242953011864,0.2837059021851747
A075_T2,A075,T2,Congruent,28.68,3.39047341829918,1.2109066,-0.48097533,1.367086823922471,0.4609541407317593,-0.9061326831907117
A075_T2,A075,T2,Incongruent,28.68,3.39047341829918,0.19050995,-0.57119834,0.21323206626271202,0.30706964478000315,0.09383757851729113
A075_T3,A075,T3,Common,71.37,4.281791848878036,-0.48466563,-1.4214578,-0.5604842388011293,-1.0870174480094743,-0.526533209208345
A075_T3,A075,T3,Congruent,71.37,4.281791848878036,-1.8487816,-1.9677013,-2.1316558707088604,-1.9979505391643229,0.13370533154453756
A075_T3,A075,T3,Incongruent,71.37,4.281791848878036,-1.3870107,-1.4577806,-1.636693094097969,-1.1566789497620023,0.4800141443359667
