UID,test,congruence,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A059,T4,Incongruent,151.93,0.39415252,-0.6763951,0.4508051844915325,0.13063095370648756,-0.3201742307850449
A060,T1,Incongruent,1.0,-0.51847786,-0.5142394,-0.6099858685127323,0.3970637355477458,1.0070496040604782
A060,T2,Incongruent,24.87,0.8710442,-0.36191016,1.0051176843626992,0.6473509790363476,-0.3577667053263516
A060,T3,Incongruent,94.68,-0.5079555,-0.3819131,-0.5977552595070471,0.6144847957988556,1.2122400553059027
A060,T4,Incongruent,143.91,0.5497281,-0.017627422,0.6316376298567079,1.2130308017330833,0.5813931718763754
A061,T1,Incongruent,1.0,1.7655311,0.4517179,2.0448197601905065,1.9841969080410395,-0.060622852149466944
A061,T2,Incongruent,35.16,0.90897036,0.068051666,1.0492009540899334,1.3538073378737308,0.30460638378379734
A061,T3,Incongruent,82.55,1.0996085,-0.20473945,1.2707881790006081,0.9055930851680818,-0.36519509383252635
A061,T4,Incongruent,146.56,-1.1260257,-0.29580435,-1.316165858865526,0.7559672956639448,2.072133154529471
A062,T1,Incongruent,1.0,1.426989,-0.2661164,1.6513171564909945,0.8047466053376978,-0.8465705511532967
A062,T2,Incongruent,44.69,-0.25618497,-0.9833099,-0.3051111272416475,-0.3736508196277423,-0.06853969238609481
A062,T3,Incongruent,92.72,-1.3890283,-0.95014405,-1.6218655277685705,-0.3191570850403681,1.3027084427282025
A062,T4,Incongruent,149.18,-0.4313116,-1.335821,-0.5086686312629232,-0.9528503975822759,-0.4441817663193527
A063,T1,Incongruent,1.0,0.88058853,-1.637714,1.016211485416002,-1.4488810138874872,-2.4650924993034895
A063,T2,Incongruent,21.98,0.5718746,-1.8140639,0.6573794959727131,-1.738635826295733,-2.396015322268446
A063,T3,Incongruent,69.99,0.46969423,-2.2087312,0.5386106880697092,-2.3871008919133976,-2.9257115799831066
A063,T4,Incongruent,141.09,-1.0795428,-2.2615244,-1.2621367080523658,-2.4738436899667615,-1.2117069819143957
A064,T1,Incongruent,1.0,1.2385576,-0.35062373,1.4322949240456229,0.665895346838137,-0.7663995772074859
A064,T2,Incongruent,37.65,1.0896745,-0.41921464,1.2592414471018254,0.5531958428409086,-0.7060456042609168
A064,T3,Incongruent,82.99,0.18757819,-0.7839214,0.21069461415926888,-0.046042029297487484,-0.25673664345675634
A064,T4,Incongruent,156.21,-0.9012457,-0.7398189,-1.0548940251421095,0.02642136089572868,1.0813153860378382
A065,T1,Incongruent,1.0,-1.4102844,-0.624274,-1.646572442195158,0.21626944600510187,1.8628418882002598
A065,T2,Incongruent,32.31,-0.40561426,-1.121759,-0.47879946521783856,-0.6011320543695278,-0.12233258915168921
A065,T3,Incongruent,106.41,-0.853348,-2.1341271,-0.9992203890973809,-2.2645213100685204,-1.2653009209711397
A065,T4,Incongruent,187.43,-1.6086773,-1.8508176,-1.8771733710175906,-1.7990246410827495,0.07814872993484112
A066,T1,Incongruent,1.0,0.4867137,-0.75553757,0.5583931782196366,0.000594523017413316,-0.5577986552022233
A066,T2,Incongruent,23.35,-0.2187631,-0.6058684,-0.26161401630535724,0.24651109159299958,0.5081251078983569
A066,T3,Incongruent,73.79,-1.323239,-0.6747845,-1.54539568592152,0.13327727843286802,1.678672964354388
A066,T4,Incongruent,164.93,-0.94659406,-1.2249095,-1.1076044494394208,-0.7706153020340671,0.3369891474053537
A067,T1,Incongruent,1.0,0.18231152,-0.70207465,0.20457292838421723,0.08843771632456585,-0.11613521205965138
A067,T2,Incongruent,29.91,-1.2220749,-1.7118002,-1.4278081340308753,-1.570609651006305,-0.14280151697542975
A067,T3,Incongruent,73.19,-1.3802273,-1.3231535,-1.6116357323748531,-0.9320368383674342,0.6795988940074189
A067,T4,Incongruent,144.19,-1.1612169,-1.4478906,-1.357070162428688,-1.1369883297538683,0.22008183267481973
A068,T1,Incongruent,1.0,1.1782216,0.09978709,1.3621636963583907,1.4059507858020601,0.04378708944366938
A068,T2,Incongruent,30.49,-0.56203043,-0.26978797,-0.6606089658846848,0.7987139675159937,1.4593229334006783
A068,T3,Incongruent,82.98,0.865,-0.43138668,0.9980922407405305,0.5331963579144887,-0.4648958828260418
A068,T4,Incongruent,155.59,-0.85649955,-0.6760573,-1.0028835764253061,0.13118598195221676,1.1340695583775229
A069,T1,Incongruent,1.0,-0.5619881,-0.5458755,-0.6605597638350296,0.3450834836687911,1.0056432475038206
A069,T2,Incongruent,24.96,-1.1514472,-1.7122738,-1.3457144037583095,-1.5713878078363146,-0.22567340407800507
A069,T3,Incongruent,79.75,-0.36797193,-1.9927013,-0.43504610377677627,-2.032149155909737,-1.5971030521329608
A069,T4,Incongruent,140.22,-1.3764908,-1.6281663,-1.607292631535332,-1.4331934970676297,0.1740991344677023
A070,T1,Incongruent,1.0,-0.4836087,-0.25163588,-0.5694558864253793,0.8285390790287737,1.3979949654541528
A070,T2,Incongruent,24.25,0.379365,-0.73970205,0.4336169895159043,0.026613353348403094,-0.40700363616750124
A070,T3,Incongruent,81.92,-1.0311381,-1.002729,-1.2058737632626517,-0.40555771425959053,0.8003160490030612
A070,T4,Incongruent,149.2,-0.76778597,-1.3446122,-0.8997678200289674,-0.967294933739333,-0.06752711371036557
A071,T1,Incongruent,1.0,-0.20029435,-0.31428206,-0.2401469632798241,0.7256071684691806,0.9657541317490047
A071,T2,Incongruent,30.92,-0.14540964,-0.7196189,-0.17635201343963391,0.05961132704057228,0.2359633404802062
A071,T3,Incongruent,79.96,-0.8588146,-0.7761851,-1.005574462441239,-0.03333076518430162,0.9722436972569374
A071,T4,Incongruent,153.27,0.5588658,-0.5587805,0.6422587866990179,0.32387969589160254,-0.3183790908074154
A072,T1,Incongruent,1.0,0.889561,-0.07452437,1.0266405880493696,1.1195452681754137,0.09290468012604403
A072,T2,Incongruent,33.76,0.5737382,-0.26865453,0.6595456414897828,0.8005762860915981,0.14103064460181536
A072,T3,Incongruent,83.54,-1.2315675,-0.79868716,-1.438841806994675,-0.07030317159961048,1.3685386353950644
A072,T4,Incongruent,154.89,-0.19525106,-0.90725523,-0.23428492205596532,-0.24868785316946254,-0.01440293111349722
A073,T1,Incongruent,1.0,0.7696608,-0.94101936,0.8872752302870935,-0.3041646022590714,-1.1914398325461648
A073,T2,Incongruent,66.66,0.19954424,-1.043354,0.22460328853388445,-0.4723073367662375,-0.6969106253001219
A073,T3,Incongruent,66.9,0.96659833,-1.0275303,1.1161845175549125,-0.4463079274946455,-1.562492445049558
A073,T4,Incongruent,140.12,1.1789728,-1.3913372,1.363036849670487,-1.0440672687946704,-2.407104118465157
A074,T1,Incongruent,1.0,0.94610184,-0.27345297,1.0923605317590515,0.7926921246486247,-0.29966840711042675
A074,T2,Incongruent,29.33,-0.17883097,-0.32636875,-0.2151991180511449,0.7057479193650608,0.9209470374162056
A074,T3,Incongruent,73.02,0.50796634,-0.39596567,0.5830960709336842,0.5913954729004376,0.008299401966753384
A074,T4,Incongruent,147.21,-1.0765446,-0.9574124,-1.2586517662787668,-0.33109947565565895,0.927552290623108
A075,T1,Incongruent,1.0,0.35597882,-0.4720558,0.4064341879660071,0.4663742432639648,0.059940055297957706
A075,T2,Incongruent,28.68,0.19050995,-0.57119834,0.21410232975334736,0.30347634494149933,0.08937401518815197
A075,T3,Incongruent,71.37,-1.3870107,-1.4577806,-1.6195203811731422,-1.1532382686237943,0.4662821125493479
A075,T4,Incongruent,244.53,-1.1910133,-1.3109375,-1.3917038489949145,-0.9119651241879585,0.479738724806956
A076,T1,Incongruent,1.0,-0.055492114,-0.79050756,-0.07183685683365026,-0.05686353560563221,0.014973321228018054
A076,T2,Incongruent,27.3,-1.0282166,-0.75904757,-1.2024779733248327,-0.005172644367161015,1.1973053289576718
A076,T3,Incongruent,74.88,-1.1447643,-1.1160817,-1.3379465705988192,-0.591803866508433,0.7461427040903862
A076,T4,Incongruent,149.28,-1.4897717,-1.947186,-1.7389640812587903,-1.9573644397675392,-0.21840035850874884
A077,T1,Incongruent,1.0,1.0832057,-0.21729939,1.2517224719350397,0.8849562543076231,-0.36676621762741657
A077,T2,Incongruent,53.88,0.5481428,-0.61449087,0.6297949648598143,0.23234379023730992,-0.39745117462250446
A077,T3,Incongruent,78.36,-0.6028231,-1.0287725,-0.708024108216628,-0.4483489461057904,0.2596751621108376
A077,T4,Incongruent,149.75,-0.024910025,-0.57046586,-0.03628992885018762,0.3046798591198051,0.3409697879699927
A078,T1,Incongruent,1.0,-0.03935432,-0.9614782,-0.05307917807828612,-0.3377798600295056,-0.2847006819512195
A078,T2,Incongruent,26.17,0.13163377,-1.0838848,0.14566791605448645,-0.538902182302051,-0.6845700983565375
A078,T3,Incongruent,72.3,-0.37939614,-1.2269044,-0.4483249733182897,-0.773893057651015,-0.3255680843327253
A078,T4,Incongruent,140.08,-0.82991654,-2.1511405,-0.9719849565810676,-2.292475476900633,-1.3204905203195652
A079,T1,Incongruent,1.0,0.571432,-0.5365741,0.6568650422241323,0.3603663129311498,-0.29649872929298254
A079,T2,Incongruent,26.11,0.25168815,-0.29747516,0.28521248411716055,0.7532220418355059,0.46800955771834535
A079,T3,Incongruent,74.0,-1.1842302,-1.0782077,-1.3838195489000247,-0.5295743230544822,0.8542452258455425
A079,T4,Incongruent,194.42,-0.72198874,-1.2569292,-0.8465356540820278,-0.8232258346562478,0.023309819425780032
A080,T1,Incongruent,1.0,0.1954386,-0.26796278,0.2198311197848489,0.801712878125296,0.5818817583404471
A080,T2,Incongruent,29.03,-0.48048288,-0.49931365,-0.5658226062256759,0.42158775224014183,0.9874103584658178
A080,T3,Incongruent,72.87,0.054171856,-0.5487481,0.05563047360184116,0.3403636075921734,0.28473313399033223
A080,T4,Incongruent,145.77,-0.5642178,-1.1504331,-0.6631514437338333,-0.6482455399256597,0.014905903808173582
A081,T1,Incongruent,1.0,0.4636711,-0.29979154,0.531609735049625,0.7494160728365656,0.21780633778694058
A081,T2,Incongruent,31.39,-0.80846375,-0.57602197,-0.9470494205823873,0.29555079462490275,1.2426002152072901
A081,T3,Incongruent,80.13,1.0431083,-0.4909857,1.2051154729780984,0.43527113731716904,-0.7698443356609294
A081,T4,Incongruent,154.53,-0.007744061,-0.78070855,-0.01633716218095478,-0.0407630994594448,-0.024425937278490018
A082,T1,Incongruent,1.0,0.4081296,-0.35453165,0.4670513688571295,0.659474369981862,0.19242300112473254
A082,T2,Incongruent,27.97,1.3566974,-0.41359544,1.5696140902602225,0.5624285684726466,-1.007185521787576
A082,T3,Incongruent,75.71,0.51109195,-0.6247568,0.586729107041008,0.21547617295288746,-0.37125293408812055
A082,T4,Incongruent,170.25,-0.71264565,-1.0971746,-0.8356757632690421,-0.5607382225036223,0.2749375407654199
A083,T1,Incongruent,1.0,1.9672089,0.0868498,2.2792388750018975,1.384693943371069,-0.8945449316308285
A083,T2,Incongruent,25.15,0.81551206,-0.59467524,0.9405701977162649,0.2649022104768518,-0.6756679872394131
A083,T3,Incongruent,74.3,0.33076146,-0.50835633,0.3771229241130685,0.40673001743525794,0.029607093322189415
A083,T4,Incongruent,144.91,0.42488086,-0.65666425,0.4865221065445471,0.16305007467227914,-0.3234720318722679
A084,T1,Incongruent,1.0,0.34656775,-1.7585179,0.3954952809627175,-1.6473699916679367,-2.0428652726306544
A084,T2,Incongruent,27.25,-0.46278918,-1.8010626,-0.5452564284324913,-1.7172738111056858,-1.1720173826731943
A084,T3,Incongruent,91.97,-0.55949694,-1.8235856,-0.6576641773002025,-1.7542806233571857,-1.0966164460569832
A084,T4,Incongruent,162.51,-0.5263494,-1.5674257,-0.6191353110344301,-1.33339258332419,-0.7142572722897599
A085,T1,Incongruent,1.0,-0.60492045,-0.29850325,-0.7104619517990635,0.7515328204348202,1.4619947722338837
A085,T2,Incongruent,24.51,0.8101534,-0.082100525,0.9343415878555108,1.1070971331279835,0.17275554527247272
A085,T3,Incongruent,71.4,-0.8575336,-0.40926564,-1.004085498925803,0.5695427227010595,1.5736282216268624
A085,T4,Incongruent,170.65,-0.94173086,-0.60284513,-1.1019517348662216,0.25147852866957,1.3534302635357915
A086,T1,Incongruent,1.0,0.3201268,-0.1836122,0.36476178380154134,0.940306585773708,0.5755448019721666
A086,T2,Incongruent,23.47,0.5163846,-0.21625954,0.5928809905304476,0.8866647981836486,0.293783807653201
A086,T3,Incongruent,145.29,-0.9413575,-0.65461785,-1.1015177618622223,0.16641244827222013,1.2679302101344425
A086,T4,Incongruent,169.55,-0.9490816,-0.92375237,-1.1104958282865618,-0.2757937699064302,0.8347020583801317
A087,T1,Incongruent,1.0,-0.16664389,-0.18351513,-0.20103353063529836,0.9404660783486427,1.141499608983941
A087,T2,Incongruent,31.07,0.6195668,-0.5067365,0.7128142701888529,0.40939150767587185,-0.30342276251298106
A087,T3,Incongruent,72.8,0.7460708,-0.3777033,0.8598555196476443,0.6214017819115567,-0.23845373773608758
A087,T4,Incongruent,144.2,0.29474986,-0.35757273,0.3352650329870155,0.6544776698707847,0.3192126368837692
A088,T1,Incongruent,1.0,1.5047297,-0.010037511,1.741678644363323,1.2255015388188444,-0.5161771055444786
A088,T2,Incongruent,24.25,1.5726674,-0.33703202,1.8206456674879399,0.6882274455881634,-1.1324182218997765
A088,T3,Incongruent,74.91,1.2116629,-0.6821054,1.4010340129928551,0.12124854461357178,-1.2797854683792833
A088,T4,Incongruent,149.93,1.7613931,-0.44053027,2.0400099779681224,0.5181728211549674,-1.521837156813155
A089,T1,Incongruent,1.0,0.56494594,-0.34697187,0.6493260049884346,0.6718955997968356,0.022569594808400928
A089,T2,Incongruent,32.14,0.57670295,-0.4597679,0.6629917028343487,0.4865640940061046,-0.1764276088282441
A089,T3,Incongruent,79.34,0.2386981,-0.5945698,0.27011356880592796,0.2650754555278574,-0.005038113278070577
A089,T4,Incongruent,146.96,0.45080766,-0.6363789,0.5166579841963856,0.1963802766394228,-0.32027770755696283
A090,T1,Incongruent,1.0,-0.26355815,-1.6954932,-0.3136813036762628,-1.5438161471486829,-1.23013484347242
A090,T2,Incongruent,23.54,-0.85531676,-1.0154998,-1.001508766779387,-0.42654100236070774,0.5749677644186793
A090,T3,Incongruent,95.42,-0.3625516,-2.4778833,-0.4287458121205521,-2.8293359952209993,-2.400590183100447
A090,T4,Incongruent,144.07,-0.49008408,-2.2810895,-0.5769825098200582,-2.5059904724727264,-1.9290079626526682
A091,T1,Incongruent,1.0,0.57984126,-0.5164803,0.6666395007189138,0.3933817852935884,-0.27325771542532534
A091,T2,Incongruent,22.2,-0.4956108,-0.5896447,-0.5834064633251561,0.2731677279169648,0.856574191242121
A091,T3,Incongruent,73.64,-1.0913205,-0.83027357,-1.2758264548093914,-0.12220177944798433,1.153624675361407
A091,T4,Incongruent,142.61,-0.5084233,-0.45334205,-0.5982990043411774,0.49712220014233455,1.0954212044835119
A092,T1,Incongruent,1.0,0.16063099,-0.3796672,0.179372680011606,0.6181749613911678,0.4388022813795618
A092,T2,Incongruent,22.83,-1.2741792,-0.47237504,-1.4883712891419842,0.46584971035346584,1.95422099949545
A092,T3,Incongruent,71.31,0.120479345,-0.7832944,0.13270262966832966,-0.045011825892892515,-0.17771445556122217
A092,T4,Incongruent,146.16,-1.0033731,-0.91602015,-1.1736012636482258,-0.2630892095091786,0.9105120541390472
A093,T1,Incongruent,1.0,-0.25305656,-0.36698905,-0.3014748365692626,0.6390060192762791,0.9404808558455418
A093,T2,Incongruent,22.09,1.1499113,-1.8228393,1.3292573701983228,-1.7530544019842207,-3.0823117721825435
A093,T3,Incongruent,70.22,-0.09855731,-2.4407663,-0.12189345763700621,-2.768350253963665,-2.646456796326659
A093,T4,Incongruent,140.95,0.86319566,-2.0987413,0.9959949757682888,-2.206380047493856,-3.202375023262145
A094,T1,Incongruent,1.0,-0.8723581,-0.8360001,-1.0213166774071305,-0.13161085552855026,0.8897058218785803
A094,T2,Incongruent,22.98,-0.11033577,-0.9817864,-0.13558408777597727,-0.37114760609201614,-0.23556351831603886
A094,T3,Incongruent,76.21,-1.204232,-1.153966,-1.4070685344137228,-0.6540503335589823,0.7530182008547405
A094,T4,Incongruent,149.99,-1.0615593,-1.27951,-1.2412336827753612,-0.8603276162168161,0.3809060665585451
A095,T1,Incongruent,1.0,1.4008193,-0.115547016,1.6208989453201088,1.0521422863975967,-0.5687566589225121
A095,T2,Incongruent,29.71,-0.04127826,-0.54553676,-0.05531545947242185,0.3456400563980933,0.40095551587051514
A095,T3,Incongruent,78.76,0.12027418,-0.43434292,0.13246415722520363,0.5283390556612197,0.3958748984360161
A095,T4,Incongruent,148.79,0.29968035,-0.75107104,0.3409959617327,0.007933333883003775,-0.33306262784969626
A096,T1,Incongruent,1.0,-0.9870649,-0.26969424,-1.154645514387935,0.798867972245041,1.9535134866329762
A096,T2,Incongruent,24.49,-0.57167214,-0.76674485,-0.6718159560614327,-0.017819795981387884,0.6539961600800449
A096,T3,Incongruent,71.19,-1.7338066,-0.17650235,-2.022616745265867,0.9519885501694959,2.974605295435363
A096,T4,Incongruent,143.66,-1.8857074,-0.7302077,-2.199177829704224,0.042213212510150394,2.2413910422143744
A097,T1,Incongruent,1.0,0.34418228,-0.8131834,0.39272254263549894,-0.09412147431384461,-0.48684401694934354
A097,T2,Incongruent,24.37,-0.8859063,-2.3220603,-1.037064355392946,-2.5733082677661496,-1.5362439123732037
A097,T3,Incongruent,70.83,0.74868965,-1.7823144,0.8628995259727024,-1.6864692505474304,-2.549368776520133
A097,T4,Incongruent,144.85,-0.9338368,-2.6435583,-1.0927761163426757,-3.1015512249758,-2.0087751086331243
A098,T1,Incongruent,1.0,0.76136076,-0.09043383,0.8776277230765868,1.0934049494237925,0.21577722634720575
A098,T2,Incongruent,25.77,-0.03355606,-0.4116703,-0.046339601502945166,0.5655917036916606,0.6119313051946057
A098,T3,Incongruent,78.84,1.1111528,-0.14751065,1.284206634512901,0.9996238740052119,-0.28458276050768916
A098,T4,Incongruent,146.29,-1.0091684,-0.5866237,-1.1803373996833595,0.27813143523001305,1.4584688349133725
A099,T1,Incongruent,1.0,0.704551,-0.07720999,0.8115952016396831,1.1151326128844279,0.30353741124474476
A099,T2,Incongruent,28.75,0.70550025,-0.10447536,0.8126985573126164,1.07033376599202,0.2576352086794036
A099,T3,Incongruent,78.57,0.7894194,-0.22665562,0.9102415335783449,0.8695833356470604,-0.040658197931284557
A099,T4,Incongruent,143.51,1.1979358,0.040699307,1.385078391546531,1.3088655621711758,-0.07621282937535523
A100,T1,Incongruent,1.0,0.4960371,-0.9608972,0.5692301824661751,-0.3368252377359337,-0.9060554202021087
A100,T2,Incongruent,31.14,1.6154647,-1.2229484,1.8703908808050107,-0.7673930821030445,-2.6377839629080553
A100,T3,Incongruent,75.34,0.18737194,-1.0668608,0.21045488057218167,-0.5109305989530499,-0.7213854795252316
A100,T4,Incongruent,146.8,0.3911374,-2.3538194,0.4473005758462075,-2.625490616963709,-3.0727911928099165
A101,T1,Incongruent,1.0,0.44689605,-1.1868296,0.5121113451826351,-0.7080474509549072,-1.2201587961375422
A101,T2,Incongruent,29.12,-0.50965416,-0.7344551,-0.599729687895127,0.03523444705452618,0.6349641349496532
A101,T3,Incongruent,75.21,-0.4359814,-1.8227878,-0.5140965483779761,-1.7529697840012275,-1.2388732356232515
A101,T4,Incongruent,150.22,-0.5481525,-1.5100855,-0.6444780279925894,-1.239178756752974,-0.5947007287603846
A102,T1,Incongruent,1.0,-0.64556795,-0.43016246,-0.7577083565560373,0.5352078341696292,1.2929161907256665
A102,T2,Incongruent,29.13,1.1701075,-0.39255947,1.3527323155148316,0.596992089864921,-0.7557402256499106
A102,T3,Incongruent,75.27,-0.24429756,-0.57400686,-0.2912938596514612,0.2988617566386718,0.590155616290133
A102,T4,Incongruent,150.41,0.6889397,-0.55013025,0.7934494903761972,0.3380926416660794,-0.4553568487101178
A103,T1,Incongruent,1.0,1.5161003,-1.1420951,1.7548952006073637,-0.6345456420189414,-2.389440842626305
A103,T2,Incongruent,27.26,-0.40180504,-2.3355603,-0.47437183867430305,-2.5954896807837433,-2.1211178421094403
A103,T3,Incongruent,80.24,-0.86616784,-2.5229707,-1.0141214617232408,-2.9034176427239218,-1.889296181000681
A103,T4,Incongruent,149.72,-0.9358198,-2.061707,-1.0950810458127065,-2.1455301879296003,-1.0504491421168938
A104,T1,Incongruent,1.0,1.2890347,-0.15549518,1.4909667119183885,0.9865047512139995,-0.504461960704389
A104,T2,Incongruent,22.6,0.59902304,-0.13920192,0.688935340360693,1.0132756793223727,0.3243403389616797
A104,T3,Incongruent,72.62,-0.4135195,-0.38115776,-0.4879880787547355,0.6157258705032045,1.10371394925794
A104,T4,Incongruent,145.78,-1.1469584,-1.1664275,-1.3404968710275607,-0.6745254208418519,0.6659714501857088
A105,T1,Incongruent,1.0,0.79853475,0.2860699,0.9208367120173998,1.7120260411122745,0.7911893290948747
A105,T2,Incongruent,22.77,0.124345265,0.028753491,0.13719616115435168,1.2892377785764961,1.1520416174221444
A105,T3,Incongruent,69.46,-0.97130466,-0.44132504,-1.1363266835100938,0.5168669602939309,1.6531936438040247
A105,T4,Incongruent,146.2,-0.40869832,-0.6592331,-0.48238420590434555,0.15882928038855718,0.6412134862929028
A106,T1,Incongruent,1.0,1.2260157,-0.10460744,1.41771691349586,1.0701167496193265,-0.3476001638765336
A106,T2,Incongruent,22.64,-0.43201688,-0.59992296,-0.5094884097080181,0.25627985160865296,0.7657682613166711
A106,T3,Incongruent,66.08,-0.21938318,-0.6359022,-0.26233476298502284,0.1971635269790885,0.45949828996411135
A106,T4,Incongruent,147.13,0.57478887,-0.62732035,0.6607668821586066,0.21126408692760962,-0.44950279523099695
A107,T1,Incongruent,1.0,-0.5693406,-2.0965972,-0.6691059029819795,-2.2028571461863735,-1.533751243204394
A107,T2,Incongruent,26.22,-0.9967513,-2.0038917,-1.1659044497477469,-2.0505357399269277,-0.8846312901791809
A107,T3,Incongruent,71.45,-1.1911126,-1.7460856,-1.3918192698201157,-1.6269428819598901,-0.2351236121397744
A107,T4,Incongruent,145.95,-0.66778487,-2.5729072,-0.7835320749833281,-2.9854666894759996,-2.2019346144926715
A108,T1,Incongruent,1.0,-0.5866931,-0.97671974,-0.6892754887755803,-0.36282274104907386,0.32645274772650645
A108,T2,Incongruent,27.61,-0.8319504,-1.0280528,-0.9743490029007433,-0.44716643033180786,0.5271825725689354
A108,T3,Incongruent,68.96,-0.5968496,-0.91288835,-0.7010808423622512,-0.25794345030262306,0.44313739205962815
A108,T4,Incongruent,152.12,-1.3508645,-0.9356022,-1.577506038455225,-0.2952638420114873,1.2822421964437378
A109,T1,Incongruent,1.0,-0.23544823,-1.3256576,-0.2810078881401006,-0.9361512440220531,-0.6551433558819525
A109,T2,Incongruent,24.65,-1.0278164,-1.7281787,-1.2020128029900339,-1.5975206341995385,-0.3955078312095046
A109,T3,Incongruent,71.17,0.26390916,-1.1129072,0.2994175098874791,-0.5865879483140365,-0.8860054582015155
A109,T4,Incongruent,149.87,-1.3818485,-2.2287343,-1.613520125545208,-2.419967338041711,-0.8064472124965028
