UID,ItemID,Test,TSVR,Paradigm,Item,Congruence,Accuracy,Confidence,HCE_flag
A095,IFR-N-i4,4,148.79,IFR,i4,Congruent,0.0,0.2,0
A095,IFR-N-i5,4,148.79,IFR,i5,Incongruent,0.0,0.2,0
A095,IFR-N-i6,4,148.79,IFR,i6,Incongruent,0.0,0.2,0
A095,ICR-N-i1,4,148.79,ICR,i1,Common,1.0,1.0,0
A095,ICR-N-i2,4,148.79,ICR,i2,Common,1.0,0.8,0
A095,ICR-N-i3,4,148.79,ICR,i3,Congruent,1.0,0.2,0
A095,ICR-N-i4,4,148.79,ICR,i4,Congruent,1.0,0.8,0
A095,ICR-N-i5,4,148.79,ICR,i5,Incongruent,1.0,0.8,0
A095,ICR-N-i6,4,148.79,ICR,i6,Incongruent,1.0,1.0,0
A095,IRE-N-i1,4,148.79,IRE,i1,Common,1.0,1.0,0
A095,IRE-N-i2,4,148.79,IRE,i2,Common,1.0,1.0,0
A095,IRE-N-i3,4,148.79,IRE,i3,Congruent,1.0,1.0,0
A095,IRE-N-i4,4,148.79,IRE,i4,Congruent,1.0,1.0,0
A095,IRE-N-i5,4,148.79,IRE,i5,Incongruent,1.0,1.0,0
A095,IRE-N-i6,4,148.79,IRE,i6,Incongruent,1.0,1.0,0
A096,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,0.4,0
A096,IFR-N-i2,1,1.0,IFR,i2,Common,0.0,0.6,0
A096,IFR-N-i3,1,1.0,IFR,i3,Congruent,1.0,1.0,0
A096,IFR-N-i4,1,1.0,IFR,i4,Congruent,0.0,1.0,1
A096,IFR-N-i5,1,1.0,IFR,i5,Incongruent,0.0,0.4,0
A096,IFR-N-i6,1,1.0,IFR,i6,Incongruent,0.0,1.0,1
A096,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,1.0,0
A096,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,1.0,0
A096,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,1.0,0
A096,ICR-N-i4,1,1.0,ICR,i4,Congruent,0.0,0.4,0
A096,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,1.0,0
A096,ICR-N-i6,1,1.0,ICR,i6,Incongruent,0.0,0.2,0
A096,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A096,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A096,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,1.0,0
A096,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A096,IRE-N-i5,1,1.0,IRE,i5,Incongruent,0.0,0.8,1
A096,IRE-N-i6,1,1.0,IRE,i6,Incongruent,0.0,1.0,1
A096,IFR-N-i1,2,24.49,IFR,i1,Common,0.0,0.6,0
A096,IFR-N-i2,2,24.49,IFR,i2,Common,0.0,0.2,0
A096,IFR-N-i3,2,24.49,IFR,i3,Congruent,0.0,0.2,0
A096,IFR-N-i4,2,24.49,IFR,i4,Congruent,0.0,0.2,0
A096,IFR-N-i5,2,24.49,IFR,i5,Incongruent,0.0,0.2,0
A096,IFR-N-i6,2,24.49,IFR,i6,Incongruent,0.0,1.0,1
A096,ICR-N-i1,2,24.49,ICR,i1,Common,0.0,0.8,1
A096,ICR-N-i2,2,24.49,ICR,i2,Common,0.0,0.2,0
A096,ICR-N-i3,2,24.49,ICR,i3,Congruent,1.0,0.6,0
A096,ICR-N-i4,2,24.49,ICR,i4,Congruent,1.0,0.2,0
A096,ICR-N-i5,2,24.49,ICR,i5,Incongruent,1.0,0.8,0
A096,ICR-N-i6,2,24.49,ICR,i6,Incongruent,0.0,0.2,0
A096,IRE-N-i1,2,24.49,IRE,i1,Common,1.0,1.0,0
A096,IRE-N-i2,2,24.49,IRE,i2,Common,1.0,1.0,0
A096,IRE-N-i3,2,24.49,IRE,i3,Congruent,0.0,1.0,1
A096,IRE-N-i4,2,24.49,IRE,i4,Congruent,1.0,1.0,0
A096,IRE-N-i5,2,24.49,IRE,i5,Incongruent,1.0,1.0,0
A096,IRE-N-i6,2,24.49,IRE,i6,Incongruent,0.0,0.6,0
A096,IFR-N-i1,3,71.19,IFR,i1,Common,1.0,0.4,0
A096,IFR-N-i2,3,71.19,IFR,i2,Common,0.0,0.6,0
A096,IFR-N-i3,3,71.19,IFR,i3,Congruent,0.0,0.8,1
A096,IFR-N-i4,3,71.19,IFR,i4,Congruent,1.0,1.0,0
A096,IFR-N-i5,3,71.19,IFR,i5,Incongruent,0.0,1.0,1
A096,IFR-N-i6,3,71.19,IFR,i6,Incongruent,0.0,1.0,1
A096,ICR-N-i1,3,71.19,ICR,i1,Common,0.0,0.8,1
A096,ICR-N-i2,3,71.19,ICR,i2,Common,0.0,0.6,0
A096,ICR-N-i3,3,71.19,ICR,i3,Congruent,0.0,0.2,0
A096,ICR-N-i4,3,71.19,ICR,i4,Congruent,1.0,1.0,0
A096,ICR-N-i5,3,71.19,ICR,i5,Incongruent,0.0,0.8,1
A096,ICR-N-i6,3,71.19,ICR,i6,Incongruent,1.0,1.0,0
A096,IRE-N-i1,3,71.19,IRE,i1,Common,1.0,1.0,0
A096,IRE-N-i2,3,71.19,IRE,i2,Common,0.0,0.4,0
A096,IRE-N-i3,3,71.19,IRE,i3,Congruent,1.0,1.0,0
A096,IRE-N-i4,3,71.19,IRE,i4,Congruent,0.0,0.8,1
A096,IRE-N-i5,3,71.19,IRE,i5,Incongruent,1.0,1.0,0
A096,IRE-N-i6,3,71.19,IRE,i6,Incongruent,0.0,1.0,1
A096,IFR-N-i1,4,143.66,IFR,i1,Common,0.0,0.2,0
A096,IFR-N-i2,4,143.66,IFR,i2,Common,1.0,1.0,0
A096,IFR-N-i3,4,143.66,IFR,i3,Congruent,1.0,1.0,0
A096,IFR-N-i4,4,143.66,IFR,i4,Congruent,1.0,1.0,0
A096,IFR-N-i5,4,143.66,IFR,i5,Incongruent,0.0,1.0,1
A096,IFR-N-i6,4,143.66,IFR,i6,Incongruent,0.0,1.0,1
A096,ICR-N-i1,4,143.66,ICR,i1,Common,0.0,0.2,0
A096,ICR-N-i2,4,143.66,ICR,i2,Common,1.0,1.0,0
A096,ICR-N-i3,4,143.66,ICR,i3,Congruent,1.0,1.0,0
A096,ICR-N-i4,4,143.66,ICR,i4,Congruent,1.0,1.0,0
A096,ICR-N-i5,4,143.66,ICR,i5,Incongruent,0.0,1.0,1
A096,ICR-N-i6,4,143.66,ICR,i6,Incongruent,0.0,0.4,0
A096,IRE-N-i1,4,143.66,IRE,i1,Common,0.0,0.6,0
A096,IRE-N-i2,4,143.66,IRE,i2,Common,0.0,1.0,1
A096,IRE-N-i3,4,143.66,IRE,i3,Congruent,0.0,1.0,1
A096,IRE-N-i4,4,143.66,IRE,i4,Congruent,0.0,1.0,1
A096,IRE-N-i5,4,143.66,IRE,i5,Incongruent,1.0,0.6,0
A096,IRE-N-i6,4,143.66,IRE,i6,Incongruent,1.0,0.2,0
A097,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,0.4,0
A097,IFR-N-i2,1,1.0,IFR,i2,Common,0.0,0.4,0
A097,IFR-N-i3,1,1.0,IFR,i3,Congruent,1.0,1.0,0
A097,IFR-N-i4,1,1.0,IFR,i4,Congruent,1.0,1.0,0
A097,IFR-N-i5,1,1.0,IFR,i5,Incongruent,1.0,0.4,0
A097,IFR-N-i6,1,1.0,IFR,i6,Incongruent,0.0,0.4,0
A097,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,0.4,0
A097,ICR-N-i2,1,1.0,ICR,i2,Common,0.0,0.2,0
A097,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,0.4,0
A097,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,1.0,0
A097,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,0.4,0
A097,ICR-N-i6,1,1.0,ICR,i6,Incongruent,1.0,1.0,0
A097,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A097,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A097,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,1.0,0
A097,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A097,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,1.0,0
A097,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A097,IFR-N-i1,2,24.37,IFR,i1,Common,1.0,0.4,0
A097,IFR-N-i2,2,24.37,IFR,i2,Common,0.0,0.2,0
A097,IFR-N-i3,2,24.37,IFR,i3,Congruent,1.0,0.4,0
A097,IFR-N-i4,2,24.37,IFR,i4,Congruent,0.0,0.4,0
A097,IFR-N-i5,2,24.37,IFR,i5,Incongruent,0.0,0.4,0
A097,IFR-N-i6,2,24.37,IFR,i6,Incongruent,1.0,0.4,0
A097,ICR-N-i1,2,24.37,ICR,i1,Common,1.0,0.4,0
A097,ICR-N-i2,2,24.37,ICR,i2,Common,1.0,0.4,0
A097,ICR-N-i3,2,24.37,ICR,i3,Congruent,1.0,0.6,0
A097,ICR-N-i4,2,24.37,ICR,i4,Congruent,1.0,0.4,0
A097,ICR-N-i5,2,24.37,ICR,i5,Incongruent,0.0,0.6,0
A097,ICR-N-i6,2,24.37,ICR,i6,Incongruent,1.0,0.6,0
A097,IRE-N-i1,2,24.37,IRE,i1,Common,1.0,0.4,0
A097,IRE-N-i2,2,24.37,IRE,i2,Common,1.0,0.8,0
A097,IRE-N-i3,2,24.37,IRE,i3,Congruent,1.0,0.8,0
A097,IRE-N-i4,2,24.37,IRE,i4,Congruent,1.0,0.4,0
A097,IRE-N-i5,2,24.37,IRE,i5,Incongruent,1.0,0.6,0
A097,IRE-N-i6,2,24.37,IRE,i6,Incongruent,1.0,0.6,0
A097,IFR-N-i1,3,70.83,IFR,i1,Common,1.0,0.6,0
A097,IFR-N-i2,3,70.83,IFR,i2,Common,0.0,0.4,0
A097,IFR-N-i3,3,70.83,IFR,i3,Congruent,1.0,0.8,0
A097,IFR-N-i4,3,70.83,IFR,i4,Congruent,0.0,0.4,0
A097,IFR-N-i5,3,70.83,IFR,i5,Incongruent,1.0,0.4,0
A097,IFR-N-i6,3,70.83,IFR,i6,Incongruent,0.0,0.2,0
A097,ICR-N-i1,3,70.83,ICR,i1,Common,1.0,0.6,0
A097,ICR-N-i2,3,70.83,ICR,i2,Common,1.0,0.4,0
A097,ICR-N-i3,3,70.83,ICR,i3,Congruent,1.0,1.0,0
A097,ICR-N-i4,3,70.83,ICR,i4,Congruent,0.0,0.2,0
A097,ICR-N-i5,3,70.83,ICR,i5,Incongruent,1.0,0.6,0
A097,ICR-N-i6,3,70.83,ICR,i6,Incongruent,1.0,0.6,0
A097,IRE-N-i1,3,70.83,IRE,i1,Common,1.0,0.8,0
A097,IRE-N-i2,3,70.83,IRE,i2,Common,0.0,0.4,0
A097,IRE-N-i3,3,70.83,IRE,i3,Congruent,0.0,0.6,0
A097,IRE-N-i4,3,70.83,IRE,i4,Congruent,1.0,0.8,0
A097,IRE-N-i5,3,70.83,IRE,i5,Incongruent,1.0,0.6,0
A097,IRE-N-i6,3,70.83,IRE,i6,Incongruent,1.0,0.8,0
A097,IFR-N-i1,4,144.85,IFR,i1,Common,1.0,0.4,0
A097,IFR-N-i2,4,144.85,IFR,i2,Common,0.0,0.2,0
A097,IFR-N-i3,4,144.85,IFR,i3,Congruent,1.0,0.4,0
A097,IFR-N-i4,4,144.85,IFR,i4,Congruent,1.0,0.4,0
A097,IFR-N-i5,4,144.85,IFR,i5,Incongruent,0.0,0.2,0
A097,IFR-N-i6,4,144.85,IFR,i6,Incongruent,0.0,0.2,0
A097,ICR-N-i1,4,144.85,ICR,i1,Common,1.0,0.6,0
A097,ICR-N-i2,4,144.85,ICR,i2,Common,1.0,0.4,0
A097,ICR-N-i3,4,144.85,ICR,i3,Congruent,1.0,0.6,0
A097,ICR-N-i4,4,144.85,ICR,i4,Congruent,1.0,0.4,0
A097,ICR-N-i5,4,144.85,ICR,i5,Incongruent,1.0,0.4,0
A097,ICR-N-i6,4,144.85,ICR,i6,Incongruent,1.0,0.4,0
A097,IRE-N-i1,4,144.85,IRE,i1,Common,1.0,0.6,0
A097,IRE-N-i2,4,144.85,IRE,i2,Common,0.0,0.4,0
A097,IRE-N-i3,4,144.85,IRE,i3,Congruent,1.0,0.6,0
A097,IRE-N-i4,4,144.85,IRE,i4,Congruent,1.0,0.4,0
A097,IRE-N-i5,4,144.85,IRE,i5,Incongruent,1.0,0.6,0
A097,IRE-N-i6,4,144.85,IRE,i6,Incongruent,1.0,0.6,0
A098,IFR-N-i1,1,1.0,IFR,i1,Common,0.0,0.2,0
A098,IFR-N-i2,1,1.0,IFR,i2,Common,0.0,0.6,0
A098,IFR-N-i3,1,1.0,IFR,i3,Congruent,1.0,0.8,0
A098,IFR-N-i4,1,1.0,IFR,i4,Congruent,0.0,0.2,0
A098,IFR-N-i5,1,1.0,IFR,i5,Incongruent,1.0,1.0,0
A098,IFR-N-i6,1,1.0,IFR,i6,Incongruent,1.0,1.0,0
A098,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,1.0,0
A098,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,1.0,0
A098,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,1.0,0
A098,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,1.0,0
A098,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,1.0,0
A098,ICR-N-i6,1,1.0,ICR,i6,Incongruent,1.0,1.0,0
A098,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A098,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A098,IRE-N-i3,1,1.0,IRE,i3,Congruent,0.0,1.0,1
A098,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A098,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,1.0,0
A098,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A098,IFR-N-i1,2,25.77,IFR,i1,Common,1.0,0.4,0
A098,IFR-N-i2,2,25.77,IFR,i2,Common,0.0,0.2,0
A098,IFR-N-i3,2,25.77,IFR,i3,Congruent,1.0,1.0,0
A098,IFR-N-i4,2,25.77,IFR,i4,Congruent,0.0,0.2,0
A098,IFR-N-i5,2,25.77,IFR,i5,Incongruent,0.0,0.4,0
A098,IFR-N-i6,2,25.77,IFR,i6,Incongruent,0.0,0.4,0
A098,ICR-N-i1,2,25.77,ICR,i1,Common,1.0,1.0,0
A098,ICR-N-i2,2,25.77,ICR,i2,Common,1.0,0.6,0
A098,ICR-N-i3,2,25.77,ICR,i3,Congruent,1.0,1.0,0
A098,ICR-N-i4,2,25.77,ICR,i4,Congruent,1.0,1.0,0
A098,ICR-N-i5,2,25.77,ICR,i5,Incongruent,1.0,1.0,0
A098,ICR-N-i6,2,25.77,ICR,i6,Incongruent,1.0,1.0,0
A098,IRE-N-i1,2,25.77,IRE,i1,Common,1.0,1.0,0
A098,IRE-N-i2,2,25.77,IRE,i2,Common,1.0,1.0,0
A098,IRE-N-i3,2,25.77,IRE,i3,Congruent,1.0,1.0,0
A098,IRE-N-i4,2,25.77,IRE,i4,Congruent,1.0,1.0,0
A098,IRE-N-i5,2,25.77,IRE,i5,Incongruent,1.0,1.0,0
A098,IRE-N-i6,2,25.77,IRE,i6,Incongruent,1.0,1.0,0
A098,IFR-N-i1,3,78.84,IFR,i1,Common,1.0,1.0,0
A098,IFR-N-i2,3,78.84,IFR,i2,Common,1.0,1.0,0
A098,IFR-N-i3,3,78.84,IFR,i3,Congruent,1.0,1.0,0
A098,IFR-N-i4,3,78.84,IFR,i4,Congruent,0.0,1.0,1
A098,IFR-N-i5,3,78.84,IFR,i5,Incongruent,1.0,1.0,0
A098,IFR-N-i6,3,78.84,IFR,i6,Incongruent,0.0,0.2,0
A098,ICR-N-i1,3,78.84,ICR,i1,Common,1.0,1.0,0
A098,ICR-N-i2,3,78.84,ICR,i2,Common,1.0,1.0,0
A098,ICR-N-i3,3,78.84,ICR,i3,Congruent,1.0,1.0,0
A098,ICR-N-i4,3,78.84,ICR,i4,Congruent,1.0,1.0,0
A098,ICR-N-i5,3,78.84,ICR,i5,Incongruent,1.0,1.0,0
A098,ICR-N-i6,3,78.84,ICR,i6,Incongruent,1.0,1.0,0
A098,IRE-N-i1,3,78.84,IRE,i1,Common,1.0,1.0,0
A098,IRE-N-i2,3,78.84,IRE,i2,Common,1.0,1.0,0
A098,IRE-N-i3,3,78.84,IRE,i3,Congruent,1.0,1.0,0
A098,IRE-N-i4,3,78.84,IRE,i4,Congruent,1.0,1.0,0
A098,IRE-N-i5,3,78.84,IRE,i5,Incongruent,1.0,0.6,0
A098,IRE-N-i6,3,78.84,IRE,i6,Incongruent,1.0,1.0,0
A098,IFR-N-i1,4,146.29,IFR,i1,Common,0.0,0.2,0
A098,IFR-N-i2,4,146.29,IFR,i2,Common,0.0,0.2,0
A098,IFR-N-i3,4,146.29,IFR,i3,Congruent,1.0,1.0,0
A098,IFR-N-i4,4,146.29,IFR,i4,Congruent,1.0,1.0,0
A098,IFR-N-i5,4,146.29,IFR,i5,Incongruent,0.0,0.2,0
A098,IFR-N-i6,4,146.29,IFR,i6,Incongruent,0.0,0.2,0
A098,ICR-N-i1,4,146.29,ICR,i1,Common,1.0,1.0,0
A098,ICR-N-i2,4,146.29,ICR,i2,Common,1.0,1.0,0
A098,ICR-N-i3,4,146.29,ICR,i3,Congruent,1.0,1.0,0
A098,ICR-N-i4,4,146.29,ICR,i4,Congruent,1.0,1.0,0
A098,ICR-N-i5,4,146.29,ICR,i5,Incongruent,1.0,1.0,0
A098,ICR-N-i6,4,146.29,ICR,i6,Incongruent,1.0,1.0,0
A098,IRE-N-i1,4,146.29,IRE,i1,Common,1.0,1.0,0
A098,IRE-N-i2,4,146.29,IRE,i2,Common,1.0,1.0,0
A098,IRE-N-i3,4,146.29,IRE,i3,Congruent,1.0,0.8,0
A098,IRE-N-i4,4,146.29,IRE,i4,Congruent,1.0,1.0,0
A098,IRE-N-i5,4,146.29,IRE,i5,Incongruent,1.0,1.0,0
A098,IRE-N-i6,4,146.29,IRE,i6,Incongruent,1.0,1.0,0
A099,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,1.0,0
A099,IFR-N-i2,1,1.0,IFR,i2,Common,0.0,0.6,0
A099,IFR-N-i3,1,1.0,IFR,i3,Congruent,0.0,0.8,1
A099,IFR-N-i4,1,1.0,IFR,i4,Congruent,1.0,1.0,0
A099,IFR-N-i5,1,1.0,IFR,i5,Incongruent,0.0,0.4,0
A099,IFR-N-i6,1,1.0,IFR,i6,Incongruent,1.0,1.0,0
A099,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,1.0,0
A099,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,1.0,0
A099,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,1.0,0
A099,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,1.0,0
A099,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,1.0,0
A099,ICR-N-i6,1,1.0,ICR,i6,Incongruent,1.0,1.0,0
A099,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A099,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A099,IRE-N-i3,1,1.0,IRE,i3,Congruent,1.0,1.0,0
A099,IRE-N-i4,1,1.0,IRE,i4,Congruent,1.0,1.0,0
A099,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,1.0,0
A099,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A099,IFR-N-i1,2,28.75,IFR,i1,Common,1.0,0.6,0
A099,IFR-N-i2,2,28.75,IFR,i2,Common,1.0,1.0,0
A099,IFR-N-i3,2,28.75,IFR,i3,Congruent,1.0,1.0,0
A099,IFR-N-i4,2,28.75,IFR,i4,Congruent,0.0,0.6,0
A099,IFR-N-i5,2,28.75,IFR,i5,Incongruent,0.0,0.6,0
A099,IFR-N-i6,2,28.75,IFR,i6,Incongruent,1.0,1.0,0
A099,ICR-N-i1,2,28.75,ICR,i1,Common,1.0,0.4,0
A099,ICR-N-i2,2,28.75,ICR,i2,Common,1.0,1.0,0
A099,ICR-N-i3,2,28.75,ICR,i3,Congruent,1.0,1.0,0
A099,ICR-N-i4,2,28.75,ICR,i4,Congruent,1.0,1.0,0
A099,ICR-N-i5,2,28.75,ICR,i5,Incongruent,1.0,1.0,0
A099,ICR-N-i6,2,28.75,ICR,i6,Incongruent,1.0,1.0,0
A099,IRE-N-i1,2,28.75,IRE,i1,Common,1.0,0.4,0
A099,IRE-N-i2,2,28.75,IRE,i2,Common,1.0,1.0,0
A099,IRE-N-i3,2,28.75,IRE,i3,Congruent,1.0,1.0,0
A099,IRE-N-i4,2,28.75,IRE,i4,Congruent,1.0,1.0,0
A099,IRE-N-i5,2,28.75,IRE,i5,Incongruent,1.0,1.0,0
A099,IRE-N-i6,2,28.75,IRE,i6,Incongruent,1.0,1.0,0
A099,IFR-N-i1,3,78.57,IFR,i1,Common,1.0,1.0,0
A099,IFR-N-i2,3,78.57,IFR,i2,Common,1.0,1.0,0
A099,IFR-N-i3,3,78.57,IFR,i3,Congruent,0.0,1.0,1
A099,IFR-N-i4,3,78.57,IFR,i4,Congruent,1.0,1.0,0
A099,IFR-N-i5,3,78.57,IFR,i5,Incongruent,1.0,1.0,0
A099,IFR-N-i6,3,78.57,IFR,i6,Incongruent,1.0,1.0,0
A099,ICR-N-i1,3,78.57,ICR,i1,Common,1.0,1.0,0
A099,ICR-N-i2,3,78.57,ICR,i2,Common,1.0,1.0,0
A099,ICR-N-i3,3,78.57,ICR,i3,Congruent,1.0,1.0,0
A099,ICR-N-i4,3,78.57,ICR,i4,Congruent,1.0,1.0,0
A099,ICR-N-i5,3,78.57,ICR,i5,Incongruent,1.0,1.0,0
A099,ICR-N-i6,3,78.57,ICR,i6,Incongruent,1.0,1.0,0
A099,IRE-N-i1,3,78.57,IRE,i1,Common,1.0,1.0,0
A099,IRE-N-i2,3,78.57,IRE,i2,Common,1.0,1.0,0
A099,IRE-N-i3,3,78.57,IRE,i3,Congruent,1.0,1.0,0
A099,IRE-N-i4,3,78.57,IRE,i4,Congruent,1.0,1.0,0
A099,IRE-N-i5,3,78.57,IRE,i5,Incongruent,1.0,1.0,0
A099,IRE-N-i6,3,78.57,IRE,i6,Incongruent,1.0,1.0,0
A099,IFR-N-i1,4,143.51,IFR,i1,Common,1.0,1.0,0
A099,IFR-N-i2,4,143.51,IFR,i2,Common,1.0,1.0,0
A099,IFR-N-i3,4,143.51,IFR,i3,Congruent,1.0,1.0,0
A099,IFR-N-i4,4,143.51,IFR,i4,Congruent,1.0,1.0,0
A099,IFR-N-i5,4,143.51,IFR,i5,Incongruent,1.0,1.0,0
A099,IFR-N-i6,4,143.51,IFR,i6,Incongruent,0.0,0.2,0
A099,ICR-N-i1,4,143.51,ICR,i1,Common,0.0,0.4,0
A099,ICR-N-i2,4,143.51,ICR,i2,Common,1.0,1.0,0
A099,ICR-N-i3,4,143.51,ICR,i3,Congruent,1.0,1.0,0
A099,ICR-N-i4,4,143.51,ICR,i4,Congruent,1.0,1.0,0
A099,ICR-N-i5,4,143.51,ICR,i5,Incongruent,1.0,1.0,0
A099,ICR-N-i6,4,143.51,ICR,i6,Incongruent,1.0,1.0,0
A099,IRE-N-i1,4,143.51,IRE,i1,Common,1.0,1.0,0
A099,IRE-N-i2,4,143.51,IRE,i2,Common,1.0,1.0,0
A099,IRE-N-i3,4,143.51,IRE,i3,Congruent,1.0,1.0,0
A099,IRE-N-i4,4,143.51,IRE,i4,Congruent,1.0,1.0,0
A099,IRE-N-i5,4,143.51,IRE,i5,Incongruent,1.0,1.0,0
A099,IRE-N-i6,4,143.51,IRE,i6,Incongruent,1.0,1.0,0
A100,IFR-N-i1,1,1.0,IFR,i1,Common,1.0,0.8,0
A100,IFR-N-i2,1,1.0,IFR,i2,Common,1.0,0.8,0
A100,IFR-N-i3,1,1.0,IFR,i3,Congruent,0.0,0.8,1
A100,IFR-N-i4,1,1.0,IFR,i4,Congruent,1.0,0.8,0
A100,IFR-N-i5,1,1.0,IFR,i5,Incongruent,1.0,0.8,0
A100,IFR-N-i6,1,1.0,IFR,i6,Incongruent,0.0,0.6,0
A100,ICR-N-i1,1,1.0,ICR,i1,Common,1.0,0.8,0
A100,ICR-N-i2,1,1.0,ICR,i2,Common,1.0,1.0,0
A100,ICR-N-i3,1,1.0,ICR,i3,Congruent,1.0,0.8,0
A100,ICR-N-i4,1,1.0,ICR,i4,Congruent,1.0,0.8,0
A100,ICR-N-i5,1,1.0,ICR,i5,Incongruent,1.0,0.8,0
A100,ICR-N-i6,1,1.0,ICR,i6,Incongruent,1.0,0.8,0
A100,IRE-N-i1,1,1.0,IRE,i1,Common,1.0,1.0,0
A100,IRE-N-i2,1,1.0,IRE,i2,Common,1.0,1.0,0
A100,IRE-N-i3,1,1.0,IRE,i3,Congruent,0.0,1.0,1
A100,IRE-N-i4,1,1.0,IRE,i4,Congruent,0.0,1.0,1
A100,IRE-N-i5,1,1.0,IRE,i5,Incongruent,1.0,1.0,0
A100,IRE-N-i6,1,1.0,IRE,i6,Incongruent,1.0,1.0,0
A100,IFR-N-i1,2,31.14,IFR,i1,Common,1.0,0.8,0
A100,IFR-N-i2,2,31.14,IFR,i2,Common,1.0,0.8,0
A100,IFR-N-i3,2,31.14,IFR,i3,Congruent,1.0,0.8,0
A100,IFR-N-i4,2,31.14,IFR,i4,Congruent,1.0,0.8,0
A100,IFR-N-i5,2,31.14,IFR,i5,Incongruent,1.0,0.8,0
A100,IFR-N-i6,2,31.14,IFR,i6,Incongruent,1.0,0.8,0
A100,ICR-N-i1,2,31.14,ICR,i1,Common,1.0,0.8,0
A100,ICR-N-i2,2,31.14,ICR,i2,Common,1.0,0.8,0
A100,ICR-N-i3,2,31.14,ICR,i3,Congruent,1.0,0.8,0
A100,ICR-N-i4,2,31.14,ICR,i4,Congruent,1.0,0.8,0
A100,ICR-N-i5,2,31.14,ICR,i5,Incongruent,1.0,0.8,0
A100,ICR-N-i6,2,31.14,ICR,i6,Incongruent,1.0,0.8,0
A100,IRE-N-i1,2,31.14,IRE,i1,Common,1.0,1.0,0
A100,IRE-N-i2,2,31.14,IRE,i2,Common,1.0,1.0,0
A100,IRE-N-i3,2,31.14,IRE,i3,Congruent,1.0,0.8,0
A100,IRE-N-i4,2,31.14,IRE,i4,Congruent,1.0,1.0,0
A100,IRE-N-i5,2,31.14,IRE,i5,Incongruent,1.0,1.0,0
A100,IRE-N-i6,2,31.14,IRE,i6,Incongruent,1.0,0.8,0
A100,IFR-N-i1,3,75.34,IFR,i1,Common,0.0,0.8,1
A100,IFR-N-i2,3,75.34,IFR,i2,Common,1.0,0.8,0
A100,IFR-N-i3,3,75.34,IFR,i3,Congruent,1.0,0.8,0
A100,IFR-N-i4,3,75.34,IFR,i4,Congruent,1.0,0.8,0
A100,IFR-N-i5,3,75.34,IFR,i5,Incongruent,0.0,0.8,1
A100,IFR-N-i6,3,75.34,IFR,i6,Incongruent,1.0,0.8,0
A100,ICR-N-i1,3,75.34,ICR,i1,Common,1.0,0.8,0
A100,ICR-N-i2,3,75.34,ICR,i2,Common,1.0,0.8,0
A100,ICR-N-i3,3,75.34,ICR,i3,Congruent,1.0,0.6,0
A100,ICR-N-i4,3,75.34,ICR,i4,Congruent,1.0,1.0,0
A100,ICR-N-i5,3,75.34,ICR,i5,Incongruent,1.0,0.8,0
A100,ICR-N-i6,3,75.34,ICR,i6,Incongruent,1.0,1.0,0
