composite_ID,theta_common,theta_congruent,theta_incongruent,se_common,se_congruent,se_incongruent,CTT_common,CTT_congruent,CTT_incongruent,UID,TEST
A094_1,-0.50477767,-0.6886231,-0.8723581,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4473684210526316,0.4444444444444444,0.3653846153846153,A094,1
A094_2,0.18280746,-0.59592927,-0.11033577,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.5,0.5384615384615384,A094,2
A094_3,-1.3660945,-0.5772605,-1.204232,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4605263157894737,0.5277777777777778,0.25,A094,3
A094_4,-1.0502908,-0.15202624,-1.0615593,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4078947368421052,0.6944444444444444,0.3461538461538461,A094,4
A095_1,1.4516914,1.7489762,1.4008193,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8289473684210527,0.8611111111111112,0.8461538461538461,A095,1
A095_2,0.27010867,-0.08975462,-0.04127826,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.7222222222222222,0.5769230769230769,A095,2
A095_3,0.15615472,-0.9814954,0.12027418,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.2916666666666667,0.6346153846153846,A095,3
A095_4,-0.3831034,-0.83802027,0.29968035,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.5277777777777778,0.5769230769230769,A095,4
A096_1,-0.035375316,0.30585048,-0.9870649,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.6388888888888888,0.3269230769230769,A096,1
A096_2,-0.36524564,-0.09390502,-0.57167214,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3815789473684211,0.5972222222222222,0.4230769230769231,A096,2
A096_3,-1.8691895,-1.4232868,-1.7338066,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2894736842105263,0.3333333333333333,0.2692307692307692,A096,3
A096_4,-1.9366536,-0.63723755,-1.8857074,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2894736842105263,0.6388888888888888,0.173076923076923,A096,4
A097_1,0.16170047,0.05084073,0.34418228,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4473684210526316,0.8194444444444444,0.6730769230769231,A097,1
A097_2,-0.33125505,0.4006286,-0.8859063,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5657894736842105,0.625,0.4615384615384615,A097,2
A097_3,0.5222428,-0.13535045,0.74868965,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.4444444444444444,0.75,A097,3
A097_4,0.06591846,-0.97472835,-0.9338368,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.5694444444444444,0.3461538461538461,A097,4
A098_1,-0.115731314,0.92273605,0.76136076,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.7777777777777778,0.7692307692307693,A098,1
A098_2,0.3379284,0.3784041,-0.03355606,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.5555555555555556,0.6538461538461539,A098,2
A098_3,0.88451827,0.35566115,1.1111528,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.6805555555555556,0.8461538461538461,A098,3
A098_4,-0.7708392,0.13999347,-1.0091684,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4605263157894737,0.6388888888888888,0.3653846153846153,A098,4
A099_1,-0.055051994,0.34448373,0.704551,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.7916666666666666,0.8846153846153846,A099,1
A099_2,0.69390166,0.4557115,0.70550025,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8421052631578947,0.75,0.6923076923076923,A099,2
A099_3,0.45280594,-0.579716,0.7894194,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7368421052631579,0.6388888888888888,0.7692307692307693,A099,3
A099_4,0.5266211,1.6622602,1.1979358,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.631578947368421,0.9722222222222222,0.8846153846153846,A099,4
A100_1,0.57920873,-1.1675236,0.4960371,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8289473684210527,0.4166666666666667,0.6538461538461539,A100,1
A100_2,1.6019025,1.4396995,1.6154647,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8289473684210527,0.8611111111111112,0.9230769230769232,A100,2
A100_3,-0.6404879,1.0671802,0.18737194,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.8333333333333334,0.6923076923076923,A100,3
A100_4,0.20585074,-1.0579654,0.3911374,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.5,0.7115384615384616,A100,4
A101_1,-0.68739074,-0.7339132,0.44689605,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5,0.5,0.8076923076923077,A101,1
A101_2,-0.8576899,-0.07201809,-0.50965416,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4605263157894737,0.6388888888888888,0.5,A101,2
A101_3,-1.2362001,-1.1354967,-0.4359814,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4473684210526316,0.375,0.3653846153846153,A101,3
A101_4,-0.65415436,-0.8799016,-0.5481525,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3157894736842105,0.4722222222222222,0.4230769230769231,A101,4
A102_1,-0.7212032,0.87012297,-0.64556795,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4342105263157895,0.9444444444444444,0.3653846153846153,A102,1
A102_2,0.753909,1.6128533,1.1701075,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6710526315789473,0.9722222222222222,0.8076923076923077,A102,2
A102_3,-1.0468884,-0.063888825,-0.24429756,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4078947368421052,0.7222222222222222,0.6538461538461539,A102,3
A102_4,-0.22491981,-1.3671356,0.6889397,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6973684210526315,0.375,0.7692307692307693,A102,4
A103_1,1.0644679,1.7191428,1.5161003,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.9722222222222222,0.8269230769230769,A103,1
A103_2,-1.095788,0.036966365,-0.40180504,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3947368421052631,0.6944444444444444,0.5769230769230769,A103,2
A103_3,-1.6128502,-0.29822126,-0.86616784,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2631578947368421,0.8472222222222222,0.3269230769230769,A103,3
A103_4,-0.07195855,-1.1549125,-0.9358198,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.5416666666666666,0.3846153846153846,A103,4
A104_1,2.1952074,0.16093552,1.2890347,0.1962873223365104,0.2061241640685505,0.2365098342133737,1.0,0.6111111111111112,0.7692307692307693,A104,1
A104_2,0.42920163,1.0341785,0.59902304,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.618421052631579,0.7777777777777778,0.6538461538461539,A104,2
A104_3,-0.43959793,1.1226685,-0.4135195,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4868421052631579,0.9027777777777778,0.5576923076923077,A104,3
A104_4,-0.8763166,-1.5214266,-1.1469584,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3684210526315789,0.3472222222222222,0.3269230769230769,A104,4
A105_1,0.44473863,0.9818146,0.79853475,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6578947368421053,0.75,0.7307692307692307,A105,1
A105_2,0.78645724,0.6205603,0.124345265,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7631578947368421,0.7222222222222222,0.6538461538461539,A105,2
A105_3,-0.6449184,-0.47881082,-0.97130466,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5789473684210527,0.6944444444444444,0.3846153846153846,A105,3
A105_4,-0.025722215,-0.58175623,-0.40869832,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6710526315789473,0.4444444444444444,0.6538461538461539,A105,4
A106_1,0.96928626,1.75697,1.2260157,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8157894736842105,0.9027777777777778,0.8076923076923077,A106,1
A106_2,0.28924912,-0.51089793,-0.43201688,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6842105263157895,0.6666666666666666,0.4423076923076923,A106,2
A106_3,0.18992153,0.36100835,-0.21938318,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7894736842105263,0.7361111111111112,0.6730769230769231,A106,3
A106_4,0.8632189,0.3227427,0.57478887,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.8421052631578947,0.7222222222222222,0.6538461538461539,A106,4
A107_1,-0.6073473,-1.3213788,-0.5693406,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.4583333333333333,0.5192307692307693,A107,1
A107_2,-1.3971989,-1.5178664,-0.9967513,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4210526315789473,0.375,0.5192307692307693,A107,2
A107_3,-0.32358083,-0.5515594,-1.1911126,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5921052631578947,0.5555555555555556,0.2307692307692307,A107,3
A107_4,-0.6526746,-0.68668693,-0.66778487,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.4210526315789473,0.4444444444444444,0.4615384615384615,A107,4
A108_1,-1.000375,-0.24534158,-0.5866931,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3947368421052631,0.6388888888888888,0.4807692307692308,A108,1
A108_2,-0.10793777,-1.1410556,-0.8319504,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.6052631578947368,0.3055555555555556,0.3653846153846153,A108,2
A108_3,0.21636847,0.91510236,-0.5968496,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.7105263157894737,0.75,0.3461538461538461,A108,3
A108_4,-1.3989251,-1.0845438,-1.3508645,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.3421052631578947,0.5138888888888888,0.3076923076923077,A108,4
A109_1,-0.3117028,0.03716664,-0.23544823,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5657894736842105,0.6388888888888888,0.5769230769230769,A109,1
A109_2,-1.0503262,-0.63798696,-1.0278164,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5526315789473685,0.4166666666666667,0.173076923076923,A109,2
A109_3,0.14444596,0.36676112,0.26390916,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.5263157894736842,0.7222222222222222,0.5384615384615384,A109,3
A109_4,-1.5979277,-1.1214261,-1.3818485,0.1962873223365104,0.2061241640685505,0.2365098342133737,0.2763157894736842,0.5416666666666666,0.3269230769230769,A109,4
