UID,TEST,Paradigm,theta_accuracy,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration,accuracy_centered,z_acc_within,z_conf_within,calibration_within
A016,T1,IFR,1.8982425,-0.3271766,1.0,1.9981772909678484,0.7393621474896983,-1.25881514347815,1.25881514347815,1.8528556268031666,2.065965121689796,0.7308771337310377,-1.335087987958758
A016,T2,IFR,1.1705568,-0.56220376,32.85,1.213418338533553,0.3480049152949679,-0.8654134232385851,0.8654134232385851,1.1251699268031665,1.2558823405376764,0.33409245160239953,-0.9217898889352769
A016,T3,IFR,-0.06720384,-0.860986,80.64,-0.1214213363574096,-0.1495145649018807,-0.0280932285444711,0.0280932285444711,-0.11259071319683334,-0.12203202778346409,-0.17032676583648043,-0.048294738053016345
A016,T4,IFR,-0.7857009,-1.2751333,150.8,-0.8962709728594337,-0.8391350370588885,0.0571359358005452,0.0571359358005452,-0.8310877731968334,-0.9218857237052351,-0.8695110847251301,0.05237463898010508
A017,T1,IFR,-0.07584843,0.053590354,1.0,-0.1307439318029763,1.373399087001958,1.5041430188049345,1.5041430188049345,-0.12123530319683333,-0.13165545931320255,1.3737070722282723,1.5053625315414747
A017,T2,IFR,1.0087,0.19406986,20.61,1.0388669177589422,1.607319586438036,0.5684526686790936,0.5684526686790936,0.9633131268031666,1.075698221635268,1.6108716456069325,0.5351734239716646
A017,T3,IFR,0.22324428,0.35307437,61.28,0.1918069741449273,1.872087134750662,1.6802801606057347,1.6802801606057347,0.17785740680316664,0.20130402352275842,1.8793110632358134,1.678007039713055
A017,T4,IFR,1.0260882,-0.029758565,140.49,1.0576188949061065,1.2346100115339875,0.1769911166278812,0.1769911166278812,0.9807013268031667,1.0950553168966277,1.2329932316186143,0.13793791472198658
A018,T1,IFR,0.8998065,-0.29802382,1.0,0.9214327714140246,0.7879061170104203,-0.1335266544036042,0.1335266544036042,0.8544196268031666,0.9544745266672504,0.7800943243972829,-0.17438020226996753
A018,T2,IFR,0.46910602,-0.45788598,34.03,0.4569519419876005,0.5217104463897521,0.0647585044021515,0.0647585044021515,0.4237191468031667,0.47500510369803084,0.5102069788666749,0.03520187516864404
