UID,TEST,Paradigm,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A060,T4,IRE,143.91,0.46231183,-0.078040734,0.4496248756084761,1.1542125969364652,0.5548247665369985
A061,T1,IRE,1.0,2.7986915,0.6057096,2.969249573906085,2.292764576318177,0.23837245389248185
A061,T2,IRE,35.16,1.2234498,0.06724795,1.2704597992508757,1.3961411350656532,0.3713375121722845
A061,T3,IRE,82.55,0.5204708,-0.35616565,0.512345322597963,0.6910908142022831,0.24062563023488365
A061,T4,IRE,146.56,-0.6823952,-0.04349015,-0.7848628842952479,1.211744760133908,1.0934177459517835
A062,T1,IRE,1.0,1.4583671,-0.22822672,1.523801941685024,0.9041292797768804,-0.03849734251897963
A062,T2,IRE,44.69,0.24000895,-0.722131,0.2098865170947292,0.0817008762258564,-0.01602426260093616
A062,T3,IRE,92.72,-0.984396,-0.8148648,-1.1105499651906388,-0.0727155039869651,0.4254662429181335
A062,T4,IRE,149.18,-1.181499,-1.7901479,-1.3231119872307269,-1.6967154477479174,-0.5001843675229346
A063,T1,IRE,1.0,0.9245191,-1.3496302,0.9480836099394042,-0.9631841069242078,-0.9679093937641554
A063,T2,IRE,21.98,1.0350604,-1.8463053,1.0672947951924951,-1.7902263621088463,-1.5319399982066386
A063,T3,IRE,69.99,0.028180914,-2.3848302,-0.0185554429816803,-2.6869551245716354,-1.6486547062605037
A063,T4,IRE,141.09,-0.9576166,-2.2216554,-1.081670225090182,-2.415243386694495,-1.046356945721072
A064,T1,IRE,1.0,1.2904102,-0.36008343,1.34267198283313,0.6845670935516661,-0.10158358104657544
A064,T2,IRE,37.65,1.1106834,-0.5421806,1.1488489967659747,0.3813466298329483,-0.21164363638937678
A064,T3,IRE,82.99,0.2845312,-0.87936807,0.2579006999624396,-0.1801236061599624,-0.198768844357981
A064,T4,IRE,156.21,-0.7148069,-0.69300824,-0.8198166723642104,0.1301948577191926,0.4335386778803798
A065,T1,IRE,1.0,-1.9897554,-0.66449404,-2.1947608952171205,0.1776754909798209,1.0230663238706001
A065,T2,IRE,32.31,-0.46454605,-1.2504311,-0.5499275671072069,-0.7980019840912199,-0.25490227900934587
A065,T3,IRE,106.41,-2.072122,-2.3885388,-2.283587605336028,-2.693130527581727,-0.7300897363794415
A065,T4,IRE,187.43,-2.4058857,-1.7233038,-2.643528788146951,-1.5854094950037845,0.10691883121579004
A066,T1,IRE,1.0,0.04724063,-0.580781,0.0019991491476622,0.3170708852525796,0.21533856506333096
A066,T2,IRE,23.35,0.049044065,-0.58585733,0.0039440296934574,0.3086179964098303,0.2092779722520475
A066,T3,IRE,73.79,-0.8186272,-0.9116544,-0.9317797216166752,-0.2338854298850403,0.25220889139979674
A066,T4,IRE,164.93,-1.2446865,-1.5776596,-1.3912553577915914,-1.342888966749877,-0.2518989016299429
A067,T1,IRE,1.0,0.4298758,-0.47298893,0.4146448493087599,0.4965616563095954,0.1591661906911358
A067,T2,IRE,29.91,-1.1691964,-1.4959533,-1.3098444797227211,-1.2068351105875834,-0.20025244124815966
A067,T3,IRE,73.19,-1.4345893,-1.2390082,-1.5960524596067562,-0.7789810567752572,0.1829781439683637
A067,T4,IRE,144.19,-1.3285642,-1.7207289,-1.481711685275556,-1.5811218810225822,-0.36354834436239747
A068,T1,IRE,1.0,1.041759,0.25624478,1.0745187743345566,1.7108506192051798,0.6472863929232056
A068,T2,IRE,30.49,-0.0033514237,0.1773017,-0.0525608993225929,1.5793979594796943,1.0243470141418445
A068,T3,IRE,82.98,0.8072276,-0.24323134,0.821592798495058,0.8791442246311953,0.23189821756056328
A068,T4,IRE,155.59,-0.29118964,-0.70535904,-0.3629746082825795,0.1096288307826008,0.23467535702254066
A069,T1,IRE,1.0,-0.8091589,-0.9169222,-0.9215688116189472,-0.2426571464294407,0.24258331185337337
A069,T2,IRE,24.96,-0.9965671,-1.2830238,-1.1236756589976946,-0.852273962111774,-0.05507542407439736
A069,T3,IRE,79.75,-0.24949603,-1.6903186,-0.3180109190046343,-1.530483942674472,-0.8058931693016316
A069,T4,IRE,140.22,-1.8297737,-1.0505646,-2.022231640759245,-0.4651927877053723,0.5521152665909415
A070,T1,IRE,1.0,-0.038579978,-0.1932337,-0.0905524709148926,0.9623981685867304,0.6552521094206427
A070,T2,IRE,24.25,0.18958522,-0.45294037,0.1555079941518849,0.5299456658474292,0.28550509541905533
A070,T3,IRE,81.92,-0.277578,-1.1770614,-0.348295391214946,-0.675829879731206,-0.2608671482090682
A070,T4,IRE,149.2,-0.78672224,-1.2880065,-0.89737241776687,-0.8605709422601818,-0.15240676870793907
A071,T1,IRE,1.0,0.70816094,-0.36259955,0.7147562228652709,0.6803773575268177,0.1515180736290152
A071,T2,IRE,30.92,0.56730664,-0.6494873,0.5628545530731258,0.2026640762593518,-0.08437279339217776
A071,T3,IRE,79.96,-0.84938395,-1.1995856,-0.964948759994485,-0.7133362197193188,-0.03311773617906366
A071,T4,IRE,153.27,0.033938855,-1.0448982,-0.0123458998405433,-0.4557573393916191,-0.26051167782038126
A072,T1,IRE,1.0,1.0733924,-0.22940466,1.1086332194115105,0.9021678241813164,0.1293538452730626
A072,T2,IRE,33.76,1.4070365,-0.05174513,1.4684454218525964,1.1979989184847009,0.1672106009376545
A072,T3,IRE,83.54,-0.5334246,-0.7853285,-0.6242083434687504,-0.0235329132716061,0.2580627498559818
A072,T4,IRE,154.89,-0.2938692,-1.0138148,-0.3658643293511464,-0.4039985835473938,-0.08428402334829294
A073,T1,IRE,1.0,0.68885374,-1.1007987,0.69393473627231,-0.5488404747973377,-0.6061554329699377
A073,T2,IRE,66.66,0.119342916,-0.84423727,0.0797565029468065,-0.1216252919532699,-0.0897601062545141
A073,T3,IRE,66.9,1.1573863,-1.1174105,1.1992148605992805,-0.5765017377329597,-0.8291670720322613
A073,T4,IRE,140.12,1.3339784,-0.92444986,1.389657288427905,-0.2551918857442626,-0.7064554727927623
A074,T1,IRE,1.0,1.4998207,-0.27120158,1.5685067966940345,0.8325693704304199,-0.10130520160979739
A074,T2,IRE,29.33,-0.037707042,-0.43945855,-0.0896110695091728,0.5523950191908791,0.3993199747547573
A074,T3,IRE,73.02,-0.59307206,-0.7623514,-0.6885340244941801,0.0147275765367271,0.3081059899274573
A074,T4,IRE,147.21,-1.2337722,-0.95114464,-1.3794850362990103,-0.2996428981925569,0.39354722509222406
A075,T1,IRE,1.0,0.8625738,-0.5788438,0.8812798665977002,0.3202966283122652,-0.1407300531789502
A075,T2,IRE,28.68,0.39767498,-0.47054765,0.379918480808286,0.5006267719490489,0.17584191742419295
A075,T3,IRE,71.37,-1.2247729,-1.5936422,-1.3697799105274833,-1.369502512602515,-0.2772324049695951
A075,T4,IRE,244.53,-1.2319921,-1.0968056,-1.377565320944939,-0.5421913344857381,0.2415886690164466
A076,T1,IRE,1.0,-0.22091237,-0.6571018,-0.2871854086526539,0.1899847346694404,0.2538955048238334
A076,T2,IRE,27.3,-1.0255073,-0.8910365,-1.1548856732047057,-0.1995533795906501,0.3644654337093225
A076,T3,IRE,74.88,-1.5301954,-1.0260578,-1.699157059411766,-0.4243851065082298,0.4459808550215932
A076,T4,IRE,149.28,-1.7831339,-1.6393503,-1.971933825933771,-1.445613696964697,-0.07944958029452276
A077,T1,IRE,1.0,0.89236367,-0.1909953,0.9134061914304596,0.9661254570777484,0.24872212357015688
A077,T2,IRE,53.88,-0.42042914,-0.8049004,-0.5023505155364009,-0.0561232088476239,0.18812420591560927
A077,T3,IRE,78.36,-0.1648312,-0.9275885,-0.2267057259812896,-0.260418215600164,-0.051463644566033015
A077,T4,IRE,149.75,0.0786916,-0.58439434,0.0359168560233675,0.3110541051435126,0.1977757155896909
A078,T1,IRE,1.0,-0.6276853,-0.7179125,-0.7258620219562119,0.0887253430322182,0.3694291694989881
A078,T2,IRE,26.17,0.09190124,-0.89232725,0.0501625437542576,-0.2017026816009171,-0.1276192571192354
A078,T3,IRE,72.3,-0.71987665,-1.0176567,-0.825284048869072,-0.4103959520488426,0.09882314826427377
A078,T4,IRE,140.08,-1.2768241,-1.5921478,-1.4259135478724907,-1.3670141012725576,-0.25282149619726035
A079,T1,IRE,1.0,0.525917,-0.46154037,0.5182186745227673,0.515625311566355,0.12886876838659408
A079,T2,IRE,26.11,-0.23780693,-0.40846157,-0.3054050290291961,0.6040098721261544,0.5193708832675019
A079,T3,IRE,74.0,-0.90638155,-0.860966,-1.02641674935757,-0.1494812617523898,0.343356811474781
A079,T4,IRE,194.42,-0.8079388,-0.9833281,-0.9202530177289956,-0.3532334271682286,0.17312694445675636
A080,T1,IRE,1.0,0.19847187,-0.26405326,0.1650916346503174,0.8444724489088485,0.4776420272487124
A080,T2,IRE,29.03,0.5421969,-0.3418435,0.5357754263865666,0.7149394493263161,0.2459484242113403
A080,T3,IRE,72.87,0.51873004,-0.62602496,0.5104680327267458,0.2417325670806327,-0.03868805447582252
A080,T4,IRE,145.77,-0.7286859,-0.78379077,-0.8347842187937137,-0.0209723506682763,0.34541384374502543
A081,T1,IRE,1.0,0.09954796,-0.3031455,0.0584090050723217,0.7793777132762004,0.48051500651634943
A081,T2,IRE,31.39,-0.37963817,-0.70171684,-0.4583602613841223,0.1156936673363832,0.2773004283871486
A081,T3,IRE,80.13,0.9053249,-0.38565055,0.9273839860704532,0.6419938125811155,0.04100344413570395
A081,T4,IRE,154.53,0.20900704,-0.64521545,0.176453090527377,0.2097773792169804,0.07741934589890427
A082,T1,IRE,1.0,0.15080759,-0.5203472,0.1136889886434838,0.4177026790376463,0.2325761550018401
A082,T2,IRE,27.97,1.0830928,-0.49728477,1.1190944332874926,0.4561052567332825,-0.15293043701380504
A082,T3,IRE,75.71,0.8160206,-0.5127705,0.8310754439129282,0.43031907767502,-0.05170942550487384
A082,T4,IRE,170.25,-0.4891232,-0.97910553,-0.5764323321284524,-0.3462021831709455,0.03749152617605203
A083,T1,IRE,1.0,1.978909,-0.11627018,2.085170560227559,1.0905545491819082,-0.15091362180893741
A083,T2,IRE,25.15,0.57815444,-0.55112505,0.5745531588918423,0.3664527120597678,0.01295003212181528
A083,T3,IRE,74.3,0.22213173,-0.6854371,0.1906071655290224,0.142801998081008,0.029910484623613495
A083,T4,IRE,144.91,0.27717957,-0.75101763,0.2499724729030311,0.033600088366984,-0.06232940111945095
A084,T1,IRE,1.0,1.0537276,-1.5620617,1.0874260858264615,-1.3169160069776946,-1.2451311049671108
A084,T2,IRE,27.25,-0.011237693,-1.4358864,-0.0610656980763444,-1.1068142630799265,-0.6464649039929659
A084,T3,IRE,91.97,-0.19179052,-1.5180849,-0.2557794974207186,-1.2436877097511905,-0.6524806056559366
A084,T4,IRE,162.51,-0.18041168,-1.7063925,-0.2435082015050267,-1.5572495174045369,-0.8529163094873438
A085,T1,IRE,1.0,-0.22509605,-0.01844471,-0.2916972196365997,1.2534493617531386,0.918574305272446
A085,T2,IRE,24.51,1.0013424,-0.16428605,1.030932252465354,1.0106005643546994,0.22858135196532403
A085,T3,IRE,71.4,-0.067706935,-0.3311657,-0.1219638896948944,0.7327196678079968,0.5248889943756317
A085,T4,IRE,170.65,-1.0312817,-0.7049054,-1.161112966244732,0.1103842128193528,0.5601808531461083
A086,T1,IRE,1.0,0.6659961,-0.07778503,0.6692843444595805,1.1546383843633357,0.465635807541015
A086,T2,IRE,23.47,0.22458939,-0.089146025,0.1932575827174318,1.1357205386208344,0.6477022239858733
A086,T3,IRE,145.29,-1.3325757,-0.5159796,-1.4860378119779083,0.4249754208234625,0.8885835167529296
A086,T4,IRE,169.55,-0.5272459,-0.6927746,-0.6175450407002533,0.130583905111545,0.35140785990545975
A087,T1,IRE,1.0,0.7895145,-0.104414366,0.8024904390555857,1.1102963464808056,0.3837511008137813
A087,T2,IRE,31.07,1.4542019,-0.3750774,1.519310060109394,0.6595997723330851,-0.18907960499341925
A087,T3,IRE,72.8,0.04354732,-0.57867676,-0.0019838315356397,0.320574776216813,0.21914452037884413
A087,T4,IRE,144.2,0.38482845,-0.5009998,0.3660643822253184,0.4499191467606292,0.14987857935128554
A088,T1,IRE,1.0,1.9759402,-0.20791973,2.081968913722774,0.9379436159608604,-0.24472986485237158
A088,T2,IRE,24.25,2.3444242,-0.1263998,2.479353550838495,1.073687136724623,-0.3219543073334663
A088,T3,IRE,74.91,1.1121235,-0.33885002,1.150402045516831,0.7199240649232127,-0.0012459108060237645
A088,T4,IRE,149.93,1.9438039,-0.51892984,2.0473121256024163,0.4200628066357653,-0.5534034691999987
A089,T1,IRE,1.0,1.5588329,-0.24634777,1.6321473935242912,0.8739548779228039,-0.10142730266357824
A089,T2,IRE,32.14,0.9890919,-0.43813646,1.0177209312221356,0.5545965072363983,-0.05025888304682652
A089,T3,IRE,79.34,0.07187775,-0.75720346,0.0285685876871279,0.0232997073062285,0.021415271019239894
A089,T4,IRE,146.96,0.042044263,-0.70551986,-0.003604775078668,0.1093610401575448,0.0881583102271904
A090,T1,IRE,1.0,0.050371252,-1.3531364,0.0053753095438164,-0.969022482061452,-0.5876388760619247
A090,T2,IRE,23.54,-0.27120855,-1.0804622,-0.341426377697733,-0.5149769998162839,-0.1634073268156389
A090,T3,IRE,95.42,-1.3461871,-2.1874144,-1.5007167702220574,-2.3582267296086514,-0.8401663844293773
A090,T4,IRE,144.07,-0.7518836,-2.4239995,-0.8598013419155299,-2.7521781772392715,-1.346717410971281
A091,T1,IRE,1.0,0.97061104,-0.30639794,0.9977905954553548,0.7739618884996963,0.09458468912061785
A091,T2,IRE,22.2,0.039785095,-0.6922973,-0.00604113230412,0.1313786847741447,0.10287375946605502
A091,T3,IRE,73.64,-0.97475123,-0.9675625,-1.10014874444153,-0.3269812204875656,0.2627504665395622
A091,T4,IRE,142.61,-0.9651673,-0.4389421,-1.089813135445773,0.5532549897686071,0.8071792896039205
A092,T1,IRE,1.0,0.05058304,-0.12943168,0.0056037083278219,1.068638579080704,0.6823114088894503
A092,T2,IRE,22.83,-1.2336305,-0.48104745,-1.3793322225999645,0.4831429514978371,0.8813835653094848
A092,T3,IRE,71.31,-1.2415818,-0.63441604,-1.3879071524886388,0.2277600974991402,0.7256993609529283
A092,T4,IRE,146.16,-0.89444345,-1.153522,-1.0135423300168356,-0.6366330718749368,0.03447946988514078
A093,T1,IRE,1.0,0.5990654,-0.024931433,0.5971041902835481,1.2426479464643956,0.5498855550403007
A093,T2,IRE,22.09,1.2117604,-1.7303154,1.2578535857460813,-1.5970849131522935,-1.4891612123534448
A093,T3,IRE,70.22,0.17340481,-2.281083,0.1380585354067736,-2.5141996990286763,-1.6047585003629186
A093,T4,IRE,140.95,0.5586453,-2.4248056,0.5535138939051949,-2.753520460679501,-1.9231139722556614
A094,T1,IRE,1.0,-0.9617219,-1.033198,-1.0860975086377749,-0.4362746639079654,0.18890727788891493
A094,T2,IRE,22.98,0.0140557075,-0.8617835,-0.0337885061789619,-0.1508425279878292,-0.06173058207528927
A094,T3,IRE,76.21,-1.5349207,-1.234597,-1.7042529702946343,-0.7716357141235508,0.23162007106017657
A094,T4,IRE,149.99,-1.2094593,-1.0338311,-1.3532652467186468,-0.4373288751050987,0.29705186581663273
A095,T1,IRE,1.0,1.9830589,-0.048999757,2.089645941806044,1.2025703968560608,-0.08291839832717518
A095,T2,IRE,29.71,0.3200694,-0.6065598,0.2962262031342079,0.2741451237478177,0.06876226243741611
A095,T3,IRE,78.76,-0.17800218,-0.41894326,-0.2409097215625316,0.5865562076768066,0.48222714367497654
A095,T4,IRE,148.79,-0.41172364,-1.1093658,-0.4929622328472993,-0.5631060453974993,-0.1316938164516255
A096,T1,IRE,1.0,-0.6706398,-0.11507906,-0.7721854943321826,1.0925379515529865,1.0139551932203932
A096,T2,IRE,24.49,-0.55896944,-0.9060672,-0.6517566955643072,-0.2245818620432709,0.14397080204143362
A096,T3,IRE,71.19,-1.9151922,-0.6411326,-2.114349615014488,0.2165759674119202,1.0145656303889399
A096,T4,IRE,143.66,-1.9204532,-0.6074202,-2.1200232414836586,0.2727124222567205,1.0518651664608574
A097,T1,IRE,1.0,0.14730547,-0.833725,0.1099121932186194,-0.1041207069883505,-0.0911303974121444
A097,T2,IRE,24.37,-0.47214893,-2.361964,-0.5581267500020799,-2.6488793007272284,-1.4051870528424157
A097,T3,IRE,70.83,0.31698403,-1.7163297,0.2928988439060794,-1.5737965202605706,-1.0816767575126627
A097,T4,IRE,144.85,-0.5914035,-2.5664153,-0.686734597354587,-2.989322911102364,-1.5650060116262725
A098,T1,IRE,1.0,0.6124665,-0.26285478,0.6115563544492961,0.8464681068389395,0.2970671433416606
A098,T2,IRE,25.77,-0.096271254,-0.42237103,-0.1527685421093077,0.5808484308402906,0.4427748690560911
A098,T3,IRE,78.84,1.3472352,-0.4168463,1.4039538349735237,0.5900479762946252,-0.18545240012621017
A098,T4,IRE,146.29,-0.9018639,-0.41366634,-1.0215447747104596,0.5953431104573746,0.8056105014341712
A099,T1,IRE,1.0,0.5525987,-0.26426882,0.5469930518963588,0.844113507563636,0.3218923823516212
A099,T2,IRE,28.75,0.97143245,-0.33375144,0.9986764296157884,0.7284140035197707,0.06583463379870302
A099,T3,IRE,78.57,0.9325728,-0.42029873,0.9567689711815176,0.5842991366747871,-0.006923545386630925
A099,T4,IRE,143.51,1.1421402,0.13085288,1.182772990895494,1.502053359672969,0.47306066388931933
A100,T1,IRE,1.0,0.41694874,-0.9299864,0.4007039046623895,-0.2644110967083717,-0.3094592840307544
A100,T2,IRE,31.14,1.5501331,-1.2269031,1.6227652578929492,-0.7588241590301605,-1.1152929729284984
A100,T3,IRE,75.34,0.26074573,-1.1680386,0.23224970734247,-0.6608054968698951,-0.4879244550920603
A100,T4,IRE,146.8,0.18579558,-2.27275,0.1514211281924423,-2.500323941793305,-1.6015517467932805
A101,T1,IRE,1.0,-0.24693763,-1.0540677,-0.3152518606585545,-0.4710260008544458,-0.14667267136706097
A101,T2,IRE,29.12,-0.8620508,-0.9742274,-0.978609086061965,-0.3380793285396505,0.20633724947972937
A101,T3,IRE,75.21,-1.2491857,-2.337981,-1.3961074353833212,-2.608943829015252,-1.0390357698319959
A101,T4,IRE,150.22,-1.011913,-2.2021196,-1.1402251561338366,-2.3827132033033083,-1.0022354050091555
A102,T1,IRE,1.0,-0.38333195,-0.46328065,-0.4623437489300816,0.5127274713165565,0.5263878286121392
A102,T2,IRE,29.13,1.0901707,-0.67301834,1.1267274613783769,0.1634811891195697,-0.33842707146873563
A102,T3,IRE,75.27,-0.3659669,-0.5467142,-0.4436167374648719,0.3737974719063579,0.4321684555349694
A102,T4,IRE,150.41,0.1741312,-0.5703519,0.1388418970359203,0.3344369790703411,0.17043460844758143
A103,T1,IRE,1.0,1.6768701,-1.3497282,1.7594423911039845,-0.9633472923567128,-1.2984296813196692
A103,T2,IRE,27.26,-0.57117534,-2.2525246,-0.6649199187766333,-2.466645465807673,-1.2481129029066094
A103,T3,IRE,80.24,-1.2689043,-2.251464,-1.4173725885661732,-2.464879399790172,-0.9405825489449777
A103,T4,IRE,149.72,-0.71614736,-2.338611,-0.8212622662317003,-2.6099928782242148,-1.2737901585867373
A104,T1,IRE,1.0,1.6540266,-0.22738136,1.734807248308224,0.9055369372995604,-0.12354998690398589
A104,T2,IRE,22.6,1.0291764,-0.024753232,1.0609493060944912,1.2429446791915166,0.3611737465916553
A104,T3,IRE,72.62,-0.4121698,-0.50490004,-0.4934433857052132,0.4434246329721156,0.4958574661685439
A104,T4,IRE,145.78,-1.7346635,-1.0474662,-1.9196618349793368,-0.4600334637862466,0.5135603629103503
A105,T1,IRE,1.0,0.6195348,0.17827322,0.6191790296007954,1.5810156932693629,0.7517952701940597
A105,T2,IRE,22.77,0.6627499,-0.28131703,0.6657835411438191,0.8157255532545489,0.25582224024884176
A105,T3,IRE,69.46,-0.66510576,-0.6700098,-0.7662174130120062,0.1684908819880329,0.4355801931977025
A105,T4,IRE,146.2,-0.010698175,-0.64446265,-0.0604838650397745,0.2110309097638167,0.17469109966074797
A106,T1,IRE,1.0,1.0056148,-0.32594514,1.0355397418641157,0.7414127223132996,0.05892428564862845
A106,T2,IRE,22.64,-0.080483235,-0.61866975,-0.1357422500556742,0.2539801499889697,0.2321090124101037
A106,T3,IRE,66.08,0.26081502,-0.61227256,0.232324431839343,0.2646324787335447,0.08885659721576365
A106,T4,IRE,147.13,0.8969831,-0.6406035,0.9183879288036738,0.2174570022317013,-0.21994036063495484
A107,T1,IRE,1.0,-1.0345303,-2.2167213,-1.1646163577953397,-2.40702733319935,-1.007456936354692
A107,T2,IRE,26.22,-1.5771314,-2.4104211,-1.7497743055545116,-2.7295680029869307,-0.9701913352792149
A107,T3,IRE,71.45,-0.7658409,-1.7175354,-0.8748533295068914,-1.5758042006276278,-0.6073715296476023
A107,T4,IRE,145.95,-1.1520263,-2.1416445,-1.2913277084172083,-2.2820126385145425,-0.877935109819008
A108,T1,IRE,1.0,-0.7558844,-0.7431695,-0.8641159294041931,0.046668460697673,0.3995184133973013
A108,T2,IRE,27.61,-0.6152969,-0.9935347,-0.7125019850524539,-0.3702290234479042,0.07792910435702366
A108,T3,IRE,68.96,0.07778465,-0.81998044,0.0349387728592896,-0.0812338501700389,-0.04633311388224672
A108,T4,IRE,152.12,-1.6173264,-1.1932532,-1.7931218470729122,-0.7027917765275196,0.3107205072803754
A109,T1,IRE,1.0,-0.15640523,-1.4986725,-0.2176188971615906,-1.211363006792362,-0.6478736692760517
A109,T2,IRE,24.65,-1.224899,-1.6875165,-1.3699159007000288,-1.525818004915054,-0.3746061046318673
A109,T3,IRE,71.17,-0.13068518,-0.9869989,-0.1898815931379473,-0.3593458872257828,-0.1281200623369551
A109,T4,IRE,149.87,-1.6439301,-2.206535,-1.8218121068140007,-2.390065539616408,-0.7292478408468476
