UID,domain,TEST,HCE_rate,N_items,Days_mean,domain_Where,domain_When,HCE_rate_trans
A108,What,2,0.0,29,1.1987375,0,0,0.03162804943757168
A108,What,3,0.10344827586206896,29,3.2778375,0,0,0.329092735817834
A108,What,4,0.1724137931034483,29,6.307300000000001,0,0,0.4295149039912036
A108,When,1,0.19230769230769232,26,0.04166666666666666,0,1,0.45522866891804775
A108,When,2,0.23076923076923078,26,1.1987375,0,1,0.5022788480074405
A108,When,3,0.15384615384615385,26,3.2778375,0,1,0.4044410432789647
A108,When,4,0.038461538461538464,26,6.307300000000001,0,1,0.19997954661742062
A108,Where,1,0.06,50,0.04166666666666666,1,0,0.24956430006370459
A108,Where,2,0.0,50,1.1987375,1,0,0.03162804943757168
A108,Where,3,0.0,50,3.2778375,1,0,0.03162804943757168
A108,Where,4,0.04,50,6.307300000000001,1,0,0.20389438103477908
A109,What,1,0.20689655172413793,29,0.04166666666666666,0,0,0.4734469085719038
A109,What,2,0.20689655172413793,29,1.1987375,0,0,0.4734469085719038
A109,What,3,0.10344827586206896,29,3.2778375,0,0,0.329092735817834
A109,What,4,0.1724137931034483,29,6.307300000000001,0,0,0.4295149039912036
A109,When,1,0.11538461538461539,26,0.04166666666666666,0,1,0.3481420348899342
A109,When,2,0.07692307692307693,26,1.1987375,0,1,0.28290573721145973
A109,When,3,0.07692307692307693,26,3.2778375,0,1,0.28290573721145973
A109,When,4,0.0,26,6.307300000000001,0,1,0.03162804943757168
A109,Where,1,0.04,50,0.04166666666666666,1,0,0.20389438103477908
A109,Where,2,0.02,50,1.1987375,1,0,0.1454258194533693
A109,Where,3,0.04,50,3.2778375,1,0,0.20389438103477908
A109,Where,4,0.12,50,6.307300000000001,1,0,0.35527749346034315
