UID,TEST,Domain,TSVR_hours,theta_accuracy,theta_confidence,theta_accuracy_z,theta_confidence_z,latent_calibration
A101,T2,Where,29.12,-0.55277234,-0.9139338,-0.7070852010769294,-0.2425763481505839,0.15026199109180588
A101,T3,Where,75.21,-1.5930067,-2.257844,-1.93530990758208,-2.5052625715658907,-0.7714789952338882
A101,T4,Where,150.22,-0.9949761,-2.1047175,-1.2292036815138516,-2.2474497936066165,-0.91860109278916
A102,T1,Where,1.0,-0.024540316,-0.6318408,-0.083391495512328,0.2323720113617511,0.18078931100886225
A102,T2,Where,29.13,1.2355605,-0.42629144,1.4044337623444696,0.5784469984433531,-0.25718780245138806
A102,T3,Where,75.27,-0.42207742,-0.7458047,-0.5527711965301905,0.0404956891962674,0.26528295737946067
A102,T4,Where,150.41,-0.7300058,-0.6005884,-0.916348154466964,0.2849903893818483,0.5859113550805402
A103,T1,Where,1.0,1.5713539,-1.7276977,1.8009114850774186,-1.612677092711278,-1.8560562436516628
A103,T2,Where,27.26,-1.0943544,-2.1003845,-1.3465415507902334,-2.240154500062406,-0.861607861653829
A103,T3,Where,80.24,-1.4175515,-2.2404468,-1.728146579959637,-2.475971622835833,-0.8447283099005527
A103,T4,Where,149.72,-1.0943214,-2.2445917,-1.3465025870558356,-2.4829502201613347,-1.0192276806563036
A104,T1,Where,1.0,1.6869882,-0.096845455,1.9374431260620797,1.13312162746171,-0.13452163092191627
A104,T2,Where,22.6,0.20594147,-0.2953946,0.1887427800413394,0.7988326139082835,0.42728960239695657
A104,T3,Where,72.62,0.2628214,-0.37600604,0.2559020068623833,0.6631104542448852,0.30928012556726736
A104,T4,Where,145.78,-1.721655,-1.406939,-2.0872074285502267,-1.072628887458722,0.22611501326031402
A105,T1,Where,1.0,0.7042392,0.107473895,0.7770924892178684,1.4771256973929974,0.6055519824427695
A105,T2,Where,22.77,0.5544501,-0.20604235,0.6002336192751656,0.9492713151743056,0.3416796111351341
A105,T3,Where,69.46,-0.32355082,-0.58831054,-0.4364389458170432,0.3056621163134705,0.38559671676066276
A105,T4,Where,146.2,0.4385651,-0.82229865,0.4634059719810026,-0.0882940222291085,-0.27088239974582534
A106,T1,Where,1.0,1.314505,-0.06138464,1.497645051137791,1.1928255403954602,0.10010213569354542
A106,T2,Where,22.64,0.06214906,-0.7756045,0.0189643172630879,-0.0096770060630821,-0.021913773991183175
A106,T3,Where,66.08,0.39107776,-0.5837823,0.4073367567378047,0.3132861274001624,0.014760558371858468
A106,T4,Where,147.13,1.1643393,-0.6719219,1.3203415223352617,0.1648891149678319,-0.48818320897318035
A107,T1,Where,1.0,-0.7827122,-1.8828845,-0.9785796141843136,-1.8739587128789843,-0.7877804959414734
A107,T2,Where,26.22,-1.5480853,-2.361064,-1.882270347024976,-2.679049832039788,-0.9079087665752172
A107,T3,Where,71.45,-1.1850315,-1.4767938,-1.4536057459531757,-1.190240535617529,-0.13241018374690594
A107,T4,Where,145.95,-1.3145429,-2.3700135,-1.6065223456837123,-2.6941177363956417,-1.0404970581814528
A108,T1,Where,1.0,-0.46580803,-0.9310122,-0.6044047684423327,-0.2713305464578636,0.08586730685175006
A108,T2,Where,27.61,-0.9090442,-1.1488962,-1.1277422352134907,-0.6381728586172778,0.08081851587643785
A108,T3,Where,68.96,-0.15494189,-1.0102834,-0.2373591407975305,-0.4047961992623438,-0.16423522603327723
A108,T4,Where,152.12,-1.056874,-0.9659984,-1.3022877219802569,-0.3302353696742159,0.3584413144372781
A109,T1,Where,1.0,-0.24901082,-1.5084882,-0.348428134846625,-1.2436030908235345,-0.659251954931225
A109,T2,Where,24.65,-1.060476,-2.0305598,-1.306540672625755,-2.1225935300332277,-0.8031120554943801
A109,T3,Where,71.17,-0.09701187,-1.1609657,-0.1689600525263668,-0.6584937784030722,-0.359376562935806
A109,T4,Where,149.87,-1.2608058,-2.159722,-1.5430739186619995,-2.340058603611814,-0.8389292583035706
A010,T1,When,1.0,-0.24154915,0.2531799,-0.3396179976331337,1.7224448937071422,0.9640094648741929
A010,T2,When,21.9,0.68599474,-0.58785975,0.7555509045610754,0.3064210928601575,0.04397843583569849
A010,T3,When,80.88,-0.076383084,-0.9595362,-0.1446032483246602,-0.3193552298308286,-0.1795095289329232
A010,T4,When,145.31,1.1705245,-0.72395766,1.3276445068806633,0.0772786501637511,-0.15713653920455745
A011,T1,When,1.0,0.22548166,0.3756417,0.2118142580184799,1.9286287799181705,1.0039339108385104
A011,T2,When,24.57,1.3155032,-0.13075611,1.498823645067368,1.0760276550404206,0.36695456489217804
A011,T3,When,72.55,-0.45838392,-1.1300645,-0.5956389790429016,-0.6064667013506018,-0.27701602564157757
A011,T4,When,148.85,0.09927937,-1.1402402,0.0628047880798712,-0.6235991081167734,-0.37349508657160635
A012,T1,When,1.0,0.7508862,-0.25392818,0.8321694988682184,0.8686479164994483,0.341617299603862
A012,T2,When,25.6,-0.15484987,-0.67918605,-0.2372504910145215,0.1526587649564827,0.09113590831508622
A012,T3,When,166.33,-0.36329967,-0.27526832,-0.4833711771511122,0.832718402173451,0.4959714847660473
A012,T4,When,166.87,-0.50624204,-0.5091232,-0.6521459813600412,0.4389865774916832,0.3027607680427651
A013,T1,When,1.0,-0.21120891,-0.6384713,-0.303794692998882,0.2212085117437296,0.1374640217022744
A013,T2,When,24.77,-0.34614083,-0.16366316,-0.4631114048984741,1.020623411000723,0.5961544152002066
A013,T3,When,79.66,0.43057328,-0.08454856,0.453969876470812,1.1538254028384312,0.5477582349280518
A013,T4,When,147.13,-0.031026013,-1.0340359,-0.0910492826424381,-0.4447873047109607,-0.2552577820646536
A014,T1,When,1.0,0.37932342,-0.025188105,0.3934581815322502,1.2537681547754016,0.6104735099694665
A014,T2,When,25.66,0.92721575,-0.1459619,1.040365188344324,1.0504262930229689,0.4135857986213455
A014,T3,When,70.56,-0.27616444,-0.27133006,-0.3804889359867184,0.8393490882462464,0.4859917570951352
A014,T4,When,148.87,-0.40244493,-0.75024897,-0.5295907381686581,0.0330130549383102,0.06431090042850239
A015,T1,When,1.0,1.6497607,-0.38100857,1.893487901143898,0.6546879006299028,0.08409771654614229
A015,T2,When,23.69,-0.31009868,-0.17876375,-0.420555745512675,0.9951991698881526,0.576607320413356
A015,T3,When,70.59,1.2729087,-0.62155294,1.4485315000730097,0.2496932572979939,-0.07874456065997992
A015,T4,When,146.54,-0.07569087,-0.36283612,-0.1437859379476133,0.6852841058381849,0.3703419098715856
A016,T1,When,1.0,-0.4965228,-0.48393413,-0.6406702878476167,0.4813963766506178,0.3244587047609104
A016,T2,When,32.85,-0.30227306,-0.5529809,-0.4113158855375432,0.3651451753052264,0.23048096237674492
A016,T3,When,80.64,0.80358815,-0.9073644,0.8943957043850206,-0.231515720084732,-0.2688655813109386
A016,T4,When,150.8,-0.51415277,-1.488098,-0.6614863323483431,-1.209272951330075,-0.5982937187919188
A017,T1,When,1.0,-0.18879388,0.01883186,-0.2773288361672982,1.3278827558556852,0.7397785507252295
A017,T2,When,20.61,0.13481109,0.1813509,0.1047577729520717,1.601509366361864,0.839023913096228
A017,T3,When,61.28,1.3445141,-0.13713914,1.5330773724081477,1.0652808104635685,0.35654036737368333
A017,T4,When,140.49,1.555736,-0.20532954,1.7824711303060892,0.9504714439975804,0.26070106249625324
A018,T1,When,1.0,0.23296411,-0.46659443,0.2206489305774497,0.5105905150001552,0.22650288943672803
A018,T2,When,34.03,1.0015876,-0.5171451,1.128177461377196,0.4254804350309627,0.05986199845638193
A018,T3,When,83.64,-0.03338013,-0.45024264,-0.0938288338403083,0.5381213499928356,0.2831736507979804
A018,T4,When,150.87,0.828471,-0.95619863,0.9237753637324216,-0.3137359007575885,-0.31776095179133845
A019,T1,When,1.0,-0.4402759,-2.1217449,-0.5742584917170558,-2.276118125315522,-1.193844683798964
A019,T2,When,28.69,-0.45907453,-2.2057974,-0.5964543955463129,-2.417633855900508,-1.2683770847537212
A019,T3,When,83.68,-0.39007965,-1.9657898,-0.5149908143602828,-2.0135429500981923,-1.0579458736067022
A019,T4,When,154.76,1.2304523,-2.0905952,1.3984024124035106,-2.223672659053327,-1.426083068321026
A020,T1,When,1.0,-0.24716589,0.023764621,-0.3462497905283576,1.336187842280433,0.753441940988
A020,T2,When,26.85,0.23668598,-0.4758664,0.2250434140363506,0.4949796811937594,0.21737589623618497
A020,T3,When,78.25,1.100098,-1.1435447,1.2444905844389118,-0.629162758593774,-0.5328568271887834
A020,T4,When,145.78,-0.6003916,-1.5056263,-0.7633101768001813,-1.2387846277277177,-0.6009795074515155
A021,T1,When,1.0,0.8683164,0.04435199,0.9708215935075852,1.3708499470941828,0.5981914651085525
A021,T2,When,30.21,-0.32053202,-0.0008776629,-0.4328745906230869,1.294698644345914,0.7421888546140897
A021,T3,When,74.19,-0.5406563,-0.9314569,-0.6927795597279889,-0.2720792695225095,-0.08111571734992071
A021,T4,When,140.39,0.6593701,-0.42469922,0.7241146802761889,0.5811277536445908,0.19851678115099392
A022,T1,When,1.0,-0.29673445,-0.43350235,-0.4047763422353046,0.5663062864260714,0.33973548999315906
A022,T2,When,24.15,0.13275431,-1.4277006,0.1023292932661616,-1.1075843378273995,-0.6436666192523653
A022,T3,When,74.46,-0.38698846,-0.47263387,-0.5113409869016882,0.5004221587475252,0.3177658219059506
A022,T4,When,141.71,1.2099777,-1.7234702,1.3742276585761033,-1.6055594251695862,-1.0845176984276488
A023,T1,When,1.0,0.1523731,-0.27271402,0.1254935757743228,0.8370189718249573,0.41778368630891183
A023,T2,When,25.63,-0.40719613,-0.56245905,-0.5352005713465847,0.3491872047291688,0.23813300018958153
A023,T3,When,72.2,0.719344,-0.41440842,0.7949270169552708,0.5984539495376812,0.1986342682721966
A023,T4,When,145.07,-0.67562586,-0.079045445,-0.8521407138991791,1.1630907707896307,0.7256055643679451
A024,T1,When,1.0,0.58032763,-0.7118494,0.6307877164204746,0.0976648285643098,-0.053794936776313584
A024,T2,When,29.57,0.188868,-0.2438342,0.1685838057888695,0.8856427346691667,0.43870122747260054
A024,T3,When,91.47,-0.40437686,-0.7560775,-0.5318718050594292,0.0231997991614267,0.05924067375394282
A024,T4,When,145.65,0.012096136,-0.90541756,-0.04013413233016,-0.2282379058028002,-0.14344950597527645
A025,T1,When,1.0,1.8713145,-0.31276497,2.1550807319941505,0.7695868377436064,0.11239158476867489
A025,T2,When,23.33,-0.34693974,-0.28823516,-0.4640546932938641,0.8108866680075593,0.4814651307877421
A025,T3,When,72.94,-0.5656397,-0.7726709,-0.7222779403933812,-0.0047378246319038,0.06913441992576988
A025,T4,When,137.74,0.9356526,-1.4146963,1.0503267393308515,-1.0856895338031722,-0.7570842286760855
A026,T1,When,1.0,0.78948355,-0.35576278,0.8777421320156438,0.6971931969154997,0.2417311242173999
A026,T2,When,26.48,-0.23021683,-0.6508866,-0.326237709554568,0.2003053827477832,0.1289900464593495
A026,T3,When,75.46,-0.40833437,-1.1103377,-0.536544513196316,-0.5732535010995218,-0.2666516097107243
A026,T4,When,147.65,0.05735785,-0.6089159,0.0133072435090018,0.2709697207944004,0.12275733111939795
A027,T1,When,1.0,-0.22206005,-0.2414508,-0.3166068426011565,0.8896555670331803,0.505080055407796
A027,T2,When,28.26,-0.06869045,-0.80542314,-0.1355204074762753,-0.0598814214540663,-0.03866990419732815
A027,T3,When,74.58,-0.5055675,-1.2925727,-0.6513495390145624,-0.8800750609954793,-0.4194251640247776
A027,T4,When,145.92,-0.49662566,-1.6147063,-0.6407917366270159,-1.4224381287206715,-0.7177221049622033
A028,T1,When,1.0,0.6571814,0.11271255,0.721530440110225,1.4859458049401577,0.6941740283087073
A028,T2,When,22.82,0.23109137,-0.6151377,0.2184377504575578,0.2604943325245253,0.08988776471205515
A028,T3,When,72.26,0.13950114,-0.6513417,0.1102954051494397,0.1995391496317042,0.07082500086968584
A028,T4,When,138.91,-0.2413052,-1.1176409,-0.3393299611783948,-0.5855495979866848,-0.29947072768699734
A029,T1,When,1.0,-0.440256,0.15971495,-0.5742349954044945,1.5650818089287095,0.9089014529938804
A029,T2,When,28.43,-0.63901347,-0.4085433,-0.8089117611829834,0.6083288103897512,0.4161994088147471
A029,T3,When,93.26,0.8619237,-0.27994117,0.9632736097231664,0.8248509171888991,0.300299200774288
A029,T4,When,143.14,0.69581985,-0.51977456,0.767151600817764,0.4210533215846762,0.10519583134451316
A030,T1,When,1.0,-0.59050345,-0.5542161,-0.7516350480036005,0.3630655199657829,0.2743607113529524
A030,T2,When,32.95,-0.44718823,-0.55999696,-0.5824200126319358,0.3533325242034972,0.2466485257253539
A030,T3,When,71.93,-0.73775506,-1.0542847,-0.9254978547221372,-0.478879374851281,-0.16353770230142906
A030,T4,When,150.46,-0.45172146,-0.41088024,-0.5877724844405677,0.6043942008131975,0.384792718241109
A031,T1,When,1.0,0.38252574,0.44419822,0.3972392223182281,2.0440545675409565,1.0425918463202337
A031,T2,When,32.41,-0.53448284,-0.6096085,-0.6854904368262793,0.269803618715305,0.21455753187304202
A031,T3,When,71.56,1.0439749,-0.7037352,1.1782249613483045,0.1113263727314993,-0.11873258097478456
A031,T4,When,143.85,-0.3085659,-1.2458041,-0.4187459627002355,-0.8013326964324146,-0.4070893581709318
A032,T1,When,1.0,1.4072789,-0.069407284,1.607184978369995,1.179318145292599,0.4091635497959233
A032,T2,When,57.18,-0.40239063,-0.5397725,-0.5295266251147851,0.3873836140888287,0.25829191186796396
A032,T3,When,80.16,1.1389438,-0.099494,1.2903565672775847,1.1286623813873848,0.4233443606941106
A032,T4,When,144.51,-0.058941893,0.01084882,-0.1240100988183555,1.314442040375608,0.7121394840743114
A033,T1,When,1.0,-0.48073784,-0.2103071,-0.6220326821226958,0.9420909313426254,0.5741866422293584
A033,T2,When,29.16,0.06584682,-0.4873249,0.0233303335814937,0.4756874769296618,0.23349802545953124
A033,T3,When,72.6,0.16199993,0.13898459,0.1368601590232408,1.530178956060683,0.7957296510229923
A033,T4,When,168.33,1.4573243,-0.38317016,1.6662745442318,0.6510485206224645,0.11216174773063103
A034,T1,When,1.0,1.3157963,0.32451737,1.499169713871975,1.8425528522465613,0.7865199251531202
A034,T2,When,26.08,0.14213738,0.2160329,0.1134080643969934,1.659902020573797,0.8698449331857112
A034,T3,When,74.28,1.5336407,-0.31449008,1.7563827848320526,0.7666823411255466,0.16354227778341196
A034,T4,When,145.38,-0.30377996,-0.37914577,-0.4130951113364609,0.6578242202269845,0.39093465295221974
A035,T1,When,1.0,0.14575137,-0.83557534,0.1176751718659897,-0.1106474380715925,-0.09995351915127888
A035,T2,When,44.76,-0.12394886,-0.32599938,-0.2007650744609261,0.7473046069948333,0.4118304956958864
A035,T3,When,79.98,-0.20610072,-1.0136437,-0.2977633548651152,-0.4104537978999183,-0.2091183294131801
A035,T4,When,152.47,-0.41800168,-1.2362784,-0.5479588919594289,-0.7852946678808141,-0.38121724186433864
A036,T1,When,1.0,-0.4841802,-1.45985,-0.6260971427512458,-1.161712957783605,-0.5769397949393578
A036,T2,When,21.63,0.9630702,-2.2795773,1.0826992267317443,-2.541854033182412,-1.5584999448872556
A036,T3,When,71.47,0.60024065,-2.0002015,0.6542994019459664,-2.071480511338743,-1.2443384191331663
A036,T4,When,143.85,-0.2132329,-2.3575363,-0.3061844569014312,-2.673110388920492,-1.4466275887121212
A037,T1,When,1.0,1.9352602,-0.31977373,2.230582649287833,0.7577864773510561,0.09594426725469929
A037,T2,When,23.7,-0.10257697,-0.83515036,-0.175530873080854,-0.1099319167583179,-0.06077586533552438
A037,T3,When,72.08,-0.0670611,-0.42701757,-0.1335966026083567,0.5772244432849738,0.30984003281981953
A037,T4,When,143.66,-0.23137146,-1.0116173,-0.3276010033923835,-0.4070420317245228,-0.20330366866561672
A038,T1,When,1.0,1.352358,-0.19903767,1.5423388159306972,0.9610648062389864,0.29826532898304114
A038,T2,When,71.85,-0.13318965,0.028623484,-0.2116758528605414,1.344368509687796,0.7401184541572376
A038,T3,When,72.86,0.110988885,-0.3156245,0.0766304375462017,0.7647723649191254,0.38469818389344884
A038,T4,When,152.89,1.5159682,-0.15645254,1.735516524342722,1.0327636347569555,0.3119607066844906
A039,T1,When,1.0,1.9235764,-0.13635153,2.216787362016352,1.066606876964458,0.26682356840826876
A039,T2,When,28.65,-0.16371053,0.1645053,-0.247712442615449,1.57314712382128,0.8701234200521362
A039,T3,When,98.84,0.31556875,-0.30948582,0.3181818170319633,0.7751078074702386,0.3584030442572822
A039,T4,When,246.24,0.8005496,-0.47295642,0.8908080299863869,0.4998790946042791,0.13198907332923857
A040,T1,When,1.0,-0.525572,-0.18659891,-0.6749692367346823,0.9820074338701846,0.6030402976202968
A040,T2,When,26.26,-0.19992182,-0.36371547,-0.2904678088508259,0.6838035804797493,0.3889348527013786
A040,T3,When,71.28,1.4048398,-0.43623802,1.604305086110296,0.5617003515795238,0.07144824389048543
A040,T4,When,143.53,-0.61783093,-0.5220473,-0.7839011289880099,0.4172268029025464,0.3082779055511822
A041,T1,When,1.0,0.8479543,-0.09239064,0.9467796705928986,1.140622015901625,0.47534043667562365
A041,T2,When,31.78,-0.11600017,-0.5080048,-0.1913799033708743,0.4408695814842621,0.24284037598070138
A041,T3,When,75.74,-0.38540718,-0.28127408,-0.509473939206876,0.8226067515489237,0.4938890988921538
A041,T4,When,141.84,-0.49592182,-0.5415185,-0.6399606992082687,0.3844439458386114,0.2712911497631796
A042,T1,When,1.0,-0.29010308,-0.88528746,-0.3969465561936504,-0.1943456859610486,-0.07769627087863677
A042,T2,When,28.93,-0.42842922,-1.3520074,-0.5602708888983405,-0.9801428161794355,-0.4862523347577355
A042,T3,When,72.17,-0.4725921,-1.5333139,-0.6124148503095193,-1.285401098887348,-0.6464590683164727
A042,T4,When,146.02,-0.08419152,-0.86586165,-0.1538228188206437,-0.1616392501696667,-0.09195307894050872
A043,T1,When,1.0,-0.380481,0.26159275,-0.5036575037791022,1.7366092625724574,0.9934628414878096
A043,T2,When,25.62,-0.13192014,-0.036807828,-0.2101769179982519,1.234204505989938,0.6796142048698333
A043,T3,When,64.94,-0.11291483,-0.13224447,-0.1877369831197411,1.0735217646412838,0.5886848706196522
A043,T4,When,149.33,0.4526212,-0.2727149,0.4800022794680068,0.8370174902052208,0.37088765674641055
A044,T1,When,1.0,-0.45429626,-1.2621444,-0.5908126002989877,-0.828844186185579,-0.3993883282668124
A044,T2,When,47.66,-0.6033976,-0.732893,-0.7668594187880681,0.0622345864163877,0.11169378927378412
A044,T3,When,91.63,-0.36890796,-1.4863783,-0.4899929929688917,-1.206377563306078,-0.6193942551996556
A044,T4,When,155.27,1.1890637,-1.9410253,1.3495340967215912,-1.971847981952427,-1.2817648192529907
A045,T1,When,1.0,0.053384863,-0.23049356,0.0086162613806824,0.9081038204913764,0.47215774359897333
A045,T2,When,24.66,-0.35258865,-0.5667067,-0.4707244699265299,0.3420356114628254,0.2256890302919231
A045,T3,When,72.23,1.2067147,-0.30196097,1.370374971747602,0.7877770873285704,0.22615195383045641
A045,T4,When,151.52,-0.7161405,-0.6121528,-0.8999771282079333,0.2655198856517151,0.24058531908518643
A046,T1,When,1.0,0.5674494,-0.3950769,0.6155821426860559,0.6310016331415986,0.2401756659589589
A046,T2,When,24.32,0.4305871,-1.0880048,0.4539861940104902,-0.535652517671528,-0.3770977407616275
A046,T3,When,73.05,-0.45689148,-1.7858182,-0.5938768264439656,-1.7105321835112506,-0.881636531843416
A046,T4,When,147.94,-0.4617398,-0.65339905,-0.5996013310729447,0.1960752742167074,0.1628355631807044
A047,T1,When,1.0,-0.14259496,-1.0930673,-0.222780883186919,-0.5441760403042455,-0.2922393967009787
A047,T2,When,23.46,-0.1003868,-0.46923438,-0.1729448972576305,0.5061457399731443,0.27613521888849396
A047,T3,When,76.85,-0.69356734,-1.6353317,-0.8733245642454299,-1.4571642647619267,-0.7059719106451185
A047,T4,When,144.22,1.527845,-1.9790753,1.749539690424469,-2.0359111989746306,-1.3697479491546867
A048,T1,When,1.0,0.6236336,-0.270393,0.6819199077212608,0.840926777553548,0.34631755479078985
A048,T2,When,23.91,-0.24837433,-0.40703955,-0.3476766188676263,0.6108606122976917,0.35657213273898647
A048,T3,When,81.15,-0.23359239,-0.30790168,-0.3302232981389428,0.7777749587084397,0.4456356008624904
A048,T4,When,146.3,1.1771114,-0.44391742,1.335421786338418,0.5487708622549429,0.09993887937426837
A049,T1,When,1.0,2.0706832,0.056422774,2.390479188784035,1.3911730286978656,0.42152118512450143
A049,T2,When,27.12,-0.33731827,-0.49550664,-0.4526944386999876,0.4619122184476845,0.28892681570183937
A049,T3,When,111.38,0.4913686,-0.5376334,0.5257520795350202,0.3909851286100427,0.12066878276832277
A049,T4,When,168.86,0.097040385,-0.36535683,0.0601611754477193,0.6810400902854901,0.34104006282441746
A050,T1,When,1.0,-0.6450708,-0.36584878,-0.816063767161189,0.6802118143429389,0.4564956785566644
A050,T2,When,24.73,1.2842733,-0.30141634,1.4619499017681317,0.7886940584162656,0.2145401817950765
A050,T3,When,93.39,-0.45641744,-1.4891255,-0.5933171183029351,-1.2110029107384936,-0.6082583118270191
A050,T4,When,148.69,-0.57911,-1.1910441,-0.7381825825588606,-0.709135541001775,-0.31436299810942625
A051,T1,When,1.0,-0.24766746,0.18343249,-0.3468420038696298,1.6050140536659705,0.9006810953456321
A051,T2,When,17.16,-0.24667148,0.13343063,-0.3456660311367305,1.5208279824782225,0.8544404051775502
A051,T3,When,65.63,-0.1888611,-0.41977927,-0.2774082041135477,0.589411270716559,0.33553507063742205
A051,T4,When,146.99,-0.50837123,-0.45129406,-0.6546599569249741,0.5363511174661212,0.35639260820367347
A052,T1,When,1.0,1.4184871,-0.018610764,1.620418715578455,1.264842152775718,0.4542305036633974
A052,T2,When,31.76,0.13763106,-1.0683197,0.1080873657426841,-0.5025095259920596,-0.3131983233372876
A052,T3,When,80.98,-0.38897106,-0.97867095,-0.5136818808355486,-0.3515716198943137,-0.14832285978105594
A052,T4,When,153.27,-0.4978921,-0.26739392,-0.6422870466812871,0.8459762049624033,0.5242508227606044
A053,T1,When,1.0,-0.32272992,-0.08502038,-0.4354696934059133,1.1530310189473558,0.6649804648263433
A053,T2,When,32.71,0.22097263,-1.1574997,0.2064903596150731,-0.6526582170312206,-0.4084096753288793
A053,T3,When,78.28,-0.07732225,-1.5159471,-0.145712139675557,-1.2561613333845572,-0.6921891362888457
A053,T4,When,148.9,1.6236721,-1.2614434,1.8626845895919413,-0.827663941372634,-0.7232964333511438
A054,T1,When,1.0,0.8520787,0.15533759,0.9516494289611088,1.5577118282805016,0.7030195131055214
A054,T2,When,16.9,-0.46328735,-0.26944205,-0.6014285531083252,0.8425278528814656,0.5169582716849965
A054,T3,When,72.83,-0.41545728,-0.43893543,-0.5449546699654239,0.5571588335183448,0.35327110068969503
A054,T4,When,136.83,0.3019013,-0.20068726,0.3020443960714368,0.9582874595328716,0.4608139240016573
A055,T1,When,1.0,0.22504854,-0.35800064,0.2113028649081028,0.6934254042520226,0.32782666322026377
A055,T2,When,23.24,0.17241217,-1.0338244,0.1491540909580225,-0.4444312108765275,-0.28683749838845096
A055,T3,When,74.48,-0.40401754,-1.4997674,-0.5314475490277967,-1.2289202392333314,-0.6262508613108728
A055,T4,When,149.21,-0.18794729,-0.83918184,-0.2763292510792993,-0.1167195535036706,-0.051157713748771844
A056,T1,When,1.0,-0.660795,-0.32862476,-0.8346296323860488,0.7428843628764167,0.49325981309616007
A056,T2,When,33.61,0.29106054,-1.2040669,0.2892445023347093,-0.7310614927136472,-0.4622760942869799
A056,T3,When,71.46,1.1596278,-1.051764,1.3147785637105351,-0.4746353761351741,-0.457563318437321
A056,T4,When,147.84,-0.43674785,-1.29618,-0.5700928552581855,-0.8861485233545909,-0.4334987172585754
A057,T1,When,1.0,-0.29681718,-0.21358171,-0.4048740231367211,0.9365776054269072,0.5424422961113791
A057,T2,When,24.78,0.657737,-0.37000984,0.7221864477111797,0.6732060090913644,0.24917732060030384
A057,T3,When,73.83,-0.33759665,-0.58418906,-0.453023127317615,0.3126012823500716,0.20723451918694208
A057,T4,When,145.06,0.41449857,-1.476217,0.4349901573506847,-1.1892694012265062,-0.7323877841878292
A058,T1,When,1.0,0.88526887,-0.18342066,0.9908377007339294,0.9873585224247396,0.3856128554153672
A058,T2,When,22.96,0.22694552,-0.7613501,0.2135426656619889,0.0143225398165838,-0.044224037976820396
A058,T3,When,66.28,0.5878819,-0.3906964,0.639707188234125,0.6383769004784123,0.24102171803751307
A058,T4,When,143.48,-0.750076,-1.3270326,-0.9400454254401124,-0.938093774589787,-0.4129964126514454
A059,T1,When,1.0,0.831746,-0.7384075,0.9276422191916128,0.0529500500098453,-0.11754128545306919
A059,T2,When,30.4,1.439004,-0.7093997,1.644643413829045,0.1017892875062097,-0.1856522659861583
A059,T3,When,79.78,-0.53208923,-0.5706433,-0.6826642554840885,0.3354077202636243,0.25009666821427257
A059,T4,When,151.93,0.14022826,-0.13338895,0.1111539297117258,1.0715948508274185,0.5480920691871698
A060,T1,When,1.0,-0.49958816,-0.35611865,-0.6442896173286509,0.6965940332613161,0.4427409553856021
A060,T2,When,24.87,-0.39960644,-0.41408816,-0.5262392784580139,0.5989931581022944,0.37369632744476533
A060,T3,When,94.68,0.8208029,-0.57479054,0.9147214906494828,0.3284251831765505,0.034968464994885456
A060,T4,When,143.91,-0.15908457,-0.2654439,-0.2422504827131588,0.8492593732792926,0.4731303468865775
A061,T1,When,1.0,2.0627139,0.2538349,2.381069683070773,1.7235476902156717,0.60471439656517
A061,T2,When,35.16,0.17510246,-0.049571685,0.1523305680796432,1.2127145259365515,0.6198968467155412
A061,T3,When,82.55,-0.6113752,-0.6341318,-0.7762787244708909,0.2285147490700856,0.2039648648020092
A061,T4,When,146.56,-0.23610613,0.111837454,-0.3331913192815345,1.4844724418662216,0.8328884758523998
A062,T1,When,1.0,0.37512586,-0.164748,0.3885020417455989,1.018796910597192,0.4825011868163557
A062,T2,When,44.69,0.8365811,-0.7581154,0.9333511147124482,0.0197686709099274,-0.13646061804328863
A062,T3,When,92.72,-0.19706535,-0.8484453,-0.287095119808531,-0.1323160593737494,-0.058271417646416086
A062,T4,When,149.18,-0.0023819325,-1.3191681,-0.0572286661371129,-0.9248526400228722,-0.5225289632036771
A063,T1,When,1.0,-0.040614642,-0.65157485,-0.1023707612362732,0.1991466045844315,0.09874207860559203
A063,T2,When,21.98,0.46021977,-1.9174051,0.4889740571432884,-1.9320796245619452,-1.1461579880126587
A063,T3,When,69.99,0.53486025,-2.1539063,0.5771035067813524,-2.3302669491772274,-1.3757916136549684
A063,T4,When,141.09,-0.01998371,-2.374919,-0.0780114232111116,-2.7023769245980698,-1.4928319208659622
A064,T1,When,1.0,1.5389558,-0.42353612,1.762658425580495,0.5830860171851565,0.06220784230604054
A064,T2,When,37.65,-0.47561848,-0.3590531,-0.6159881553551948,0.6916534207201648,0.43629258398391546
A064,T3,When,82.99,1.7674643,-0.39704904,2.032462804419156,0.6276812222922381,0.05092980703215788
A064,T4,When,156.21,-0.50869435,-0.46549562,-0.6550414709206914,0.5124405361170059,0.34335394793503593
A065,T1,When,1.0,-0.74250513,0.08937529,-0.9311063536873404,1.4466538219681844,0.8912793732383709
A065,T2,When,32.31,0.20341103,-1.383815,0.1857550408877039,-1.0336959615606558,-0.6142544002992616
A065,T3,When,106.41,-0.3783078,-2.246682,-0.501091564761113,-2.486469572133516,-1.3186739373374219
A065,T4,When,187.43,-0.60172194,-1.7254683,-0.7648809348128777,-1.608923543801178,-0.8033931286754389
A066,T1,When,1.0,-0.37220883,-0.31498852,-0.4938903936344126,0.7658431382374377,0.46075414105504686
A066,T2,When,23.35,-0.1220482,-0.5624048,-0.198520928660295,0.3492785432186155,0.1936462509855162
