UID,TEST,theta_accuracy,Domain,theta_confidence,TSVR_hours,theta_accuracy_z,theta_confidence_z,calibration,abs_calibration
A047,T1,-0.77400184,Where,-0.74380946,1.0,-0.9682951246827805,0.04385499256371492,1.0121501172464953,1.0121501172464953
A047,T2,-0.5633802,Where,-1.0145134,23.46,-0.7196101053063453,-0.4119180759510145,0.3076920293553308,0.3076920293553308
A047,T3,-0.9876903,Where,-1.471186,76.85,-1.220601197390317,-1.1807989138457258,0.039802283544591255,0.039802283544591255
A047,T4,-1.5214664,Where,-2.3868499,144.22,-1.8508409000684363,-2.7224644892753425,-0.8716235892069062,0.8716235892069062
A048,T1,1.2967834,Where,-0.24701324,1.0,1.476720817334553,0.8802903160241662,-0.5964305013103868,0.5964305013103868
A048,T2,0.15703231,Where,-0.44145307,23.91,0.13099479459081706,0.5529199867981404,0.4219251922073233,0.4219251922073233
A048,T3,-0.019427864,Where,-0.50626874,81.15,-0.07735512515322775,0.44379251416609045,0.5211476393193182,0.5211476393193182
A048,T4,-0.12420391,Where,-0.6491903,146.3,-0.2010662168990533,0.20316137315605562,0.4042275900551089,0.4042275900551089
A049,T1,2.1550138,Where,-0.06294507,1.0,2.4900499493907153,1.190198308707209,-1.2998516406835063,1.2998516406835063
A049,T2,-0.65311587,Where,-0.69370794,27.12,-0.8255627359700672,0.12820885718663874,0.953771593156706,0.953771593156706
A049,T3,0.5108627,Where,-0.38595775,111.38,0.5487691381631183,0.6463551702114547,0.09758603204833638,0.09758603204833638
A049,T4,0.17281532,Where,-0.5832282,168.86,0.14963009791325088,0.31421904273661455,0.16458894482336367,0.16458894482336367
A050,T1,-0.27281812,Where,-0.36178616,1.0,-0.3765378716324586,0.6870518802230635,1.0635897518555222,1.0635897518555222
A050,T2,-0.5890776,Where,-0.4725317,24.73,-0.7499515194978026,0.5005941781662678,1.2505456976640703,1.2505456976640703
A050,T3,-0.81224996,Where,-0.75545967,93.39,-1.013455415255545,0.02424001407267048,1.0376954293282155,1.0376954293282155
A050,T4,-1.0636857,Where,-1.2916528,148.69,-1.3103304271196072,-0.8785262632730424,0.43180416384656484,0.43180416384656484
A051,T1,1.7481024,Where,-0.26239568,1.0,2.0096018368724944,0.8543915356811697,-1.1552103011913246,1.1552103011913246
A051,T2,-0.11357858,Where,-0.33902845,17.16,-0.188520685504791,0.7253680987423372,0.9138887842471282,0.9138887842471282
A051,T3,-0.5669623,Where,-0.7808797,65.63,-0.7238395596392825,-0.01855864292078312,0.7052809167184994,0.7052809167184994
A051,T4,-0.5802509,Where,-0.8386645,146.99,-0.7395296651217281,-0.11584852946439964,0.6236811356573285,0.6236811356573285
A052,T1,0.27368045,Where,-0.56775326,1.0,0.2687234959537212,0.3402735615178384,0.0715500655641172,0.0715500655641172
A052,T2,0.0042204764,Where,-0.51569283,31.76,-0.04943307502298219,0.42792556218430927,0.47735863720729144,0.47735863720729144
A052,T3,-0.083795846,Where,-0.72437257,80.98,-0.1533556389223353,0.07658008329450841,0.22993572221684372,0.22993572221684372
A052,T4,-0.75080687,Where,-0.96979094,153.27,-0.9409083776994892,-0.33662071298789226,0.6042876647115969,0.6042876647115969
A053,T1,1.3134335,Where,-0.32716423,1.0,1.4963799104890814,0.7453433970513822,-0.7510365134376992,0.7510365134376992
A053,T2,0.9613449,Where,-1.31081,32.71,1.0806621318542655,-0.9107804514763999,-1.9914425833306653,1.9914425833306653
A053,T3,-0.3428614,Where,-1.3124368,78.28,-0.4592393188531196,-0.9135194275986526,-0.454280108745533,0.454280108745533
A053,T4,-0.13025364,Where,-1.5747085,148.9,-0.20820924941115512,-1.355095481104097,-1.1468862316929418,1.1468862316929418
A054,T1,0.44365084,Where,0.04480597,1.0,0.4694108029681866,1.371614294512415,0.9022034915442284,0.9022034915442284
A054,T2,1.1336492,Where,-0.3352206,16.9,1.2841051312732383,0.7317792188721137,-0.5523259124011246,0.5523259124011246
A054,T3,1.302544,Where,-0.33057252,72.83,1.4835224684973674,0.7396049996283965,-0.7439174688689708,0.7439174688689708
A054,T4,1.423274,Where,-0.14014612,136.83,1.626070700432685,1.0602180821502587,-0.5658526182824264,0.5658526182824264
A055,T1,0.2548027,Where,-0.26737776,1.0,0.2464341736194468,0.8460034128884765,0.5995692392690297,0.5995692392690297
A055,T2,1.0685252,Where,-0.8997421,23.24,1.2072119725177042,-0.21868236767715418,-1.4258943401948583,1.4258943401948583
A055,T3,-0.15719408,Where,-0.8300395,74.48,-0.2400183448270378,-0.10132697238643638,0.13869137244060142,0.13869137244060142
A055,T4,-0.6868054,Where,-1.2196255,149.21,-0.8653406116946746,-0.7572568663893806,0.10808374530529397,0.10808374530529397
A056,T1,0.53407556,Where,-0.7111716,1.0,0.5761770082133301,0.09880601249328873,-0.4773709957200413,0.4773709957200413
A056,T2,0.36599728,Where,-1.0561782,33.61,0.37772375185012885,-0.4820673827732664,-0.8597911346233953,0.8597911346233953
A056,T3,-0.27181906,Where,-0.7928314,71.46,-0.3753582622843488,-0.03868122770092151,0.3366770345834273,0.3366770345834273
A056,T4,-1.0553216,Where,-0.98227644,147.84,-1.300454773456639,-0.35764203483101237,0.9428127386256266,0.9428127386256266
A057,T1,0.5566227,Where,-0.52722853,1.0,0.6027988498616204,0.4085033794614964,-0.19429547040012396,0.19429547040012396
A057,T2,-0.7836676,Where,-0.85633445,24.78,-0.9797076733310958,-0.14559869612987858,0.8341089772012171,0.8341089772012171
A057,T3,-0.71654075,Where,-1.1658437,73.83,-0.9004497110774116,-0.6667066659887306,0.23374304508868093,0.23374304508868093
A057,T4,-0.99096304,Where,-1.4252695,145.06,-1.2244653844240614,-1.103491194939024,0.12097418948503735,0.12097418948503735
A058,T1,1.0633141,Where,-0.2113685,1.0,1.2010591265685768,0.9403038959011704,-0.26075523066740647,0.26075523066740647
A058,T2,-0.7664266,Where,-0.6888368,22.96,-0.9593508931869988,0.13641019487298656,1.0957610880599855,1.0957610880599855
A058,T3,0.050771274,Where,-0.8918688,66.28,0.005530346604275598,-0.20542641691287272,-0.21095676351714832,0.21095676351714832
A058,T4,-1.0194858,Where,-1.1060226,143.48,-1.2581427554827493,-0.5659883450476817,0.6921544104350676,0.6921544104350676
A059,T1,0.8121099,Where,-0.55872375,1.0,0.9044574984336813,0.35547617541361126,-0.54898132302007,0.54898132302007
A059,T2,1.1245613,Where,-0.543509,30.4,1.2733748730358079,0.3810926230138363,-0.8922822500219716,0.8922822500219716
A059,T3,1.553987,Where,-0.7414035,79.78,1.7804060523829972,0.0479058082700682,-1.732500244112929,1.732500244112929
A059,T4,0.44093394,Where,-0.7605379,151.93,0.46620290690801053,0.01569000748716036,-0.45051289942085015,0.45051289942085015
A060,T1,-0.18527703,Where,-0.7345365,1.0,-0.27317642376373896,0.05946749319231435,0.33264391695605333,0.33264391695605333
A060,T2,1.1582936,Where,-0.52909,24.87,1.3132032481216334,0.40536929913060765,-0.9078339489910257,0.9078339489910257
A060,T3,-0.6168478,Where,-0.24922341,94.68,-0.7827403284971413,0.8765691438726297,1.659309472369771,1.659309472369771
A060,T4,0.17548531,Where,-0.16883858,143.91,0.15278260643462072,1.0119097696172528,0.859127163182632,0.859127163182632
A061,T1,2.4665449,Where,0.28313136,1.0,2.857880708090829,1.7728729326588328,-1.085007775431996,1.085007775431996
A061,T2,0.91655695,Where,0.017001087,35.16,1.0277801382776284,1.3248003587987236,0.2970202205210952,0.2970202205210952
A061,T3,0.4243972,Where,-0.24850823,82.55,0.446677660084735,0.8777732629672406,0.4310956028825056,0.4310956028825056
A061,T4,-0.2831631,Where,-0.35313225,146.56,-0.3887523883922219,0.7016221118766933,1.0903745002689154,1.0903745002689154
A062,T1,1.5600666,Where,-0.430132,1.0,1.7875843529783255,0.5719808058345018,-1.2156035471438238,1.2156035471438238
A062,T2,0.1418573,Where,-0.64850175,44.69,0.11307736855668496,0.2043206564170448,0.09124328786035985,0.09124328786035985
A062,T3,-0.45045272,Where,-0.8085027,92.72,-0.5862744587320808,-0.06506634972247356,0.5212081090096072,0.5212081090096072
A062,T4,-0.56087077,Where,-1.3478737,149.18,-0.7166471730636099,-0.9731830758324007,-0.2565359027687908,0.2565359027687908
A063,T1,0.9488983,Where,-1.3478978,1.0,1.06596619195858,-0.9732236520092792,-2.039189843967859,2.039189843967859
A063,T2,0.7603441,Where,-2.0114355,21.98,0.8433366232185957,-2.0903947342041156,-2.9337313574227113,2.9337313574227113
A063,T3,0.14207737,Where,-2.317177,69.99,0.1133372094363504,-2.6051590986507365,-2.718496308087087,2.718496308087087
A063,T4,-0.39704204,Where,-1.8540944,141.09,-0.5232114420795253,-1.8254860079015613,-1.302274565822036,1.302274565822036
A064,T1,0.6850892,Where,-0.21037821,1.0,0.7544817160748108,0.9419712063659513,0.18748949029114048,0.18748949029114048
A064,T2,0.5197236,Where,-0.7588211,37.65,0.5592313731366597,0.018580512900661435,-0.5406508602359983,0.5406508602359983
A064,T3,0.03945113,Where,-1.0215553,82.99,-0.007835565037016504,-0.4237742327959198,-0.4159386677589033,0.4159386677589033
A064,T4,-0.45727742,Where,-0.7785181,156.21,-0.5943325132213458,-0.014582514318427468,0.5797499989029183,0.5797499989029183
A065,T1,-2.1264358,Where,-0.64995366,1.0,-2.565139900689409,0.20187613538086327,2.7670160360702725,2.7670160360702725
A065,T2,-0.8308915,Where,-1.3680072,32.31,-1.0354658399018757,-1.007081020114044,0.028384819787831583,0.028384819787831583
A065,T3,-2.107138,Where,-1.9698241,106.41,-2.5423546172450178,-2.020335334761337,0.5220192824836807,0.5220192824836807
A065,T4,-2.2702193,Where,-2.057982,187.43,-2.734907843259373,-2.168763158149555,0.5661446851098182,0.5661446851098182
A066,T1,0.4814991,Where,-0.5925036,1.0,0.5140989711519703,0.2986024339805634,-0.21549653717140693,0.21549653717140693
A066,T2,-0.52560335,Where,-0.80298775,23.35,-0.6750062522823603,-0.05578105566947486,0.6192251966128854,0.6192251966128854
A066,T3,-0.813506,Where,-0.7284924,73.79,-1.0149384458298847,0.0696436952949135,1.0845821411247982,1.0845821411247982
A066,T4,-1.2912297,Where,-1.3858626,164.93,-1.5789960022665461,-1.0371434213024342,0.5418525809641119,0.5418525809641119
A067,T1,0.5986335,Where,-0.7475646,1.0,0.6524018090448246,0.037532618088846184,-0.6148691909559784,0.6148691909559784
A067,T2,-1.3370378,Where,-1.2339615,29.91,-1.6330825065597314,-0.7813937988264449,0.8516887077332865,0.8516887077332865
A067,T3,-1.4671184,Where,-1.2788206,73.19,-1.7866711716726718,-0.856921216926858,0.9297499547458138,0.9297499547458138
A067,T4,-1.208704,Where,-1.7866027,144.19,-1.4815563217875896,-1.7118530138332984,-0.2302966920457088,0.2302966920457088
A068,T1,1.186578,Where,-0.06365305,1.0,1.3465991829460455,1.1890063119558982,-0.1575928709901473,0.1575928709901473
A068,T2,0.117177755,Where,-0.010693989,30.49,0.08393775533115601,1.2781713006059665,1.1942335452748105,1.1942335452748105
A068,T3,0.610876,Where,-0.3387619,82.98,0.6668567641468549,0.7258168779932509,0.05896011384639599,0.05896011384639599
A068,T4,-0.36081517,Where,-0.6417966,155.59,-0.48043768023863564,0.2156098411638627,0.6960475214024984,0.6960475214024984
A069,T1,-0.96561235,Where,-0.6827684,1.0,-1.1945333373948197,0.1466273098842227,1.3411606472790425,1.3411606472790425
A069,T2,-1.4912251,Where,-1.4523125,24.96,-1.815134415794225,-1.1490223796415586,0.6661120361526665,0.6661120361526665
A069,T3,-0.81586957,Where,-2.1103454,79.75,-1.017729158366581,-2.2569252569201312,-1.2391960985535502,1.2391960985535502
A069,T4,-1.6760168,Where,-1.4253707,140.22,-2.03332152845323,-1.103661581208739,0.9296599472444911,0.9296599472444911
A070,T1,0.66849816,Where,-0.56214064,1.0,0.7348923561976624,0.34972329852501743,-0.3851690576726449,0.3851690576726449
A070,T2,0.25979045,Where,-0.66862917,24.25,0.25232330592985336,0.17043294878085474,-0.08189035714899862,0.08189035714899862
A070,T3,-0.5671378,Where,-1.2401359,81.92,-0.7240467758631262,-0.791789381669596,-0.06774260580646985,0.06774260580646985
A070,T4,-1.2078129,Where,-1.4741727,149.2,-1.480504182886922,-1.1858274975587404,0.2946766853281817,0.2946766853281817
A071,T1,1.1825029,Where,-0.20272009,1.0,1.3417876340355877,0.954864867431446,-0.3869227666041416,0.3869227666041416
A071,T2,0.37755665,Where,-0.8167532,30.92,0.3913721222285448,-0.07895737658296458,-0.47032949881150937,0.47032949881150937
A071,T3,-0.6371901,Where,-0.9436975,79.96,-0.8067588731711892,-0.2926882633275549,0.5140706098436343,0.5140706098436343
A071,T4,0.19446951,Where,-0.9248061,153.27,0.1751976163303091,-0.2608815916310175,-0.4360792079613266,0.4360792079613266
A072,T1,0.9963321,Where,-0.06567177,1.0,1.1219721914945153,1.1856074762800226,0.06363528478550728,0.06363528478550728
A072,T2,0.3808361,Where,-0.19989994,33.76,0.39524423188828367,0.9596130377727119,0.5643688058844283,0.5643688058844283
A072,T3,-0.72129774,Where,-0.6804046,83.54,-0.9060663806196463,0.15060714253592009,1.0566735231555664,1.0566735231555664
A072,T4,-0.058391795,Where,-0.8203476,154.89,-0.12336058753457221,-0.08500911974366383,0.03835146779090838,0.03835146779090838
A073,T1,0.8587265,Where,-0.9430426,1.0,0.9594986142196162,-0.29158563518490466,-1.251084249404521,1.251084249404521
A073,T2,-0.20244986,Where,-0.90134287,66.66,-0.29345271427832337,-0.22137751816106047,0.0720751961172629,0.0720751961172629
A073,T3,0.21029665,Where,-0.81500846,66.9,0.1938850247921061,-0.07601982974282494,-0.269904854534931,0.269904854534931
A073,T4,0.9916159,Where,-1.2174141,140.12,1.116403683489435,-0.7535336233375305,-1.8699373068269656,1.8699373068269656
A074,T1,1.0983253,Where,-0.31399783,1.0,1.242397523470207,0.7675111221657354,-0.4748864013044716,0.4748864013044716
A074,T2,0.24436297,Where,-0.6636127,29.33,0.2341077837131924,0.17887897259939264,-0.055228811113799764,0.055228811113799764
A074,T3,-0.60411704,Where,-0.84206283,73.02,-0.7677088754267125,-0.1215701576458205,0.646138717780892,0.646138717780892
A074,T4,-0.96847135,Where,-0.7249949,147.21,-1.1979090136567518,0.07553229191870216,1.273441305575454,1.273441305575454
A075,T1,0.7470089,Where,-0.59508604,1.0,0.8275914962203033,0.2942544861706602,-0.5333370100496431,0.5333370100496431
A075,T2,0.6729385,Where,-0.4867723,28.68,0.7401351509975603,0.4766178667779265,-0.26351728421963383,0.26351728421963383
A075,T3,-1.4312079,Where,-1.6831306,71.37,-1.7442709539727361,-1.537641302978026,0.2066296509947101,0.2066296509947101
A075,T4,-0.60777307,Where,-0.78669363,244.53,-0.7720256203318934,-0.02834731727930881,0.7436783030525845,0.7436783030525845
A076,T1,-0.44263244,Where,-0.7429717,1.0,-0.5770409037976062,0.04526549455300591,0.6223063983506121,0.6223063983506121
A076,T2,-0.7997155,Where,-1.1343815,27.3,-0.9986557373688228,-0.6137350563541456,0.38492068101467725,0.38492068101467725
A076,T3,-0.8135321,Where,-1.0241452,74.88,-1.0149692626016358,-0.4281347407004088,0.586834521901227,0.586834521901227
A076,T4,-2.3054538,Where,-1.6557899,149.28,-2.7765098947637625,-1.491608893053218,1.2849010017105444,1.2849010017105444
A077,T1,1.0192841,Where,-0.16781874,1.0,1.149072059127907,1.013626832199327,-0.1354452269285802,0.1354452269285802
A077,T2,-0.15604849,Where,-0.8854789,53.88,-0.23866572469100877,-0.19466800560012162,0.04399771909088715,0.04399771909088715
A077,T3,0.16106999,Where,-0.8848828,78.36,0.13576216098790636,-0.19366437659442032,-0.32942653758232665,0.32942653758232665
A077,T4,0.6083534,Where,-0.53065467,149.75,0.6638782818319372,0.40273492872907984,-0.26114335310285736,0.26114335310285736
A078,T1,0.07454012,Where,-0.9550609,1.0,0.03359468001306256,-0.3118203516405668,-0.34541503165362936,0.34541503165362936
A078,T2,0.16946432,Where,-0.99789536,26.17,0.14567350779302188,-0.38393896680505774,-0.5296124745980796,0.5296124745980796
A078,T3,-1.0444946,Where,-1.1255918,72.3,-1.287671126416436,-0.5989362006731982,0.6887349257432378,0.6887349257432378
A078,T4,-1.1616063,Where,-1.4358822,140.08,-1.4259471619829014,-1.121359360597146,0.3045878013857555,0.3045878013857555
A079,T1,0.53766596,Where,-0.5103471,1.0,0.5804162625158279,0.4369259474965852,-0.1434903150192427,0.1434903150192427
A079,T2,-0.3025957,Where,-0.40154326,26.11,-0.4116968327880329,0.6201144892776382,1.031811322065671,1.031811322065671
A079,T3,-0.8762622,Where,-0.8309282,74.0,-1.089035897606404,-0.10282323995457383,0.9862126576518302,0.9862126576518302
A079,T4,-0.9346913,Where,-0.89567983,194.42,-1.158024259227972,-0.21184289107760657,0.9461813681503654,0.9461813681503654
A080,T1,0.38280243,Where,-0.27479762,1.0,0.39756591552036663,0.8335109003666797,0.4359449848463131,0.4359449848463131
A080,T2,0.5524726,Where,-0.36208493,29.03,0.5978987470093486,0.6865488534858828,0.08865010647653415,0.08865010647653415
A080,T3,0.37515318,Where,-0.54912174,72.87,0.3885342989948035,0.37164268396760236,-0.016891615027201157,0.016891615027201157
A080,T4,-0.64538527,Where,-0.8352316,145.77,-0.816435067935617,-0.11006869719855139,0.7063663707370657,0.7063663707370657
A081,T1,0.50441945,Where,-0.5029323,1.0,0.541161469021917,0.4494099407048962,-0.09175152831702077,0.09175152831702077
A081,T2,-0.18483032,Where,-0.8535191,31.39,-0.27264898467910526,-0.14085860735081265,0.1317903773282926,0.1317903773282926
A081,T3,1.1800628,Where,-0.7832085,80.13,1.3389065610566646,-0.022479547514772817,-1.3613861085714374,1.3613861085714374
A081,T4,0.33096862,Where,-0.5388373,154.53,0.3363647395908446,0.3889581717907779,0.05259343219993329,0.05259343219993329
A082,T1,0.35655326,Where,-0.48643523,1.0,0.36657301588258323,0.4771853776468273,0.11061236176424405,0.11061236176424405
A082,T2,1.3607811,Where,-0.4182891,27.97,1.5522841320278926,0.5919202085381089,-0.9603639234897837,0.9603639234897837
A082,T3,0.3973795,Where,-0.62079847,75.71,0.4147773423015922,0.2509635273465286,-0.16381381495506359,0.16381381495506359
A082,T4,-0.14018959,Where,-0.9672931,170.25,-0.21994081658665182,-0.3324152027117625,-0.11247438612511068,0.11247438612511068
A083,T1,2.0168736,Where,-0.09583326,1.0,2.3269451596185693,1.134825818472322,-1.1921193411462474,1.1921193411462474
A083,T2,1.00285,Where,-0.41169494,25.15,1.1296680013258018,0.6030225239956419,-0.5266454773301599,0.5266454773301599
A083,T3,0.36194983,Where,-0.4612502,74.3,0.3729448498262193,0.5195883748242437,0.1466435249980244,0.1466435249980244
A083,T4,0.24137302,Where,-0.7098516,144.91,0.23057749226885374,0.10102844209826396,-0.12954905017058976,0.12954905017058976
A084,T1,0.5691112,Where,-1.2836237,1.0,0.6175442618927992,-0.865007998469022,-1.482552260361821,1.482552260361821
A084,T2,-0.18040624,Where,-1.2449703,27.25,-0.26742538837379254,-0.7999288617319388,-0.5325034733581462,0.5325034733581462
A084,T3,0.03166853,Where,-1.1464479,91.97,-0.01702463047112405,-0.6340507567976863,-0.6170261263265623,0.6170261263265623
A084,T4,-0.0047476077,Where,-1.4459121,162.51,-0.06002186432392012,-1.1382462899114953,-1.0782244255875753,1.0782244255875753
A085,T1,0.2899799,Where,-0.4113594,1.0,0.28796856991229086,0.6035874588665915,0.3156188889543006,0.3156188889543006
A085,T2,1.4209598,Where,-0.079419106,24.51,1.6233382800040865,1.1624616531618848,-0.46087662684220176,0.46087662684220176
A085,T3,0.025584096,Where,-0.29603952,71.4,-0.024208638663181806,0.797746788680374,0.8219554273435558,0.8219554273435558
A085,T4,-0.3731264,Where,-0.50886494,170.65,-0.49497378617294396,0.4394213992112141,0.9343951853841581,0.9343951853841581
A086,T1,0.97849166,Where,-0.22390528,1.0,1.1009076410186756,0.9191962360352146,-0.18171140498346094,0.18171140498346094
A086,T2,-0.18614894,Where,-0.34955737,23.47,-0.27420590466249417,0.7076409900177797,0.9818468946802739,0.9818468946802739
A086,T3,-0.9601963,Where,-0.8755129,145.29,-1.1881385030406968,-0.17788866208255863,1.0102498409581382,1.0102498409581382
A086,T4,-1.1614163,Where,-1.047874,169.55,-1.425722825330307,-0.4680859434356638,0.9576368818946431,0.9576368818946431
A087,T1,1.2821014,Where,-0.14499468,1.0,1.459385497685134,1.0520547614794264,-0.4073307362057075,0.4073307362057075
A087,T2,1.1883459,Where,-0.29225552,31.07,1.3486865764624747,0.8041177535479697,-0.544568822914505,0.544568822914505
A087,T3,-0.2785365,Where,-0.54559875,72.8,-0.3832896728296282,0.37757419705399003,0.7608638698836183,0.7608638698836183
A087,T4,0.2586514,Where,-0.36088088,144.2,0.2509784076975505,0.6885760628539666,0.4375976551564161,0.4375976551564161
A088,T1,2.1475084,Where,-0.35632056,1.0,2.481188179325551,0.6962540857146944,-1.7849340936108564,1.7849340936108564
A088,T2,2.4879174,Where,-0.13363272,24.25,2.8831156297096276,1.0711844253237783,-1.8119312043858493,1.8119312043858493
A088,T3,0.62272197,Where,-0.53788346,74.91,0.6808435286549209,0.39056411289260334,-0.2902794157623176,0.2902794157623176
A088,T4,1.1072929,Where,-0.45594898,149.93,1.2529857411849685,0.5285138204837034,-0.7244719207012651,0.7244719207012651
A089,T1,1.5649729,Where,-0.26589176,1.0,1.7933773157079222,0.8485053298528652,-0.944871985855057,0.944871985855057
A089,T2,1.0718217,Where,-0.35867476,32.14,1.2111042134402155,0.6922904161873968,-0.5188137972528186,0.5188137972528186
A089,T3,0.5249375,Where,-0.75181556,79.34,0.5653875250996147,0.030375451911902523,-0.5350120731877122,0.5350120731877122
A089,T4,0.3508756,Where,-0.78483397,146.96,0.35986929357222236,-0.02521628437083278,-0.38508557794305515,0.38508557794305515
A090,T1,0.099213794,Where,-1.4756273,1.0,0.06272736123602635,-1.1882765476370716,-1.251003908873098,1.251003908873098
A090,T2,-0.24209194,Where,-1.2440255,23.54,-0.3402588802208267,-0.7983381409055896,-0.45807926068476296,0.45807926068476296
A090,T3,-1.0358795,Where,-2.1642137,95.42,-1.2774991122281982,-2.347621093806259,-1.0701219815780607,1.0701219815780607
A090,T4,-1.1617507,Where,-2.0109892,144.07,-1.426117657838873,-2.089643317285403,-0.66352565944653,0.66352565944653
A091,T1,0.7014804,Where,-0.57862794,1.0,0.7738351210221992,0.3219643109294808,-0.4518708100927184,0.4518708100927184
A091,T2,-0.13521343,Where,-0.6094017,22.2,-0.21406536881205354,0.2701517993534177,0.4842171681654712,0.4842171681654712
A091,T3,-0.8887421,Where,-0.8494066,73.64,-1.103771155452255,-0.13393456057016065,0.9698365948820943,0.9698365948820943
A091,T4,-0.9598613,Where,-0.41715935,142.61,-1.1877429621005964,0.5938223220579733,1.7815652841585696,1.7815652841585696
A092,T1,-0.13686992,Where,-0.5499598,1.0,-0.21602121839971639,0.37023167688067393,0.5862528952803903,0.5862528952803903
A092,T2,-0.70090806,Where,-0.3638656,22.83,-0.8819918934687566,0.6835508127853591,1.5655427062541158,1.5655427062541158
A092,T3,-0.4578089,Where,-0.6071679,71.31,-0.5949600418746134,0.27391275636220097,0.8688727982368143,0.8688727982368143
A092,T4,-1.1760907,Where,-0.90732133,146.16,-1.443049171513622,-0.2314432049005759,1.211605966613046,1.211605966613046
A093,T1,0.44534478,Where,-0.29207903,1.0,0.471410870490795,0.8044149024881075,0.33300403199731254,0.33300403199731254
A093,T2,0.28671375,Where,-1.7473596,22.09,0.2841121638182335,-1.64578102350678,-1.9298931873250136,1.9298931873250136
A093,T3,0.56649524,Where,-2.0665236,70.22,0.6144555476311118,-2.183144298084295,-2.797599845715407,2.797599845715407
A093,T4,0.5191052,Where,-2.109843,140.95,0.5585012163684265,-2.256079386743208,-2.8145806031116343,2.8145806031116343
A094,T1,-0.71144027,Where,-1.0246629,1.0,-0.8944274762888632,-0.429006370856845,0.4654211054320182,0.4654211054320182
A094,T2,-0.15374868,Where,-1.0448214,22.98,-0.23595029481204607,-0.46294640660827946,-0.22699611179623339,0.22699611179623339
A094,T3,-1.4280683,Where,-1.297069,76.21,-1.740563967896499,-0.8876452960203658,0.8529186718761332,0.8529186718761332
A094,T4,-1.1847831,Where,-0.9864897,149.99,-1.4533124552978889,-0.36473572707151086,1.088576728226378,1.088576728226378
A095,T1,1.4802225,Where,-0.24886794,1.0,1.6933108891709312,0.8771676340632968,-0.8161432551076344,0.8161432551076344
A095,T2,-0.3401414,Where,-0.7041991,29.71,-0.4560277625633485,0.1105453234180539,0.5665730859814024,0.5665730859814024
A095,T3,-0.40075338,Where,-0.6586784,78.76,-0.5275934925649955,0.18718665017502104,0.7147801427400166,0.7147801427400166
A095,T4,-0.9582339,Where,-1.0800077,148.79,-1.1858214596351648,-0.5221881299488402,0.6636333296863246,0.6636333296863246
A096,T1,-0.4121188,Where,-0.21997853,1.0,-0.5410128624498817,0.925807543195318,1.4668204056451997,1.4668204056451997
A096,T2,-0.88762873,Where,-0.8806961,24.49,-1.102456578089629,-0.186615402331428,0.9158411757582009,0.9158411757582009
A096,T3,-2.1615133,Where,-0.8012751,71.19,-2.6065565792756025,-0.05289753743995909,2.5536590418356435,2.5536590418356435
A096,T4,-1.2287564,Where,-0.45656487,143.66,-1.5052325759585474,0.5274768718705154,2.032709447829063,2.032709447829063
A097,T1,0.14475676,Where,-0.858112,1.0,0.11650081671842752,-0.14859148381497236,-0.2650923005333999,0.2650923005333999
A097,T2,-0.57904583,Where,-2.0705633,24.37,-0.7381068158062448,-2.1899457745049147,-1.4518389586986697,1.4518389586986697
A097,T3,0.8254244,Where,-1.7153888,70.83,0.9201781845440331,-1.5919531050107627,-2.512131289554796,2.512131289554796
A097,T4,0.19003011,Where,-2.2418253,144.85,0.16995593140648202,-2.47829254648012,-2.648248477886602,2.648248477886602
A098,T1,0.8269297,Where,-0.352764,1.0,0.9219555211921922,0.7022421192267176,-0.2197134019654745,0.2197134019654745
A098,T2,0.446704,Where,-0.61451584,25.77,0.4730157276746857,0.2615413325806995,-0.2114743950939862,0.2114743950939862
A098,T3,1.1578248,Where,-0.14431314,78.84,1.3126497269493376,1.053202242292286,-0.2594474846570516,0.2594474846570516
A098,T4,-0.6112854,Where,-0.5530048,146.29,-0.7761726958845594,0.3651049358601061,1.1412776317446656,1.1412776317446656
A099,T1,1.0796213,Where,-0.34824362,1.0,1.220313351101134,0.7098528967553072,-0.5104604543458268,0.5104604543458268
A099,T2,1.3544149,Where,-0.41765174,28.75,1.5447674373029143,0.5929933053055537,-0.9517741319973606,0.9517741319973606
A099,T3,-0.12090313,Where,-0.23385498,78.57,-0.19716892249826262,0.9024443361559554,1.099613258654218,1.099613258654218
A099,T4,1.0466882,Where,0.05186575,143.51,1.1814286068192734,1.3835005551765154,0.20207194835724196,0.20207194835724196
A100,T1,-0.19057651,Where,-0.9276766,1.0,-0.27943362167789926,-0.2657145341924428,0.013719087485456471,0.013719087485456471
A100,T2,0.9044729,Where,-1.2011194,31.14,1.0135122681366695,-0.7260989084252651,-1.7396111765619346,1.7396111765619346
A100,T3,0.22922672,Where,-1.00375,75.34,0.21623612235618955,-0.3937961829129912,-0.6100323052691807,0.6100323052691807
A100,T4,0.06803087,Where,-2.254093,146.8,0.02590908340306531,-2.4989471674384194,-2.5248562508414847,2.5248562508414847
A101,T1,-0.9462252,Where,-1.1271902,1.0,-1.1716425566877477,-0.6016273608857682,0.5700151958019796,0.5700151958019796
A101,T2,-0.55277234,Where,-0.9139338,29.12,-0.7070852010769294,-0.24257634815058396,0.4645088529263455,0.4645088529263455
A101,T3,-1.5930067,Where,-2.257844,75.21,-1.93530990758208,-2.5052625715658907,-0.5699526639838106,0.5699526639838106
A101,T4,-0.9949761,Where,-2.1047175,150.22,-1.2292036815138516,-2.2474497936066165,-1.0182461120927648,1.0182461120927648
