UID,TEST,TSVR_hours,ITEM,Accuracy,Confidence
A013,T3,79.66,IRE-U-i3,1,1.0
A013,T3,79.66,IRE-U-i4,0,0.6
A013,T3,79.66,IRE-U-i5,1,1.0
A013,T3,79.66,IRE-U-i6,1,0.2
A013,T3,79.66,IRE-D-i1,1,0.8
A013,T3,79.66,IRE-D-i2,0,0.2
A013,T3,79.66,IRE-D-i3,1,1.0
A013,T3,79.66,IRE-D-i4,0,0.6
A013,T3,79.66,IRE-D-i5,0,0.2
A013,T3,79.66,IRE-D-i6,1,1.0
A013,T3,79.66,IRE-O-i1,0,0.6
A013,T3,79.66,IRE-O-i2,0,0.4
A013,T3,79.66,IRE-O-i3,1,1.0
A013,T3,79.66,IRE-O-i4,0,0.6
A013,T3,79.66,IRE-O-i5,1,0.6
A013,T3,79.66,IRE-O-i6,1,0.2
A013,T4,147.13,IFR-N-i1,1,0.8
A013,T4,147.13,IFR-N-i2,1,0.6
A013,T4,147.13,IFR-N-i3,0,0.4
A013,T4,147.13,IFR-N-i4,1,0.8
A013,T4,147.13,IFR-N-i5,0,0.6
A013,T4,147.13,IFR-N-i6,1,0.2
A013,T4,147.13,IFR-U-i1,0,0.4
A013,T4,147.13,IFR-U-i2,0,0.2
A013,T4,147.13,IFR-U-i3,0,0.4
A013,T4,147.13,IFR-U-i4,1,0.2
A013,T4,147.13,IFR-U-i5,0,0.4
A013,T4,147.13,IFR-U-i6,0,0.2
A013,T4,147.13,IFR-D-i1,0,0.4
A013,T4,147.13,IFR-D-i2,0,0.2
A013,T4,147.13,IFR-D-i3,0,0.2
A013,T4,147.13,IFR-D-i4,0,0.2
A013,T4,147.13,IFR-D-i5,0,0.4
A013,T4,147.13,IFR-D-i6,0,0.4
A013,T4,147.13,IFR-O-i1,1,0.6
A013,T4,147.13,IFR-O-i2,0,0.2
A013,T4,147.13,IFR-O-i3,0,0.6
A013,T4,147.13,IFR-O-i4,0,0.4
A013,T4,147.13,IFR-O-i5,0,0.4
A013,T4,147.13,IFR-O-i6,1,0.4
A013,T4,147.13,ICR-N-i1,1,1.0
A013,T4,147.13,ICR-N-i2,1,1.0
A013,T4,147.13,ICR-N-i3,1,0.6
A013,T4,147.13,ICR-N-i4,1,0.8
A013,T4,147.13,ICR-N-i5,0,0.2
A013,T4,147.13,ICR-N-i6,0,0.4
A013,T4,147.13,ICR-U-i1,0,0.4
A013,T4,147.13,ICR-U-i2,0,0.2
A013,T4,147.13,ICR-U-i3,0,0.2
A013,T4,147.13,ICR-U-i4,1,0.8
A013,T4,147.13,ICR-U-i5,0,0.2
A013,T4,147.13,ICR-U-i6,0,0.2
A013,T4,147.13,ICR-D-i1,1,0.4
A013,T4,147.13,ICR-D-i2,0,0.4
A013,T4,147.13,ICR-D-i3,0,0.2
A013,T4,147.13,ICR-D-i4,0,0.4
A013,T4,147.13,ICR-D-i5,1,0.2
A013,T4,147.13,ICR-D-i6,0,0.2
A013,T4,147.13,ICR-O-i1,0,0.4
A013,T4,147.13,ICR-O-i2,0,0.2
A013,T4,147.13,ICR-O-i3,0,0.4
A013,T4,147.13,ICR-O-i4,0,0.4
A013,T4,147.13,ICR-O-i5,0,0.2
A013,T4,147.13,ICR-O-i6,0,0.2
A013,T4,147.13,IRE-N-i1,1,1.0
A013,T4,147.13,IRE-N-i2,1,0.6
A013,T4,147.13,IRE-N-i3,1,0.8
A013,T4,147.13,IRE-N-i4,1,1.0
A013,T4,147.13,IRE-N-i5,1,0.2
A013,T4,147.13,IRE-N-i6,1,1.0
A013,T4,147.13,IRE-U-i1,0,0.4
A013,T4,147.13,IRE-U-i2,0,0.2
A013,T4,147.13,IRE-U-i3,0,0.4
A013,T4,147.13,IRE-U-i4,1,1.0
A013,T4,147.13,IRE-U-i5,0,0.2
A013,T4,147.13,IRE-U-i6,1,0.6
A013,T4,147.13,IRE-D-i1,1,0.6
A013,T4,147.13,IRE-D-i2,0,0.6
A013,T4,147.13,IRE-D-i3,0,0.2
A013,T4,147.13,IRE-D-i4,1,0.4
A013,T4,147.13,IRE-D-i5,1,0.2
A013,T4,147.13,IRE-D-i6,1,0.6
A013,T4,147.13,IRE-O-i1,0,0.8
A013,T4,147.13,IRE-O-i2,0,0.2
A013,T4,147.13,IRE-O-i3,1,0.4
A013,T4,147.13,IRE-O-i4,0,0.4
A013,T4,147.13,IRE-O-i5,1,0.2
A013,T4,147.13,IRE-O-i6,0,0.2
A014,T1,1.0,IFR-N-i1,0,0.2
A014,T1,1.0,IFR-N-i2,0,0.2
A014,T1,1.0,IFR-N-i3,1,1.0
A014,T1,1.0,IFR-N-i4,1,1.0
A014,T1,1.0,IFR-N-i5,0,0.2
A014,T1,1.0,IFR-N-i6,1,1.0
A014,T1,1.0,IFR-U-i1,0,1.0
A014,T1,1.0,IFR-U-i2,1,1.0
A014,T1,1.0,IFR-U-i3,0,0.4
A014,T1,1.0,IFR-U-i4,1,0.6
A014,T1,1.0,IFR-U-i5,0,0.8
A014,T1,1.0,IFR-U-i6,0,0.2
A014,T1,1.0,IFR-D-i1,0,0.8
A014,T1,1.0,IFR-D-i2,0,1.0
A014,T1,1.0,IFR-D-i3,1,0.8
A014,T1,1.0,IFR-D-i4,0,0.8
A014,T1,1.0,IFR-D-i5,0,0.8
A014,T1,1.0,IFR-D-i6,1,0.2
A014,T1,1.0,IFR-O-i1,0,1.0
A014,T1,1.0,IFR-O-i2,0,0.8
A014,T1,1.0,IFR-O-i3,0,0.4
A014,T1,1.0,IFR-O-i4,1,0.2
A014,T1,1.0,IFR-O-i5,1,0.8
A014,T1,1.0,IFR-O-i6,0,0.2
A014,T1,1.0,ICR-N-i1,1,1.0
A014,T1,1.0,ICR-N-i2,1,0.8
A014,T1,1.0,ICR-N-i3,1,1.0
A014,T1,1.0,ICR-N-i4,1,1.0
A014,T1,1.0,ICR-N-i5,1,1.0
A014,T1,1.0,ICR-N-i6,1,1.0
A014,T1,1.0,ICR-U-i1,1,1.0
A014,T1,1.0,ICR-U-i2,1,0.8
A014,T1,1.0,ICR-U-i3,1,1.0
A014,T1,1.0,ICR-U-i4,1,1.0
A014,T1,1.0,ICR-U-i5,1,1.0
A014,T1,1.0,ICR-U-i6,0,0.8
A014,T1,1.0,ICR-D-i1,0,0.6
A014,T1,1.0,ICR-D-i2,0,0.8
A014,T1,1.0,ICR-D-i3,1,1.0
A014,T1,1.0,ICR-D-i4,1,1.0
A014,T1,1.0,ICR-D-i5,1,1.0
A014,T1,1.0,ICR-D-i6,1,1.0
A014,T1,1.0,ICR-O-i1,1,0.6
A014,T1,1.0,ICR-O-i2,1,0.8
A014,T1,1.0,ICR-O-i3,0,1.0
A014,T1,1.0,ICR-O-i4,1,1.0
A014,T1,1.0,ICR-O-i5,0,0.4
A014,T1,1.0,ICR-O-i6,0,0.4
A014,T1,1.0,IRE-N-i1,1,1.0
A014,T1,1.0,IRE-N-i2,1,1.0
A014,T1,1.0,IRE-N-i3,1,1.0
A014,T1,1.0,IRE-N-i4,1,1.0
A014,T1,1.0,IRE-N-i5,1,1.0
A014,T1,1.0,IRE-N-i6,1,1.0
A014,T1,1.0,IRE-U-i1,1,1.0
A014,T1,1.0,IRE-U-i2,1,1.0
A014,T1,1.0,IRE-U-i3,1,1.0
A014,T1,1.0,IRE-U-i4,1,1.0
A014,T1,1.0,IRE-U-i5,1,0.8
A014,T1,1.0,IRE-U-i6,0,0.8
A014,T1,1.0,IRE-D-i1,0,0.6
A014,T1,1.0,IRE-D-i2,0,0.6
A014,T1,1.0,IRE-D-i3,0,0.8
A014,T1,1.0,IRE-D-i4,1,1.0
A014,T1,1.0,IRE-D-i5,1,1.0
A014,T1,1.0,IRE-D-i6,0,1.0
A014,T1,1.0,IRE-O-i1,0,0.4
A014,T1,1.0,IRE-O-i2,0,0.4
A014,T1,1.0,IRE-O-i3,0,0.8
A014,T1,1.0,IRE-O-i4,1,1.0
A014,T1,1.0,IRE-O-i5,0,0.6
A014,T1,1.0,IRE-O-i6,1,0.8
A014,T2,25.66,IFR-N-i1,1,1.0
A014,T2,25.66,IFR-N-i2,1,1.0
A014,T2,25.66,IFR-N-i3,0,0.2
A014,T2,25.66,IFR-N-i4,1,1.0
A014,T2,25.66,IFR-N-i5,1,1.0
A014,T2,25.66,IFR-N-i6,1,1.0
A014,T2,25.66,IFR-U-i1,1,0.8
A014,T2,25.66,IFR-U-i2,1,1.0
A014,T2,25.66,IFR-U-i3,0,1.0
A014,T2,25.66,IFR-U-i4,1,0.4
A014,T2,25.66,IFR-U-i5,1,0.2
A014,T2,25.66,IFR-U-i6,1,0.8
A014,T2,25.66,IFR-D-i1,1,1.0
A014,T2,25.66,IFR-D-i2,1,0.6
A014,T2,25.66,IFR-D-i3,0,0.8
A014,T2,25.66,IFR-D-i4,1,0.4
A014,T2,25.66,IFR-D-i5,0,0.2
A014,T2,25.66,IFR-D-i6,0,0.8
A014,T2,25.66,IFR-O-i1,0,0.6
A014,T2,25.66,IFR-O-i2,0,0.6
A014,T2,25.66,IFR-O-i3,0,0.6
A014,T2,25.66,IFR-O-i4,0,0.4
A014,T2,25.66,IFR-O-i5,0,0.6
A014,T2,25.66,IFR-O-i6,1,0.6
A014,T2,25.66,ICR-N-i1,1,1.0
A014,T2,25.66,ICR-N-i2,1,1.0
A014,T2,25.66,ICR-N-i3,0,1.0
A014,T2,25.66,ICR-N-i4,1,1.0
A014,T2,25.66,ICR-N-i5,1,1.0
A014,T2,25.66,ICR-N-i6,1,1.0
A014,T2,25.66,ICR-U-i1,1,1.0
A014,T2,25.66,ICR-U-i2,1,1.0
A014,T2,25.66,ICR-U-i3,1,1.0
A014,T2,25.66,ICR-U-i4,1,1.0
A014,T2,25.66,ICR-U-i5,1,1.0
A014,T2,25.66,ICR-U-i6,1,1.0
A014,T2,25.66,ICR-D-i1,1,0.8
A014,T2,25.66,ICR-D-i2,0,0.6
A014,T2,25.66,ICR-D-i3,0,0.8
A014,T2,25.66,ICR-D-i4,1,1.0
A014,T2,25.66,ICR-D-i5,0,0.6
A014,T2,25.66,ICR-D-i6,0,0.6
A014,T2,25.66,ICR-O-i1,0,0.8
A014,T2,25.66,ICR-O-i2,0,0.8
A014,T2,25.66,ICR-O-i3,0,0.4
A014,T2,25.66,ICR-O-i4,0,0.6
A014,T2,25.66,ICR-O-i5,0,0.6
A014,T2,25.66,ICR-O-i6,0,0.6
A014,T2,25.66,IRE-N-i1,1,1.0
A014,T2,25.66,IRE-N-i2,1,1.0
A014,T2,25.66,IRE-N-i3,1,1.0
A014,T2,25.66,IRE-N-i4,1,1.0
A014,T2,25.66,IRE-N-i5,1,1.0
A014,T2,25.66,IRE-N-i6,1,1.0
A014,T2,25.66,IRE-U-i1,1,0.8
A014,T2,25.66,IRE-U-i2,1,1.0
A014,T2,25.66,IRE-U-i3,1,1.0
A014,T2,25.66,IRE-U-i4,1,1.0
A014,T2,25.66,IRE-U-i5,1,1.0
A014,T2,25.66,IRE-U-i6,1,1.0
A014,T2,25.66,IRE-D-i1,1,0.6
A014,T2,25.66,IRE-D-i2,0,0.8
A014,T2,25.66,IRE-D-i3,0,0.6
A014,T2,25.66,IRE-D-i4,1,1.0
A014,T2,25.66,IRE-D-i5,0,1.0
A014,T2,25.66,IRE-D-i6,0,0.6
A014,T2,25.66,IRE-O-i1,1,0.6
A014,T2,25.66,IRE-O-i2,0,0.6
A014,T2,25.66,IRE-O-i3,0,0.6
A014,T2,25.66,IRE-O-i4,0,0.8
A014,T2,25.66,IRE-O-i5,0,0.6
A014,T2,25.66,IRE-O-i6,1,0.6
A014,T3,70.56,IFR-N-i1,1,0.8
A014,T3,70.56,IFR-N-i2,1,0.4
A014,T3,70.56,IFR-N-i3,1,1.0
A014,T3,70.56,IFR-N-i4,0,0.2
A014,T3,70.56,IFR-N-i5,1,0.6
A014,T3,70.56,IFR-N-i6,0,0.2
A014,T3,70.56,IFR-U-i1,1,1.0
A014,T3,70.56,IFR-U-i2,1,0.4
A014,T3,70.56,IFR-U-i3,1,1.0
A014,T3,70.56,IFR-U-i4,0,0.4
A014,T3,70.56,IFR-U-i5,0,0.4
A014,T3,70.56,IFR-U-i6,0,0.2
A014,T3,70.56,IFR-D-i1,0,0.4
A014,T3,70.56,IFR-D-i2,0,0.4
A014,T3,70.56,IFR-D-i3,0,0.4
A014,T3,70.56,IFR-D-i4,0,0.2
A014,T3,70.56,IFR-D-i5,0,0.4
A014,T3,70.56,IFR-D-i6,1,0.2
A014,T3,70.56,IFR-O-i1,0,0.4
A014,T3,70.56,IFR-O-i2,0,0.4
A014,T3,70.56,IFR-O-i3,1,0.6
A014,T3,70.56,IFR-O-i4,1,0.4
A014,T3,70.56,IFR-O-i5,0,0.4
A014,T3,70.56,IFR-O-i6,0,0.2
A014,T3,70.56,ICR-N-i1,1,1.0
A014,T3,70.56,ICR-N-i2,1,1.0
A014,T3,70.56,ICR-N-i3,1,1.0
A014,T3,70.56,ICR-N-i4,1,1.0
A014,T3,70.56,ICR-N-i5,1,1.0
A014,T3,70.56,ICR-N-i6,1,1.0
A014,T3,70.56,ICR-U-i1,1,1.0
A014,T3,70.56,ICR-U-i2,1,1.0
A014,T3,70.56,ICR-U-i3,1,1.0
A014,T3,70.56,ICR-U-i4,0,0.8
A014,T3,70.56,ICR-U-i5,0,0.4
A014,T3,70.56,ICR-U-i6,1,0.8
A014,T3,70.56,ICR-D-i1,0,0.6
A014,T3,70.56,ICR-D-i2,0,0.8
A014,T3,70.56,ICR-D-i3,0,0.6
A014,T3,70.56,ICR-D-i4,0,0.4
A014,T3,70.56,ICR-D-i5,0,0.6
A014,T3,70.56,ICR-D-i6,1,1.0
A014,T3,70.56,ICR-O-i1,0,0.6
A014,T3,70.56,ICR-O-i2,0,0.4
A014,T3,70.56,ICR-O-i3,1,0.8
A014,T3,70.56,ICR-O-i4,1,0.8
A014,T3,70.56,ICR-O-i5,0,0.6
A014,T3,70.56,ICR-O-i6,1,0.6
A014,T3,70.56,IRE-N-i1,1,1.0
A014,T3,70.56,IRE-N-i2,1,1.0
A014,T3,70.56,IRE-N-i3,1,1.0
A014,T3,70.56,IRE-N-i4,1,1.0
A014,T3,70.56,IRE-N-i5,1,1.0
A014,T3,70.56,IRE-N-i6,1,1.0
A014,T3,70.56,IRE-U-i1,1,1.0
A014,T3,70.56,IRE-U-i2,1,1.0
A014,T3,70.56,IRE-U-i3,1,1.0
A014,T3,70.56,IRE-U-i4,0,1.0
A014,T3,70.56,IRE-U-i5,0,0.6
A014,T3,70.56,IRE-U-i6,0,0.6
A014,T3,70.56,IRE-D-i1,0,0.6
A014,T3,70.56,IRE-D-i2,0,0.6
A014,T3,70.56,IRE-D-i3,0,0.2
A014,T3,70.56,IRE-D-i4,0,0.4
A014,T3,70.56,IRE-D-i5,0,0.8
A014,T3,70.56,IRE-D-i6,1,0.8
A014,T3,70.56,IRE-O-i1,0,0.4
A014,T3,70.56,IRE-O-i2,0,0.6
A014,T3,70.56,IRE-O-i3,1,1.0
A014,T3,70.56,IRE-O-i4,0,0.4
A014,T3,70.56,IRE-O-i5,0,0.8
A014,T3,70.56,IRE-O-i6,0,0.8
A014,T4,148.87,IFR-N-i1,0,0.2
A014,T4,148.87,IFR-N-i2,1,1.0
A014,T4,148.87,IFR-N-i3,1,0.2
A014,T4,148.87,IFR-N-i4,1,1.0
A014,T4,148.87,IFR-N-i5,0,0.4
A014,T4,148.87,IFR-N-i6,1,1.0
A014,T4,148.87,IFR-U-i1,1,1.0
A014,T4,148.87,IFR-U-i2,1,0.6
A014,T4,148.87,IFR-U-i3,0,0.4
A014,T4,148.87,IFR-U-i4,1,0.2
A014,T4,148.87,IFR-U-i5,0,0.8
A014,T4,148.87,IFR-U-i6,0,0.2
A014,T4,148.87,IFR-D-i1,0,0.4
A014,T4,148.87,IFR-D-i2,1,0.2
A014,T4,148.87,IFR-D-i3,0,0.2
A014,T4,148.87,IFR-D-i4,0,0.2
A014,T4,148.87,IFR-D-i5,0,0.8
A014,T4,148.87,IFR-D-i6,0,0.2
A014,T4,148.87,IFR-O-i1,0,0.2
A014,T4,148.87,IFR-O-i2,0,0.8
A014,T4,148.87,IFR-O-i3,0,0.2
A014,T4,148.87,IFR-O-i4,0,0.2
A014,T4,148.87,IFR-O-i5,0,0.6
A014,T4,148.87,IFR-O-i6,0,0.2
A014,T4,148.87,ICR-N-i1,0,0.6
A014,T4,148.87,ICR-N-i2,1,1.0
A014,T4,148.87,ICR-N-i3,1,0.8
A014,T4,148.87,ICR-N-i4,1,1.0
A014,T4,148.87,ICR-N-i5,1,0.8
A014,T4,148.87,ICR-N-i6,1,1.0
A014,T4,148.87,ICR-U-i1,0,0.6
A014,T4,148.87,ICR-U-i2,1,0.8
A014,T4,148.87,ICR-U-i3,0,0.8
A014,T4,148.87,ICR-U-i4,1,1.0
A014,T4,148.87,ICR-U-i5,0,0.6
A014,T4,148.87,ICR-U-i6,0,1.0
A014,T4,148.87,ICR-D-i1,0,0.6
A014,T4,148.87,ICR-D-i2,0,0.8
A014,T4,148.87,ICR-D-i3,0,0.4
A014,T4,148.87,ICR-D-i4,0,0.6
A014,T4,148.87,ICR-D-i5,0,0.6
A014,T4,148.87,ICR-D-i6,0,0.6
A014,T4,148.87,ICR-O-i1,0,0.4
A014,T4,148.87,ICR-O-i2,0,0.6
A014,T4,148.87,ICR-O-i3,0,0.4
A014,T4,148.87,ICR-O-i4,0,0.8
A014,T4,148.87,ICR-O-i5,0,0.4
A014,T4,148.87,ICR-O-i6,0,0.6
A014,T4,148.87,IRE-N-i1,1,0.8
A014,T4,148.87,IRE-N-i2,1,1.0
A014,T4,148.87,IRE-N-i3,1,0.6
A014,T4,148.87,IRE-N-i4,1,1.0
A014,T4,148.87,IRE-N-i5,1,0.8
A014,T4,148.87,IRE-N-i6,1,1.0
A014,T4,148.87,IRE-U-i1,0,0.8
A014,T4,148.87,IRE-U-i2,1,1.0
A014,T4,148.87,IRE-U-i3,0,0.8
A014,T4,148.87,IRE-U-i4,1,1.0
A014,T4,148.87,IRE-U-i5,0,0.8
A014,T4,148.87,IRE-U-i6,0,1.0
A014,T4,148.87,IRE-D-i1,1,0.6
A014,T4,148.87,IRE-D-i2,1,0.8
A014,T4,148.87,IRE-D-i3,1,0.6
A014,T4,148.87,IRE-D-i4,0,0.4
A014,T4,148.87,IRE-D-i5,0,0.6
A014,T4,148.87,IRE-D-i6,0,0.4
A014,T4,148.87,IRE-O-i1,0,0.4
A014,T4,148.87,IRE-O-i2,0,0.6
A014,T4,148.87,IRE-O-i3,0,0.4
A014,T4,148.87,IRE-O-i4,0,0.6
A014,T4,148.87,IRE-O-i5,0,0.4
A014,T4,148.87,IRE-O-i6,0,0.6
A015,T1,1.0,IFR-N-i1,1,1.0
A015,T1,1.0,IFR-N-i2,1,1.0
A015,T1,1.0,IFR-N-i3,1,1.0
A015,T1,1.0,IFR-N-i4,1,1.0
A015,T1,1.0,IFR-N-i5,0,0.2
A015,T1,1.0,IFR-N-i6,1,1.0
A015,T1,1.0,IFR-U-i1,1,1.0
A015,T1,1.0,IFR-U-i2,1,0.6
A015,T1,1.0,IFR-U-i3,1,1.0
A015,T1,1.0,IFR-U-i4,0,1.0
A015,T1,1.0,IFR-U-i5,0,1.0
A015,T1,1.0,IFR-U-i6,1,0.4
A015,T1,1.0,IFR-D-i1,1,0.6
A015,T1,1.0,IFR-D-i2,0,1.0
A015,T1,1.0,IFR-D-i3,0,1.0
A015,T1,1.0,IFR-D-i4,1,1.0
A015,T1,1.0,IFR-D-i5,0,0.6
A015,T1,1.0,IFR-D-i6,1,0.2
A015,T1,1.0,IFR-O-i1,1,0.2
A015,T1,1.0,IFR-O-i2,0,0.4
A015,T1,1.0,IFR-O-i3,1,1.0
A015,T1,1.0,IFR-O-i4,1,0.2
A015,T1,1.0,IFR-O-i5,0,0.4
A015,T1,1.0,IFR-O-i6,0,0.2
A015,T1,1.0,ICR-N-i1,1,1.0
A015,T1,1.0,ICR-N-i2,1,1.0
A015,T1,1.0,ICR-N-i3,1,1.0
A015,T1,1.0,ICR-N-i4,1,1.0
A015,T1,1.0,ICR-N-i5,1,1.0
A015,T1,1.0,ICR-N-i6,1,1.0
A015,T1,1.0,ICR-U-i1,1,1.0
A015,T1,1.0,ICR-U-i2,1,1.0
A015,T1,1.0,ICR-U-i3,1,1.0
A015,T1,1.0,ICR-U-i4,0,0.6
A015,T1,1.0,ICR-U-i5,1,1.0
A015,T1,1.0,ICR-U-i6,1,1.0
A015,T1,1.0,ICR-D-i1,1,1.0
A015,T1,1.0,ICR-D-i2,0,0.6
A015,T1,1.0,ICR-D-i3,1,1.0
A015,T1,1.0,ICR-D-i4,1,1.0
A015,T1,1.0,ICR-D-i5,0,0.6
A015,T1,1.0,ICR-D-i6,1,1.0
A015,T1,1.0,ICR-O-i1,1,1.0
A015,T1,1.0,ICR-O-i2,0,0.2
A015,T1,1.0,ICR-O-i3,0,0.2
A015,T1,1.0,ICR-O-i4,0,0.2
A015,T1,1.0,ICR-O-i5,0,0.2
A015,T1,1.0,ICR-O-i6,1,0.2
A015,T1,1.0,IRE-N-i1,1,1.0
A015,T1,1.0,IRE-N-i2,1,1.0
A015,T1,1.0,IRE-N-i3,1,1.0
A015,T1,1.0,IRE-N-i4,0,1.0
A015,T1,1.0,IRE-N-i5,1,1.0
A015,T1,1.0,IRE-N-i6,1,1.0
A015,T1,1.0,IRE-U-i1,1,1.0
A015,T1,1.0,IRE-U-i2,1,1.0
A015,T1,1.0,IRE-U-i3,1,1.0
A015,T1,1.0,IRE-U-i4,1,1.0
A015,T1,1.0,IRE-U-i5,1,1.0
A015,T1,1.0,IRE-U-i6,1,1.0
A015,T1,1.0,IRE-D-i1,1,1.0
A015,T1,1.0,IRE-D-i2,0,0.6
A015,T1,1.0,IRE-D-i3,1,1.0
A015,T1,1.0,IRE-D-i4,1,1.0
A015,T1,1.0,IRE-D-i5,0,1.0
A015,T1,1.0,IRE-D-i6,1,1.0
A015,T1,1.0,IRE-O-i1,1,1.0
A015,T1,1.0,IRE-O-i2,0,0.2
A015,T1,1.0,IRE-O-i3,1,0.2
A015,T1,1.0,IRE-O-i4,0,0.2
A015,T1,1.0,IRE-O-i5,1,0.2
A015,T1,1.0,IRE-O-i6,0,0.2
A015,T2,23.69,IFR-N-i1,1,1.0
A015,T2,23.69,IFR-N-i2,1,0.6
A015,T2,23.69,IFR-N-i3,1,1.0
A015,T2,23.69,IFR-N-i4,1,1.0
A015,T2,23.69,IFR-N-i5,1,1.0
A015,T2,23.69,IFR-N-i6,0,0.2
A015,T2,23.69,IFR-U-i1,1,1.0
A015,T2,23.69,IFR-U-i2,1,1.0
A015,T2,23.69,IFR-U-i3,1,1.0
A015,T2,23.69,IFR-U-i4,1,1.0
A015,T2,23.69,IFR-U-i5,1,1.0
A015,T2,23.69,IFR-U-i6,0,0.2
A015,T2,23.69,IFR-D-i1,0,0.2
A015,T2,23.69,IFR-D-i2,0,0.2
A015,T2,23.69,IFR-D-i3,1,1.0
A015,T2,23.69,IFR-D-i4,0,1.0
A015,T2,23.69,IFR-D-i5,1,0.2
A015,T2,23.69,IFR-D-i6,0,0.2
A015,T2,23.69,IFR-O-i1,0,0.2
A015,T2,23.69,IFR-O-i2,0,0.2
A015,T2,23.69,IFR-O-i3,0,0.6
A015,T2,23.69,IFR-O-i4,0,0.2
A015,T2,23.69,IFR-O-i5,0,0.2
A015,T2,23.69,IFR-O-i6,0,0.2
A015,T2,23.69,ICR-N-i1,1,0.6
A015,T2,23.69,ICR-N-i2,1,1.0
A015,T2,23.69,ICR-N-i3,1,1.0
A015,T2,23.69,ICR-N-i4,1,1.0
A015,T2,23.69,ICR-N-i5,1,1.0
A015,T2,23.69,ICR-N-i6,1,0.6
A015,T2,23.69,ICR-U-i1,1,1.0
A015,T2,23.69,ICR-U-i2,1,1.0
A015,T2,23.69,ICR-U-i3,1,1.0
A015,T2,23.69,ICR-U-i4,1,0.8
A015,T2,23.69,ICR-U-i5,1,1.0
A015,T2,23.69,ICR-U-i6,1,0.6
A015,T2,23.69,ICR-D-i1,1,0.2
A015,T2,23.69,ICR-D-i2,1,0.6
A015,T2,23.69,ICR-D-i3,1,1.0
A015,T2,23.69,ICR-D-i4,1,0.2
A015,T2,23.69,ICR-D-i5,1,0.4
A015,T2,23.69,ICR-D-i6,1,1.0
A015,T2,23.69,ICR-O-i1,0,0.2
A015,T2,23.69,ICR-O-i2,0,0.2
A015,T2,23.69,ICR-O-i3,0,0.2
A015,T2,23.69,ICR-O-i4,0,0.2
A015,T2,23.69,ICR-O-i5,1,0.2
A015,T2,23.69,ICR-O-i6,0,0.2
A015,T2,23.69,IRE-N-i1,1,1.0
A015,T2,23.69,IRE-N-i2,1,1.0
A015,T2,23.69,IRE-N-i3,1,0.6
A015,T2,23.69,IRE-N-i4,1,1.0
A015,T2,23.69,IRE-N-i5,1,1.0
A015,T2,23.69,IRE-N-i6,1,1.0
A015,T2,23.69,IRE-U-i1,1,1.0
A015,T2,23.69,IRE-U-i2,1,1.0
A015,T2,23.69,IRE-U-i3,1,1.0
A015,T2,23.69,IRE-U-i4,1,1.0
A015,T2,23.69,IRE-U-i5,1,1.0
