UID,composite_ID,test,congruence,theta,se,TSVR_hours,TSVR_sq,TSVR_log
A081,A081_3,3,Incongruent,1.0431083,0.2365098342133737,80.13,6420.816899999999,4.396052806406973
A081,A081_4,4,Common,-0.08591507,0.1962873223365104,154.53,23879.5209,5.046838639056468
A081,A081_4,4,Congruent,0.3316827,0.2061241640685505,154.53,23879.5209,5.046838639056468
A081,A081_4,4,Incongruent,-0.007744061,0.2365098342133737,154.53,23879.5209,5.046838639056468
A082,A082_1,1,Common,-0.4003049,0.1962873223365104,1.0,1.0,0.6931471805599453
A082,A082_1,1,Congruent,0.07705856,0.2061241640685505,1.0,1.0,0.6931471805599453
A082,A082_1,1,Incongruent,0.4081296,0.2365098342133737,1.0,1.0,0.6931471805599453
A082,A082_2,2,Common,0.8779047,0.1962873223365104,27.97,782.3208999999999,3.366260811781259
A082,A082_2,2,Congruent,1.2108388,0.2061241640685505,27.97,782.3208999999999,3.366260811781259
A082,A082_2,2,Incongruent,1.3566974,0.2365098342133737,27.97,782.3208999999999,3.366260811781259
A082,A082_3,3,Common,0.6359619,0.1962873223365104,75.71,5732.004099999999,4.3400320779712045
A082,A082_3,3,Congruent,-0.06594768,0.2061241640685505,75.71,5732.004099999999,4.3400320779712045
A082,A082_3,3,Incongruent,0.51109195,0.2365098342133737,75.71,5732.004099999999,4.3400320779712045
A082,A082_4,4,Common,-0.3586941,0.1962873223365104,170.25,28985.0625,5.143124477142335
A082,A082_4,4,Congruent,-0.003309914,0.2061241640685505,170.25,28985.0625,5.143124477142335
A082,A082_4,4,Incongruent,-0.71264565,0.2365098342133737,170.25,28985.0625,5.143124477142335
A083,A083_1,1,Common,1.3698004,0.1962873223365104,1.0,1.0,0.6931471805599453
A083,A083_1,1,Congruent,1.1311928,0.2061241640685505,1.0,1.0,0.6931471805599453
A083,A083_1,1,Incongruent,1.9672089,0.2365098342133737,1.0,1.0,0.6931471805599453
A083,A083_2,2,Common,0.124128915,0.1962873223365104,25.15,632.5224999999999,3.263849190510932
A083,A083_2,2,Congruent,0.25453722,0.2061241640685505,25.15,632.5224999999999,3.263849190510932
A083,A083_2,2,Incongruent,0.81551206,0.2365098342133737,25.15,632.5224999999999,3.263849190510932
A083,A083_3,3,Common,-0.5477029,0.1962873223365104,74.3,5520.49,4.321480134805848
A083,A083_3,3,Congruent,-0.093894005,0.2061241640685505,74.3,5520.49,4.321480134805848
A083,A083_3,3,Incongruent,0.33076146,0.2365098342133737,74.3,5520.49,4.321480134805848
A083,A083_4,4,Common,-0.37580958,0.1962873223365104,144.91,20998.9081,4.982989993275931
A083,A083_4,4,Congruent,0.7881295,0.2061241640685505,144.91,20998.9081,4.982989993275931
A083,A083_4,4,Incongruent,0.42488086,0.2365098342133737,144.91,20998.9081,4.982989993275931
A084,A084_1,1,Common,0.9561993,0.1962873223365104,1.0,1.0,0.6931471805599453
A084,A084_1,1,Congruent,0.4756749,0.2061241640685505,1.0,1.0,0.6931471805599453
A084,A084_1,1,Incongruent,0.34656775,0.2365098342133737,1.0,1.0,0.6931471805599453
A084,A084_2,2,Common,0.013109359,0.1962873223365104,27.25,742.5625,3.34109345759245
A084,A084_2,2,Congruent,0.2026438,0.2061241640685505,27.25,742.5625,3.34109345759245
A084,A084_2,2,Incongruent,-0.46278918,0.2365098342133737,27.25,742.5625,3.34109345759245
A084,A084_3,3,Common,0.44351754,0.1962873223365104,91.97,8458.4809,4.532276860467767
A084,A084_3,3,Congruent,1.1289612,0.2061241640685505,91.97,8458.4809,4.532276860467767
A084,A084_3,3,Incongruent,-0.55949694,0.2365098342133737,91.97,8458.4809,4.532276860467767
A084,A084_4,4,Common,-0.88956237,0.1962873223365104,162.51,26409.5001,5.096874150546495
A084,A084_4,4,Congruent,0.5236475,0.2061241640685505,162.51,26409.5001,5.096874150546495
A084,A084_4,4,Incongruent,-0.5263494,0.2365098342133737,162.51,26409.5001,5.096874150546495
A085,A085_1,1,Common,0.0077195168,0.1962873223365104,1.0,1.0,0.6931471805599453
A085,A085_1,1,Congruent,0.1552031,0.2061241640685505,1.0,1.0,0.6931471805599453
A085,A085_1,1,Incongruent,-0.60492045,0.2365098342133737,1.0,1.0,0.6931471805599453
A085,A085_2,2,Common,0.49905202,0.1962873223365104,24.51,600.7401000000001,3.23907053215372
A085,A085_2,2,Congruent,1.4983407,0.2061241640685505,24.51,600.7401000000001,3.23907053215372
A085,A085_2,2,Incongruent,0.8101534,0.2365098342133737,24.51,600.7401000000001,3.23907053215372
A085,A085_3,3,Common,0.48035803,0.1962873223365104,71.4,5097.960000000001,4.282206299391671
A085,A085_3,3,Congruent,0.59526086,0.2061241640685505,71.4,5097.960000000001,4.282206299391671
A085,A085_3,3,Incongruent,-0.8575336,0.2365098342133737,71.4,5097.960000000001,4.282206299391671
A085,A085_4,4,Common,-0.238934,0.1962873223365104,170.65,29121.4225,5.145457519903701
A085,A085_4,4,Congruent,-0.18872286,0.2061241640685505,170.65,29121.4225,5.145457519903701
A085,A085_4,4,Incongruent,-0.94173086,0.2365098342133737,170.65,29121.4225,5.145457519903701
A086,A086_1,1,Common,0.6558563,0.1962873223365104,1.0,1.0,0.6931471805599453
A086,A086_1,1,Congruent,1.3480834,0.2061241640685505,1.0,1.0,0.6931471805599453
A086,A086_1,1,Incongruent,0.3201268,0.2365098342133737,1.0,1.0,0.6931471805599453
A086,A086_2,2,Common,-0.6139667,0.1962873223365104,23.47,550.8408999999999,3.19744787745458
A086,A086_2,2,Congruent,0.10453227,0.2061241640685505,23.47,550.8408999999999,3.19744787745458
A086,A086_2,2,Incongruent,0.5163846,0.2365098342133737,23.47,550.8408999999999,3.19744787745458
A086,A086_3,3,Common,-0.9025494,0.1962873223365104,145.29,21109.1841,4.985590952989995
A086,A086_3,3,Congruent,-0.6197766,0.2061241640685505,145.29,21109.1841,4.985590952989995
A086,A086_3,3,Incongruent,-0.9413575,0.2365098342133737,145.29,21109.1841,4.985590952989995
A086,A086_4,4,Common,0.24756022,0.1962873223365104,169.55,28747.202500000003,5.139028508864655
A086,A086_4,4,Congruent,-1.2639685,0.2061241640685505,169.55,28747.202500000003,5.139028508864655
A086,A086_4,4,Incongruent,-0.9490816,0.2365098342133737,169.55,28747.202500000003,5.139028508864655
A087,A087_1,1,Common,0.3166234,0.1962873223365104,1.0,1.0,0.6931471805599453
A087,A087_1,1,Congruent,0.4606387,0.2061241640685505,1.0,1.0,0.6931471805599453
A087,A087_1,1,Incongruent,-0.16664389,0.2365098342133737,1.0,1.0,0.6931471805599453
A087,A087_2,2,Common,1.0431534,0.1962873223365104,31.07,965.3449,3.467921013705064
A087,A087_2,2,Congruent,1.2393358,0.2061241640685505,31.07,965.3449,3.467921013705064
A087,A087_2,2,Incongruent,0.6195668,0.2365098342133737,31.07,965.3449,3.467921013705064
A087,A087_3,3,Common,0.6456617,0.1962873223365104,72.8,5299.839999999999,4.301358731606427
A087,A087_3,3,Congruent,0.101736434,0.2061241640685505,72.8,5299.839999999999,4.301358731606427
A087,A087_3,3,Incongruent,0.7460708,0.2365098342133737,72.8,5299.839999999999,4.301358731606427
A087,A087_4,4,Common,0.8111409,0.1962873223365104,144.2,20793.64,4.978112102390695
A087,A087_4,4,Congruent,0.25295004,0.2061241640685505,144.2,20793.64,4.978112102390695
A087,A087_4,4,Incongruent,0.29474986,0.2365098342133737,144.2,20793.64,4.978112102390695
A088,A088_1,1,Common,1.3131995,0.1962873223365104,1.0,1.0,0.6931471805599453
A088,A088_1,1,Congruent,0.5301715,0.2061241640685505,1.0,1.0,0.6931471805599453
A088,A088_1,1,Incongruent,1.5047297,0.2365098342133737,1.0,1.0,0.6931471805599453
A088,A088_2,2,Common,1.6465031,0.1962873223365104,24.25,588.0625,3.228826155721369
A088,A088_2,2,Congruent,1.4829968,0.2061241640685505,24.25,588.0625,3.228826155721369
A088,A088_2,2,Incongruent,1.5726674,0.2365098342133737,24.25,588.0625,3.228826155721369
A088,A088_3,3,Common,1.5184398,0.1962873223365104,74.91,5611.508099999999,4.3295484280286765
A088,A088_3,3,Congruent,0.56445384,0.2061241640685505,74.91,5611.508099999999,4.3295484280286765
A088,A088_3,3,Incongruent,1.2116629,0.2365098342133737,74.91,5611.508099999999,4.3295484280286765
A088,A088_4,4,Common,2.0324988,0.1962873223365104,149.93,22479.004900000004,5.016816153171337
A088,A088_4,4,Congruent,0.2656782,0.2061241640685505,149.93,22479.004900000004,5.016816153171337
A088,A088_4,4,Incongruent,1.7613931,0.2365098342133737,149.93,22479.004900000004,5.016816153171337
A089,A089_1,1,Common,1.0534189,0.1962873223365104,1.0,1.0,0.6931471805599453
A089,A089_1,1,Congruent,1.3229843,0.2061241640685505,1.0,1.0,0.6931471805599453
A089,A089_1,1,Incongruent,0.56494594,0.2365098342133737,1.0,1.0,0.6931471805599453
A089,A089_2,2,Common,1.2110171,0.1962873223365104,32.14,1032.9796,3.500741011998417
A089,A089_2,2,Congruent,1.8418807,0.2061241640685505,32.14,1032.9796,3.500741011998417
A089,A089_2,2,Incongruent,0.57670295,0.2365098342133737,32.14,1032.9796,3.500741011998417
A089,A089_3,3,Common,-0.28256452,0.1962873223365104,79.34,6294.8356,4.386267628931136
A089,A089_3,3,Congruent,0.4289247,0.2061241640685505,79.34,6294.8356,4.386267628931136
A089,A089_3,3,Incongruent,0.2386981,0.2365098342133737,79.34,6294.8356,4.386267628931136
A089,A089_4,4,Common,-0.5580171,0.1962873223365104,146.96,21597.2416,4.996941966964253
A089,A089_4,4,Congruent,-0.7643541,0.2061241640685505,146.96,21597.2416,4.996941966964253
A089,A089_4,4,Incongruent,0.45080766,0.2365098342133737,146.96,21597.2416,4.996941966964253
A090,A090_1,1,Common,-0.20894425,0.1962873223365104,1.0,1.0,0.6931471805599453
A090,A090_1,1,Congruent,0.21052608,0.2061241640685505,1.0,1.0,0.6931471805599453
A090,A090_1,1,Incongruent,-0.26355815,0.2365098342133737,1.0,1.0,0.6931471805599453
A090,A090_2,2,Common,0.027675819,0.1962873223365104,23.54,554.1315999999999,3.2003044392827653
A090,A090_2,2,Congruent,0.111108646,0.2061241640685505,23.54,554.1315999999999,3.2003044392827653
A090,A090_2,2,Incongruent,-0.85531676,0.2365098342133737,23.54,554.1315999999999,3.2003044392827653
A090,A090_3,3,Common,-1.7316093,0.1962873223365104,95.42,9104.9764,4.568713648977476
A090,A090_3,3,Congruent,-0.923981,0.2061241640685505,95.42,9104.9764,4.568713648977476
A090,A090_3,3,Incongruent,-0.3625516,0.2365098342133737,95.42,9104.9764,4.568713648977476
A090,A090_4,4,Common,-0.28820184,0.1962873223365104,144.07,20756.1649,4.977216384550811
A090,A090_4,4,Congruent,-0.7582084,0.2061241640685505,144.07,20756.1649,4.977216384550811
A090,A090_4,4,Incongruent,-0.49008408,0.2365098342133737,144.07,20756.1649,4.977216384550811
A091,A091_1,1,Common,0.3393673,0.1962873223365104,1.0,1.0,0.6931471805599453
A091,A091_1,1,Congruent,0.07040492,0.2061241640685505,1.0,1.0,0.6931471805599453
A091,A091_1,1,Incongruent,0.57984126,0.2365098342133737,1.0,1.0,0.6931471805599453
A091,A091_2,2,Common,0.5239488,0.1962873223365104,22.2,492.84,3.1441522786722644
A091,A091_2,2,Congruent,-0.36660793,0.2061241640685505,22.2,492.84,3.1441522786722644
A091,A091_2,2,Incongruent,-0.4956108,0.2365098342133737,22.2,492.84,3.1441522786722644
A091,A091_3,3,Common,-1.0404031,0.1962873223365104,73.64,5422.8496000000005,4.312676556539088
A091,A091_3,3,Congruent,-0.43052486,0.2061241640685505,73.64,5422.8496000000005,4.312676556539088
A091,A091_3,3,Incongruent,-1.0913205,0.2365098342133737,73.64,5422.8496000000005,4.312676556539088
A091,A091_4,4,Common,-0.8533299,0.1962873223365104,142.61,20337.6121,4.967101292072528
A091,A091_4,4,Congruent,-1.1137878,0.2061241640685505,142.61,20337.6121,4.967101292072528
A091,A091_4,4,Incongruent,-0.5084233,0.2365098342133737,142.61,20337.6121,4.967101292072528
A092,A092_1,1,Common,-0.16856669,0.1962873223365104,1.0,1.0,0.6931471805599453
A092,A092_1,1,Congruent,-0.75031006,0.2061241640685505,1.0,1.0,0.6931471805599453
A092,A092_1,1,Incongruent,0.16063099,0.2365098342133737,1.0,1.0,0.6931471805599453
A092,A092_2,2,Common,-1.4215541,0.1962873223365104,22.83,521.2089,3.170945291110651
A092,A092_2,2,Congruent,0.3647664,0.2061241640685505,22.83,521.2089,3.170945291110651
A092,A092_2,2,Incongruent,-1.2741792,0.2365098342133737,22.83,521.2089,3.170945291110651
A092,A092_3,3,Common,-1.2575935,0.1962873223365104,71.31,5085.1161,4.28096243218686
A092,A092_3,3,Congruent,-1.6715103,0.2061241640685505,71.31,5085.1161,4.28096243218686
A092,A092_3,3,Incongruent,0.120479345,0.2365098342133737,71.31,5085.1161,4.28096243218686
A092,A092_4,4,Common,-0.93595916,0.1962873223365104,146.16,21362.7456,4.991520430236574
A092,A092_4,4,Congruent,-0.40421754,0.2061241640685505,146.16,21362.7456,4.991520430236574
A092,A092_4,4,Incongruent,-1.0033731,0.2365098342133737,146.16,21362.7456,4.991520430236574
A093,A093_1,1,Common,0.9076474,0.1962873223365104,1.0,1.0,0.6931471805599453
A093,A093_1,1,Congruent,0.4095768,0.2061241640685505,1.0,1.0,0.6931471805599453
A093,A093_1,1,Incongruent,-0.25305656,0.2365098342133737,1.0,1.0,0.6931471805599453
A093,A093_2,2,Common,1.034495,0.1962873223365104,22.09,487.9681,3.139399623366404
A093,A093_2,2,Congruent,0.5446974,0.2061241640685505,22.09,487.9681,3.139399623366404
A093,A093_2,2,Incongruent,1.1499113,0.2365098342133737,22.09,487.9681,3.139399623366404
A093,A093_3,3,Common,-0.40955505,0.1962873223365104,70.22,4930.8484,4.265773677849632
A093,A093_3,3,Congruent,0.9201358,0.2061241640685505,70.22,4930.8484,4.265773677849632
A093,A093_3,3,Incongruent,-0.09855731,0.2365098342133737,70.22,4930.8484,4.265773677849632
A093,A093_4,4,Common,0.45432508,0.1962873223365104,140.95,19866.9025,4.95547488291898
A093,A093_4,4,Congruent,-1.3002123,0.2061241640685505,140.95,19866.9025,4.95547488291898
A093,A093_4,4,Incongruent,0.86319566,0.2365098342133737,140.95,19866.9025,4.95547488291898
A094,A094_1,1,Common,-0.50477767,0.1962873223365104,1.0,1.0,0.6931471805599453
A094,A094_1,1,Congruent,-0.6886231,0.2061241640685505,1.0,1.0,0.6931471805599453
A094,A094_1,1,Incongruent,-0.8723581,0.2365098342133737,1.0,1.0,0.6931471805599453
A094,A094_2,2,Common,0.18280746,0.1962873223365104,22.98,528.0804,3.177220149599368
A094,A094_2,2,Congruent,-0.59592927,0.2061241640685505,22.98,528.0804,3.177220149599368
A094,A094_2,2,Incongruent,-0.11033577,0.2365098342133737,22.98,528.0804,3.177220149599368
A094,A094_3,3,Common,-1.3660945,0.1962873223365104,76.21,5807.964099999999,4.3465289823207245
A094,A094_3,3,Congruent,-0.5772605,0.2061241640685505,76.21,5807.964099999999,4.3465289823207245
A094,A094_3,3,Incongruent,-1.204232,0.2365098342133737,76.21,5807.964099999999,4.3465289823207245
A094,A094_4,4,Common,-1.0502908,0.1962873223365104,149.99,22497.0001,5.017213609456379
A094,A094_4,4,Congruent,-0.15202624,0.2061241640685505,149.99,22497.0001,5.017213609456379
A094,A094_4,4,Incongruent,-1.0615593,0.2365098342133737,149.99,22497.0001,5.017213609456379
A095,A095_1,1,Common,1.4516914,0.1962873223365104,1.0,1.0,0.6931471805599453
A095,A095_1,1,Congruent,1.7489762,0.2061241640685505,1.0,1.0,0.6931471805599453
A095,A095_1,1,Incongruent,1.4008193,0.2365098342133737,1.0,1.0,0.6931471805599453
A095,A095_2,2,Common,0.27010867,0.1962873223365104,29.71,882.6841000000001,3.424588334452731
A095,A095_2,2,Congruent,-0.08975462,0.2061241640685505,29.71,882.6841000000001,3.424588334452731
A095,A095_2,2,Incongruent,-0.04127826,0.2365098342133737,29.71,882.6841000000001,3.424588334452731
A095,A095_3,3,Common,0.15615472,0.1962873223365104,78.76,6203.137600000001,4.379022125653583
A095,A095_3,3,Congruent,-0.9814954,0.2061241640685505,78.76,6203.137600000001,4.379022125653583
A095,A095_3,3,Incongruent,0.12027418,0.2365098342133737,78.76,6203.137600000001,4.379022125653583
A095,A095_4,4,Common,-0.3831034,0.1962873223365104,148.79,22138.4641,5.009234313180627
A095,A095_4,4,Congruent,-0.83802027,0.2061241640685505,148.79,22138.4641,5.009234313180627
A095,A095_4,4,Incongruent,0.29968035,0.2365098342133737,148.79,22138.4641,5.009234313180627
A096,A096_1,1,Common,-0.035375316,0.1962873223365104,1.0,1.0,0.6931471805599453
A096,A096_1,1,Congruent,0.30585048,0.2061241640685505,1.0,1.0,0.6931471805599453
A096,A096_1,1,Incongruent,-0.9870649,0.2365098342133737,1.0,1.0,0.6931471805599453
A096,A096_2,2,Common,-0.36524564,0.1962873223365104,24.49,599.7601,3.238286218388024
A096,A096_2,2,Congruent,-0.09390502,0.2061241640685505,24.49,599.7601,3.238286218388024
A096,A096_2,2,Incongruent,-0.57167214,0.2365098342133737,24.49,599.7601,3.238286218388024
A096,A096_3,3,Common,-1.8691895,0.1962873223365104,71.19,5068.0161,4.279301532151069
A096,A096_3,3,Congruent,-1.4232868,0.2061241640685505,71.19,5068.0161,4.279301532151069
A096,A096_3,3,Incongruent,-1.7338066,0.2365098342133737,71.19,5068.0161,4.279301532151069
A096,A096_4,4,Common,-1.9366536,0.1962873223365104,143.66,20638.1956,4.974386161421135
A096,A096_4,4,Congruent,-0.63723755,0.2061241640685505,143.66,20638.1956,4.974386161421135
A096,A096_4,4,Incongruent,-1.8857074,0.2365098342133737,143.66,20638.1956,4.974386161421135
A097,A097_1,1,Common,0.16170047,0.1962873223365104,1.0,1.0,0.6931471805599453
A097,A097_1,1,Congruent,0.05084073,0.2061241640685505,1.0,1.0,0.6931471805599453
A097,A097_1,1,Incongruent,0.34418228,0.2365098342133737,1.0,1.0,0.6931471805599453
A097,A097_2,2,Common,-0.33125505,0.1962873223365104,24.37,593.8969000000001,3.2335673736111907
A097,A097_2,2,Congruent,0.4006286,0.2061241640685505,24.37,593.8969000000001,3.2335673736111907
A097,A097_2,2,Incongruent,-0.8859063,0.2365098342133737,24.37,593.8969000000001,3.2335673736111907
A097,A097_3,3,Common,0.5222428,0.1962873223365104,70.83,5016.8889,4.27430221608671
A097,A097_3,3,Congruent,-0.13535045,0.2061241640685505,70.83,5016.8889,4.27430221608671
A097,A097_3,3,Incongruent,0.74868965,0.2365098342133737,70.83,5016.8889,4.27430221608671
A097,A097_4,4,Common,0.06591846,0.1962873223365104,144.85,20981.5225,4.98257869631373
A097,A097_4,4,Congruent,-0.97472835,0.2061241640685505,144.85,20981.5225,4.98257869631373
A097,A097_4,4,Incongruent,-0.9338368,0.2365098342133737,144.85,20981.5225,4.98257869631373
A098,A098_1,1,Common,-0.115731314,0.1962873223365104,1.0,1.0,0.6931471805599453
A098,A098_1,1,Congruent,0.92273605,0.2061241640685505,1.0,1.0,0.6931471805599453
A098,A098_1,1,Incongruent,0.76136076,0.2365098342133737,1.0,1.0,0.6931471805599453
A098,A098_2,2,Common,0.3379284,0.1962873223365104,25.77,664.0929,3.2872818575322613
A098,A098_2,2,Congruent,0.3784041,0.2061241640685505,25.77,664.0929,3.2872818575322613
A098,A098_2,2,Incongruent,-0.03355606,0.2365098342133737,25.77,664.0929,3.2872818575322613
A098,A098_3,3,Common,0.88451827,0.1962873223365104,78.84,6215.7456,4.380024632003209
A098,A098_3,3,Congruent,0.35566115,0.2061241640685505,78.84,6215.7456,4.380024632003209
A098,A098_3,3,Incongruent,1.1111528,0.2365098342133737,78.84,6215.7456,4.380024632003209
A098,A098_4,4,Common,-0.7708392,0.1962873223365104,146.29,21400.7641,4.992403432501452
A098,A098_4,4,Congruent,0.13999347,0.2061241640685505,146.29,21400.7641,4.992403432501452
A098,A098_4,4,Incongruent,-1.0091684,0.2365098342133737,146.29,21400.7641,4.992403432501452
A099,A099_1,1,Common,-0.055051994,0.1962873223365104,1.0,1.0,0.6931471805599453
A099,A099_1,1,Congruent,0.34448373,0.2061241640685505,1.0,1.0,0.6931471805599453
A099,A099_1,1,Incongruent,0.704551,0.2365098342133737,1.0,1.0,0.6931471805599453
A099,A099_2,2,Common,0.69390166,0.1962873223365104,28.75,826.5625,3.392829131991639
A099,A099_2,2,Congruent,0.4557115,0.2061241640685505,28.75,826.5625,3.392829131991639
A099,A099_2,2,Incongruent,0.70550025,0.2365098342133737,28.75,826.5625,3.392829131991639
A099,A099_3,3,Common,0.45280594,0.1962873223365104,78.57,6173.244899999999,4.376637137389444
A099,A099_3,3,Congruent,-0.579716,0.2061241640685505,78.57,6173.244899999999,4.376637137389444
A099,A099_3,3,Incongruent,0.7894194,0.2365098342133737,78.57,6173.244899999999,4.376637137389444
A099,A099_4,4,Common,0.5266211,0.1962873223365104,143.51,20595.1201,4.973348709310239
A099,A099_4,4,Congruent,1.6622602,0.2061241640685505,143.51,20595.1201,4.973348709310239
A099,A099_4,4,Incongruent,1.1979358,0.2365098342133737,143.51,20595.1201,4.973348709310239
A100,A100_1,1,Common,0.57920873,0.1962873223365104,1.0,1.0,0.6931471805599453
A100,A100_1,1,Congruent,-1.1675236,0.2061241640685505,1.0,1.0,0.6931471805599453
A100,A100_1,1,Incongruent,0.4960371,0.2365098342133737,1.0,1.0,0.6931471805599453
A100,A100_2,2,Common,1.6019025,0.1962873223365104,31.14,969.6996,3.4701013603093664
A100,A100_2,2,Congruent,1.4396995,0.2061241640685505,31.14,969.6996,3.4701013603093664
A100,A100_2,2,Incongruent,1.6154647,0.2365098342133737,31.14,969.6996,3.4701013603093664
A100,A100_3,3,Common,-0.6404879,0.1962873223365104,75.34,5676.1156,4.335197047317084
A100,A100_3,3,Congruent,1.0671802,0.2061241640685505,75.34,5676.1156,4.335197047317084
A100,A100_3,3,Incongruent,0.18737194,0.2365098342133737,75.34,5676.1156,4.335197047317084
A100,A100_4,4,Common,0.20585074,0.1962873223365104,146.8,21550.24,4.995860008514102
A100,A100_4,4,Congruent,-1.0579654,0.2061241640685505,146.8,21550.24,4.995860008514102
A100,A100_4,4,Incongruent,0.3911374,0.2365098342133737,146.8,21550.24,4.995860008514102
A101,A101_1,1,Common,-0.68739074,0.1962873223365104,1.0,1.0,0.6931471805599453
A101,A101_1,1,Congruent,-0.7339132,0.2061241640685505,1.0,1.0,0.6931471805599453
A101,A101_1,1,Incongruent,0.44689605,0.2365098342133737,1.0,1.0,0.6931471805599453
A101,A101_2,2,Common,-0.8576899,0.1962873223365104,29.12,847.9744000000001,3.405189402931693
A101,A101_2,2,Congruent,-0.07201809,0.2061241640685505,29.12,847.9744000000001,3.405189402931693
A101,A101_2,2,Incongruent,-0.50965416,0.2365098342133737,29.12,847.9744000000001,3.405189402931693
A101,A101_3,3,Common,-1.2362001,0.1962873223365104,75.21,5656.544099999999,4.333492687678026
A101,A101_3,3,Congruent,-1.1354967,0.2061241640685505,75.21,5656.544099999999,4.333492687678026
A101,A101_3,3,Incongruent,-0.4359814,0.2365098342133737,75.21,5656.544099999999,4.333492687678026
A101,A101_4,4,Common,-0.65415436,0.1962873223365104,150.22,22566.0484,5.018735730130124
A101,A101_4,4,Congruent,-0.8799016,0.2061241640685505,150.22,22566.0484,5.018735730130124
A101,A101_4,4,Incongruent,-0.5481525,0.2365098342133737,150.22,22566.0484,5.018735730130124
A102,A102_1,1,Common,-0.7212032,0.1962873223365104,1.0,1.0,0.6931471805599453
A102,A102_1,1,Congruent,0.87012297,0.2061241640685505,1.0,1.0,0.6931471805599453
A102,A102_1,1,Incongruent,-0.64556795,0.2365098342133737,1.0,1.0,0.6931471805599453
A102,A102_2,2,Common,0.753909,0.1962873223365104,29.13,848.5568999999999,3.40552135314221
A102,A102_2,2,Congruent,1.6128533,0.2061241640685505,29.13,848.5568999999999,3.40552135314221
A102,A102_2,2,Incongruent,1.1701075,0.2365098342133737,29.13,848.5568999999999,3.40552135314221
A102,A102_3,3,Common,-1.0468884,0.1962873223365104,75.27,5665.572899999999,4.334279676176148
A102,A102_3,3,Congruent,-0.063888825,0.2061241640685505,75.27,5665.572899999999,4.334279676176148
A102,A102_3,3,Incongruent,-0.24429756,0.2365098342133737,75.27,5665.572899999999,4.334279676176148
A102,A102_4,4,Common,-0.22491981,0.1962873223365104,150.41,22623.1681,5.019991389020281
A102,A102_4,4,Congruent,-1.3671356,0.2061241640685505,150.41,22623.1681,5.019991389020281
A102,A102_4,4,Incongruent,0.6889397,0.2365098342133737,150.41,22623.1681,5.019991389020281
A103,A103_1,1,Common,1.0644679,0.1962873223365104,1.0,1.0,0.6931471805599453
A103,A103_1,1,Congruent,1.7191428,0.2061241640685505,1.0,1.0,0.6931471805599453
A103,A103_1,1,Incongruent,1.5161003,0.2365098342133737,1.0,1.0,0.6931471805599453
A103,A103_2,2,Common,-1.095788,0.1962873223365104,27.26,743.1076,3.3414473772563813
A103,A103_2,2,Congruent,0.036966365,0.2061241640685505,27.26,743.1076,3.3414473772563813
A103,A103_2,2,Incongruent,-0.40180504,0.2365098342133737,27.26,743.1076,3.3414473772563813
A103,A103_3,3,Common,-1.6128502,0.1962873223365104,80.24,6438.457599999999,4.397407736712184
A103,A103_3,3,Congruent,-0.29822126,0.2061241640685505,80.24,6438.457599999999,4.397407736712184
A103,A103_3,3,Incongruent,-0.86616784,0.2365098342133737,80.24,6438.457599999999,4.397407736712184
A103,A103_4,4,Common,-0.07195855,0.1962873223365104,149.72,22416.0784,5.015423810828053
A103,A103_4,4,Congruent,-1.1549125,0.2061241640685505,149.72,22416.0784,5.015423810828053
A103,A103_4,4,Incongruent,-0.9358198,0.2365098342133737,149.72,22416.0784,5.015423810828053
A104,A104_1,1,Common,2.1952074,0.1962873223365104,1.0,1.0,0.6931471805599453
A104,A104_1,1,Congruent,0.16093552,0.2061241640685505,1.0,1.0,0.6931471805599453
A104,A104_1,1,Incongruent,1.2890347,0.2365098342133737,1.0,1.0,0.6931471805599453
A104,A104_2,2,Common,0.42920163,0.1962873223365104,22.6,510.7600000000001,3.1612467120315646
A104,A104_2,2,Congruent,1.0341785,0.2061241640685505,22.6,510.7600000000001,3.1612467120315646
A104,A104_2,2,Incongruent,0.59902304,0.2365098342133737,22.6,510.7600000000001,3.1612467120315646
A104,A104_3,3,Common,-0.43959793,0.1962873223365104,72.62,5273.664400000001,4.298916727950875
A104,A104_3,3,Congruent,1.1226685,0.2061241640685505,72.62,5273.664400000001,4.298916727950875
A104,A104_3,3,Incongruent,-0.4135195,0.2365098342133737,72.62,5273.664400000001,4.298916727950875
A104,A104_4,4,Common,-0.8763166,0.1962873223365104,145.78,21251.8084,4.9889348671169165
A104,A104_4,4,Congruent,-1.5214266,0.2061241640685505,145.78,21251.8084,4.9889348671169165
A104,A104_4,4,Incongruent,-1.1469584,0.2365098342133737,145.78,21251.8084,4.9889348671169165
A105,A105_1,1,Common,0.44473863,0.1962873223365104,1.0,1.0,0.6931471805599453
A105,A105_1,1,Congruent,0.9818146,0.2061241640685505,1.0,1.0,0.6931471805599453
A105,A105_1,1,Incongruent,0.79853475,0.2365098342133737,1.0,1.0,0.6931471805599453
A105,A105_2,2,Common,0.78645724,0.1962873223365104,22.77,518.4729,3.1684242813721024
A105,A105_2,2,Congruent,0.6205603,0.2061241640685505,22.77,518.4729,3.1684242813721024
A105,A105_2,2,Incongruent,0.124345265,0.2365098342133737,22.77,518.4729,3.1684242813721024
A105,A105_3,3,Common,-0.6449184,0.1962873223365104,69.46,4824.691599999999,4.255045172913092
A105,A105_3,3,Congruent,-0.47881082,0.2061241640685505,69.46,4824.691599999999,4.255045172913092
