UID,test,composite_ID,Congruence,theta,SE,TSVR_hours,Segment,Days_within
A042,1,A042_1,Incongruent,-0.5787848,0.2365098342133737,1.0,Early,0.041666666666666664
A042,2,A042_2,Incongruent,-0.9761797,0.2365098342133737,28.93,Late,0.20541666666666666
A042,3,A042_3,Incongruent,-0.35500365,0.2365098342133737,72.17,Late,2.0070833333333336
A042,4,A042_4,Incongruent,-1.0544331,0.2365098342133737,146.02,Late,5.084166666666667
A043,1,A043_1,Incongruent,0.6365562,0.2365098342133737,1.0,Early,0.041666666666666664
A043,2,A043_2,Incongruent,-0.36488125,0.2365098342133737,25.62,Late,0.06750000000000005
A043,3,A043_3,Incongruent,-0.32173076,0.2365098342133737,64.94,Late,1.7058333333333333
A043,4,A043_4,Incongruent,-0.3357526,0.2365098342133737,149.33,Late,5.222083333333334
A044,1,A044_1,Incongruent,-0.80062515,0.2365098342133737,1.0,Early,0.041666666666666664
A044,2,A044_2,Incongruent,-0.89945817,0.2365098342133737,47.66,Late,0.9858333333333332
A044,3,A044_3,Incongruent,-1.2523423,0.2365098342133737,91.63,Late,2.8179166666666666
A044,4,A044_4,Incongruent,-0.86056197,0.2365098342133737,155.27,Late,5.4695833333333335
A045,1,A045_1,Incongruent,-0.771518,0.2365098342133737,1.0,Early,0.041666666666666664
A045,2,A045_2,Incongruent,-1.0636017,0.2365098342133737,24.66,Late,0.027500000000000007
A045,3,A045_3,Incongruent,-0.3198602,0.2365098342133737,72.23,Late,2.0095833333333335
A045,4,A045_4,Incongruent,-0.855714,0.2365098342133737,151.52,Late,5.3133333333333335
A046,1,A046_1,Incongruent,-0.17337398,0.2365098342133737,1.0,Early,0.041666666666666664
A046,2,A046_2,Incongruent,-1.5730445,0.2365098342133737,24.32,Late,0.013333333333333345
A046,3,A046_3,Incongruent,-1.775866,0.2365098342133737,73.05,Late,2.0437499999999997
A046,4,A046_4,Incongruent,-0.6509636,0.2365098342133737,147.94,Late,5.164166666666667
A047,1,A047_1,Incongruent,-0.37315792,0.2365098342133737,1.0,Early,0.041666666666666664
A047,2,A047_2,Incongruent,0.06363139,0.2365098342133737,23.46,Early,0.9775
A047,3,A047_3,Incongruent,-1.4591206,0.2365098342133737,76.85,Late,2.202083333333333
A047,4,A047_4,Incongruent,-1.0762047,0.2365098342133737,144.22,Late,5.009166666666666
A048,1,A048_1,Incongruent,1.3832663,0.2365098342133737,1.0,Early,0.041666666666666664
A048,2,A048_2,Incongruent,0.18211488,0.2365098342133737,23.91,Early,0.99625
A048,3,A048_3,Incongruent,-0.22094929,0.2365098342133737,81.15,Late,2.38125
A048,4,A048_4,Incongruent,0.37752387,0.2365098342133737,146.3,Late,5.095833333333334
A049,1,A049_1,Incongruent,1.8093721,0.2365098342133737,1.0,Early,0.041666666666666664
A049,2,A049_2,Incongruent,-0.7185982,0.2365098342133737,27.12,Late,0.13000000000000003
A049,3,A049_3,Incongruent,0.42769104,0.2365098342133737,111.38,Late,3.640833333333333
A049,4,A049_4,Incongruent,-0.3570681,0.2365098342133737,168.86,Late,6.035833333333334
A050,1,A050_1,Incongruent,0.44955093,0.2365098342133737,1.0,Early,0.041666666666666664
A050,2,A050_2,Incongruent,-0.22489542,0.2365098342133737,24.73,Late,0.030416666666666686
A050,3,A050_3,Incongruent,-0.6519587,0.2365098342133737,93.39,Late,2.89125
A050,4,A050_4,Incongruent,-0.07997266,0.2365098342133737,148.69,Late,5.195416666666667
A051,1,A051_1,Incongruent,1.3508412,0.2365098342133737,1.0,Early,0.041666666666666664
A051,2,A051_2,Incongruent,0.3942614,0.2365098342133737,17.16,Early,0.715
A051,3,A051_3,Incongruent,-0.8183705,0.2365098342133737,65.63,Late,1.7345833333333331
A051,4,A051_4,Incongruent,-0.61102885,0.2365098342133737,146.99,Late,5.124583333333334
A052,1,A052_1,Incongruent,0.80218923,0.2365098342133737,1.0,Early,0.041666666666666664
A052,2,A052_2,Incongruent,0.65400946,0.2365098342133737,31.76,Late,0.3233333333333334
A052,3,A052_3,Incongruent,0.8061516,0.2365098342133737,80.98,Late,2.374166666666667
A052,4,A052_4,Incongruent,-1.0938095,0.2365098342133737,153.27,Late,5.38625
A053,1,A053_1,Incongruent,1.1644984,0.2365098342133737,1.0,Early,0.041666666666666664
A053,2,A053_2,Incongruent,0.49758703,0.2365098342133737,32.71,Late,0.3629166666666667
A053,3,A053_3,Incongruent,-0.94908994,0.2365098342133737,78.28,Late,2.2616666666666667
A053,4,A053_4,Incongruent,0.6871204,0.2365098342133737,148.9,Late,5.204166666666667
A054,1,A054_1,Incongruent,-0.18606658,0.2365098342133737,1.0,Early,0.041666666666666664
A054,2,A054_2,Incongruent,0.22012395,0.2365098342133737,16.9,Early,0.7041666666666666
A054,3,A054_3,Incongruent,0.9616685,0.2365098342133737,72.83,Late,2.0345833333333334
A054,4,A054_4,Incongruent,1.3222136,0.2365098342133737,136.83,Late,4.701250000000001
A055,1,A055_1,Incongruent,0.4598856,0.2365098342133737,1.0,Early,0.041666666666666664
A055,2,A055_2,Incongruent,0.5980959,0.2365098342133737,23.24,Early,0.9683333333333333
A055,3,A055_3,Incongruent,-0.84224457,0.2365098342133737,74.48,Late,2.1033333333333335
A055,4,A055_4,Incongruent,-0.7144902,0.2365098342133737,149.21,Late,5.217083333333334
A056,1,A056_1,Incongruent,0.76854396,0.2365098342133737,1.0,Early,0.041666666666666664
A056,2,A056_2,Incongruent,0.72379655,0.2365098342133737,33.61,Late,0.40041666666666664
A056,3,A056_3,Incongruent,0.03914897,0.2365098342133737,71.46,Late,1.9774999999999998
A056,4,A056_4,Incongruent,-1.2513661,0.2365098342133737,147.84,Late,5.16
A057,1,A057_1,Incongruent,0.32195136,0.2365098342133737,1.0,Early,0.041666666666666664
A057,2,A057_2,Incongruent,-0.6246655,0.2365098342133737,24.78,Late,0.03250000000000005
A057,3,A057_3,Incongruent,-0.30852878,0.2365098342133737,73.83,Late,2.07625
A057,4,A057_4,Incongruent,-1.0764493,0.2365098342133737,145.06,Late,5.0441666666666665
A058,1,A058_1,Incongruent,1.1062307,0.2365098342133737,1.0,Early,0.041666666666666664
A058,2,A058_2,Incongruent,-0.72948736,0.2365098342133737,22.96,Early,0.9566666666666667
A058,3,A058_3,Incongruent,0.57581717,0.2365098342133737,66.28,Late,1.7616666666666667
A058,4,A058_4,Incongruent,-0.33740327,0.2365098342133737,143.48,Late,4.978333333333333
A059,1,A059_1,Incongruent,0.6481601,0.2365098342133737,1.0,Early,0.041666666666666664
A059,2,A059_2,Incongruent,1.2386231,0.2365098342133737,30.4,Late,0.2666666666666666
A059,3,A059_3,Incongruent,1.1966753,0.2365098342133737,79.78,Late,2.3241666666666667
A059,4,A059_4,Incongruent,0.39415252,0.2365098342133737,151.93,Late,5.330416666666667
A060,1,A060_1,Incongruent,-0.51847786,0.2365098342133737,1.0,Early,0.041666666666666664
A060,2,A060_2,Incongruent,0.8710442,0.2365098342133737,24.87,Late,0.03625000000000004
A060,3,A060_3,Incongruent,-0.5079555,0.2365098342133737,94.68,Late,2.9450000000000003
A060,4,A060_4,Incongruent,0.5497281,0.2365098342133737,143.91,Late,4.99625
A061,1,A061_1,Incongruent,1.7655311,0.2365098342133737,1.0,Early,0.041666666666666664
A061,2,A061_2,Incongruent,0.90897036,0.2365098342133737,35.16,Late,0.46499999999999986
A061,3,A061_3,Incongruent,1.0996085,0.2365098342133737,82.55,Late,2.439583333333333
A061,4,A061_4,Incongruent,-1.1260257,0.2365098342133737,146.56,Late,5.1066666666666665
A062,1,A062_1,Incongruent,1.426989,0.2365098342133737,1.0,Early,0.041666666666666664
A062,2,A062_2,Incongruent,-0.25618497,0.2365098342133737,44.69,Late,0.8620833333333332
A062,3,A062_3,Incongruent,-1.3890283,0.2365098342133737,92.72,Late,2.8633333333333333
A062,4,A062_4,Incongruent,-0.4313116,0.2365098342133737,149.18,Late,5.215833333333333
A063,1,A063_1,Incongruent,0.88058853,0.2365098342133737,1.0,Early,0.041666666666666664
A063,2,A063_2,Incongruent,0.5718746,0.2365098342133737,21.98,Early,0.9158333333333334
A063,3,A063_3,Incongruent,0.46969423,0.2365098342133737,69.99,Late,1.9162499999999998
A063,4,A063_4,Incongruent,-1.0795428,0.2365098342133737,141.09,Late,4.87875
A064,1,A064_1,Incongruent,1.2385576,0.2365098342133737,1.0,Early,0.041666666666666664
A064,2,A064_2,Incongruent,1.0896745,0.2365098342133737,37.65,Late,0.56875
A064,3,A064_3,Incongruent,0.18757819,0.2365098342133737,82.99,Late,2.4579166666666663
A064,4,A064_4,Incongruent,-0.9012457,0.2365098342133737,156.21,Late,5.50875
A065,1,A065_1,Incongruent,-1.4102844,0.2365098342133737,1.0,Early,0.041666666666666664
A065,2,A065_2,Incongruent,-0.40561426,0.2365098342133737,32.31,Late,0.3462500000000001
A065,3,A065_3,Incongruent,-0.853348,0.2365098342133737,106.41,Late,3.43375
A065,4,A065_4,Incongruent,-1.6086773,0.2365098342133737,187.43,Late,6.809583333333333
A066,1,A066_1,Incongruent,0.4867137,0.2365098342133737,1.0,Early,0.041666666666666664
A066,2,A066_2,Incongruent,-0.2187631,0.2365098342133737,23.35,Early,0.9729166666666668
A066,3,A066_3,Incongruent,-1.323239,0.2365098342133737,73.79,Late,2.0745833333333334
A066,4,A066_4,Incongruent,-0.94659406,0.2365098342133737,164.93,Late,5.872083333333333
A067,1,A067_1,Incongruent,0.18231152,0.2365098342133737,1.0,Early,0.041666666666666664
A067,2,A067_2,Incongruent,-1.2220749,0.2365098342133737,29.91,Late,0.24625
A067,3,A067_3,Incongruent,-1.3802273,0.2365098342133737,73.19,Late,2.049583333333333
A067,4,A067_4,Incongruent,-1.1612169,0.2365098342133737,144.19,Late,5.007916666666667
A068,1,A068_1,Incongruent,1.1782216,0.2365098342133737,1.0,Early,0.041666666666666664
A068,2,A068_2,Incongruent,-0.56203043,0.2365098342133737,30.49,Late,0.2704166666666666
A068,3,A068_3,Incongruent,0.865,0.2365098342133737,82.98,Late,2.4575
A068,4,A068_4,Incongruent,-0.85649955,0.2365098342133737,155.59,Late,5.482916666666667
A069,1,A069_1,Incongruent,-0.5619881,0.2365098342133737,1.0,Early,0.041666666666666664
A069,2,A069_2,Incongruent,-1.1514472,0.2365098342133737,24.96,Late,0.040000000000000036
A069,3,A069_3,Incongruent,-0.36797193,0.2365098342133737,79.75,Late,2.3229166666666665
A069,4,A069_4,Incongruent,-1.3764908,0.2365098342133737,140.22,Late,4.8425
A070,1,A070_1,Incongruent,-0.4836087,0.2365098342133737,1.0,Early,0.041666666666666664
A070,2,A070_2,Incongruent,0.379365,0.2365098342133737,24.25,Late,0.010416666666666666
A070,3,A070_3,Incongruent,-1.0311381,0.2365098342133737,81.92,Late,2.4133333333333336
A070,4,A070_4,Incongruent,-0.76778597,0.2365098342133737,149.2,Late,5.216666666666666
A071,1,A071_1,Incongruent,-0.20029435,0.2365098342133737,1.0,Early,0.041666666666666664
A071,2,A071_2,Incongruent,-0.14540964,0.2365098342133737,30.92,Late,0.2883333333333334
A071,3,A071_3,Incongruent,-0.8588146,0.2365098342133737,79.96,Late,2.3316666666666666
A071,4,A071_4,Incongruent,0.5588658,0.2365098342133737,153.27,Late,5.38625
A072,1,A072_1,Incongruent,0.889561,0.2365098342133737,1.0,Early,0.041666666666666664
A072,2,A072_2,Incongruent,0.5737382,0.2365098342133737,33.76,Late,0.40666666666666657
A072,3,A072_3,Incongruent,-1.2315675,0.2365098342133737,83.54,Late,2.4808333333333334
A072,4,A072_4,Incongruent,-0.19525106,0.2365098342133737,154.89,Late,5.453749999999999
A073,1,A073_1,Incongruent,0.7696608,0.2365098342133737,1.0,Early,0.041666666666666664
A073,2,A073_2,Incongruent,0.19954424,0.2365098342133737,66.66,Late,1.7774999999999999
A073,3,A073_3,Incongruent,0.96659833,0.2365098342133737,66.9,Late,1.7875000000000003
A073,4,A073_4,Incongruent,1.1789728,0.2365098342133737,140.12,Late,4.838333333333334
A074,1,A074_1,Incongruent,0.94610184,0.2365098342133737,1.0,Early,0.041666666666666664
A074,2,A074_2,Incongruent,-0.17883097,0.2365098342133737,29.33,Late,0.22208333333333327
A074,3,A074_3,Incongruent,0.50796634,0.2365098342133737,73.02,Late,2.0425
A074,4,A074_4,Incongruent,-1.0765446,0.2365098342133737,147.21,Late,5.13375
A075,1,A075_1,Incongruent,0.35597882,0.2365098342133737,1.0,Early,0.041666666666666664
A075,2,A075_2,Incongruent,0.19050995,0.2365098342133737,28.68,Late,0.19499999999999998
A075,3,A075_3,Incongruent,-1.3870107,0.2365098342133737,71.37,Late,1.9737500000000001
A075,4,A075_4,Incongruent,-1.1910133,0.2365098342133737,244.53,Late,9.18875
A076,1,A076_1,Incongruent,-0.055492114,0.2365098342133737,1.0,Early,0.041666666666666664
A076,2,A076_2,Incongruent,-1.0282166,0.2365098342133737,27.3,Late,0.13750000000000004
A076,3,A076_3,Incongruent,-1.1447643,0.2365098342133737,74.88,Late,2.1199999999999997
A076,4,A076_4,Incongruent,-1.4897717,0.2365098342133737,149.28,Late,5.22
A077,1,A077_1,Incongruent,1.0832057,0.2365098342133737,1.0,Early,0.041666666666666664
A077,2,A077_2,Incongruent,0.5481428,0.2365098342133737,53.88,Late,1.245
A077,3,A077_3,Incongruent,-0.6028231,0.2365098342133737,78.36,Late,2.265
A077,4,A077_4,Incongruent,-0.024910025,0.2365098342133737,149.75,Late,5.239583333333333
A078,1,A078_1,Incongruent,-0.03935432,0.2365098342133737,1.0,Early,0.041666666666666664
A078,2,A078_2,Incongruent,0.13163377,0.2365098342133737,26.17,Late,0.09041666666666674
A078,3,A078_3,Incongruent,-0.37939614,0.2365098342133737,72.3,Late,2.0124999999999997
A078,4,A078_4,Incongruent,-0.82991654,0.2365098342133737,140.08,Late,4.836666666666667
A079,1,A079_1,Incongruent,0.571432,0.2365098342133737,1.0,Early,0.041666666666666664
A079,2,A079_2,Incongruent,0.25168815,0.2365098342133737,26.11,Late,0.08791666666666664
A079,3,A079_3,Incongruent,-1.1842302,0.2365098342133737,74.0,Late,2.0833333333333335
A079,4,A079_4,Incongruent,-0.72198874,0.2365098342133737,194.42,Late,7.100833333333333
A080,1,A080_1,Incongruent,0.1954386,0.2365098342133737,1.0,Early,0.041666666666666664
A080,2,A080_2,Incongruent,-0.48048288,0.2365098342133737,29.03,Late,0.20958333333333337
A080,3,A080_3,Incongruent,0.054171856,0.2365098342133737,72.87,Late,2.0362500000000003
A080,4,A080_4,Incongruent,-0.5642178,0.2365098342133737,145.77,Late,5.07375
A081,1,A081_1,Incongruent,0.4636711,0.2365098342133737,1.0,Early,0.041666666666666664
A081,2,A081_2,Incongruent,-0.80846375,0.2365098342133737,31.39,Late,0.30791666666666667
A081,3,A081_3,Incongruent,1.0431083,0.2365098342133737,80.13,Late,2.3387499999999997
A081,4,A081_4,Incongruent,-0.007744061,0.2365098342133737,154.53,Late,5.43875
A082,1,A082_1,Incongruent,0.4081296,0.2365098342133737,1.0,Early,0.041666666666666664
A082,2,A082_2,Incongruent,1.3566974,0.2365098342133737,27.97,Late,0.16541666666666663
A082,3,A082_3,Incongruent,0.51109195,0.2365098342133737,75.71,Late,2.154583333333333
A082,4,A082_4,Incongruent,-0.71264565,0.2365098342133737,170.25,Late,6.09375
A083,1,A083_1,Incongruent,1.9672089,0.2365098342133737,1.0,Early,0.041666666666666664
A083,2,A083_2,Incongruent,0.81551206,0.2365098342133737,25.15,Late,0.04791666666666661
A083,3,A083_3,Incongruent,0.33076146,0.2365098342133737,74.3,Late,2.095833333333333
A083,4,A083_4,Incongruent,0.42488086,0.2365098342133737,144.91,Late,5.037916666666667
A084,1,A084_1,Incongruent,0.34656775,0.2365098342133737,1.0,Early,0.041666666666666664
A084,2,A084_2,Incongruent,-0.46278918,0.2365098342133737,27.25,Late,0.13541666666666666
A084,3,A084_3,Incongruent,-0.55949694,0.2365098342133737,91.97,Late,2.8320833333333333
A084,4,A084_4,Incongruent,-0.5263494,0.2365098342133737,162.51,Late,5.771249999999999
A085,1,A085_1,Incongruent,-0.60492045,0.2365098342133737,1.0,Early,0.041666666666666664
A085,2,A085_2,Incongruent,0.8101534,0.2365098342133737,24.51,Late,0.021250000000000064
A085,3,A085_3,Incongruent,-0.8575336,0.2365098342133737,71.4,Late,1.9750000000000003
A085,4,A085_4,Incongruent,-0.94173086,0.2365098342133737,170.65,Late,6.110416666666667
A086,1,A086_1,Incongruent,0.3201268,0.2365098342133737,1.0,Early,0.041666666666666664
A086,2,A086_2,Incongruent,0.5163846,0.2365098342133737,23.47,Early,0.9779166666666667
A086,3,A086_3,Incongruent,-0.9413575,0.2365098342133737,145.29,Late,5.05375
A086,4,A086_4,Incongruent,-0.9490816,0.2365098342133737,169.55,Late,6.064583333333334
A087,1,A087_1,Incongruent,-0.16664389,0.2365098342133737,1.0,Early,0.041666666666666664
A087,2,A087_2,Incongruent,0.6195668,0.2365098342133737,31.07,Late,0.29458333333333336
A087,3,A087_3,Incongruent,0.7460708,0.2365098342133737,72.8,Late,2.033333333333333
A087,4,A087_4,Incongruent,0.29474986,0.2365098342133737,144.2,Late,5.008333333333333
A088,1,A088_1,Incongruent,1.5047297,0.2365098342133737,1.0,Early,0.041666666666666664
A088,2,A088_2,Incongruent,1.5726674,0.2365098342133737,24.25,Late,0.010416666666666666
A088,3,A088_3,Incongruent,1.2116629,0.2365098342133737,74.91,Late,2.12125
A088,4,A088_4,Incongruent,1.7613931,0.2365098342133737,149.93,Late,5.247083333333333
A089,1,A089_1,Incongruent,0.56494594,0.2365098342133737,1.0,Early,0.041666666666666664
A089,2,A089_2,Incongruent,0.57670295,0.2365098342133737,32.14,Late,0.33916666666666667
A089,3,A089_3,Incongruent,0.2386981,0.2365098342133737,79.34,Late,2.3058333333333336
A089,4,A089_4,Incongruent,0.45080766,0.2365098342133737,146.96,Late,5.123333333333334
A090,1,A090_1,Incongruent,-0.26355815,0.2365098342133737,1.0,Early,0.041666666666666664
A090,2,A090_2,Incongruent,-0.85531676,0.2365098342133737,23.54,Early,0.9808333333333333
A090,3,A090_3,Incongruent,-0.3625516,0.2365098342133737,95.42,Late,2.9758333333333336
A090,4,A090_4,Incongruent,-0.49008408,0.2365098342133737,144.07,Late,5.002916666666667
A091,1,A091_1,Incongruent,0.57984126,0.2365098342133737,1.0,Early,0.041666666666666664
A091,2,A091_2,Incongruent,-0.4956108,0.2365098342133737,22.2,Early,0.9249999999999999
A091,3,A091_3,Incongruent,-1.0913205,0.2365098342133737,73.64,Late,2.0683333333333334
A091,4,A091_4,Incongruent,-0.5084233,0.2365098342133737,142.61,Late,4.942083333333334
A092,1,A092_1,Incongruent,0.16063099,0.2365098342133737,1.0,Early,0.041666666666666664
A092,2,A092_2,Incongruent,-1.2741792,0.2365098342133737,22.83,Early,0.9512499999999999
A092,3,A092_3,Incongruent,0.120479345,0.2365098342133737,71.31,Late,1.9712500000000002
A092,4,A092_4,Incongruent,-1.0033731,0.2365098342133737,146.16,Late,5.09
A093,1,A093_1,Incongruent,-0.25305656,0.2365098342133737,1.0,Early,0.041666666666666664
A093,2,A093_2,Incongruent,1.1499113,0.2365098342133737,22.09,Early,0.9204166666666667
A093,3,A093_3,Incongruent,-0.09855731,0.2365098342133737,70.22,Late,1.9258333333333333
A093,4,A093_4,Incongruent,0.86319566,0.2365098342133737,140.95,Late,4.872916666666666
A094,1,A094_1,Incongruent,-0.8723581,0.2365098342133737,1.0,Early,0.041666666666666664
A094,2,A094_2,Incongruent,-0.11033577,0.2365098342133737,22.98,Early,0.9575
A094,3,A094_3,Incongruent,-1.204232,0.2365098342133737,76.21,Late,2.1754166666666666
A094,4,A094_4,Incongruent,-1.0615593,0.2365098342133737,149.99,Late,5.249583333333334
A095,1,A095_1,Incongruent,1.4008193,0.2365098342133737,1.0,Early,0.041666666666666664
A095,2,A095_2,Incongruent,-0.04127826,0.2365098342133737,29.71,Late,0.2379166666666667
A095,3,A095_3,Incongruent,0.12027418,0.2365098342133737,78.76,Late,2.2816666666666667
A095,4,A095_4,Incongruent,0.29968035,0.2365098342133737,148.79,Late,5.199583333333333
A096,1,A096_1,Incongruent,-0.9870649,0.2365098342133737,1.0,Early,0.041666666666666664
A096,2,A096_2,Incongruent,-0.57167214,0.2365098342133737,24.49,Late,0.0204166666666666
A096,3,A096_3,Incongruent,-1.7338066,0.2365098342133737,71.19,Late,1.9662499999999998
A096,4,A096_4,Incongruent,-1.8857074,0.2365098342133737,143.66,Late,4.985833333333333
A097,1,A097_1,Incongruent,0.34418228,0.2365098342133737,1.0,Early,0.041666666666666664
A097,2,A097_2,Incongruent,-0.8859063,0.2365098342133737,24.37,Late,0.015416666666666709
A097,3,A097_3,Incongruent,0.74868965,0.2365098342133737,70.83,Late,1.95125
A097,4,A097_4,Incongruent,-0.9338368,0.2365098342133737,144.85,Late,5.035416666666666
A098,1,A098_1,Incongruent,0.76136076,0.2365098342133737,1.0,Early,0.041666666666666664
A098,2,A098_2,Incongruent,-0.03355606,0.2365098342133737,25.77,Late,0.07374999999999998
A098,3,A098_3,Incongruent,1.1111528,0.2365098342133737,78.84,Late,2.285
A098,4,A098_4,Incongruent,-1.0091684,0.2365098342133737,146.29,Late,5.095416666666666
A099,1,A099_1,Incongruent,0.704551,0.2365098342133737,1.0,Early,0.041666666666666664
A099,2,A099_2,Incongruent,0.70550025,0.2365098342133737,28.75,Late,0.19791666666666666
A099,3,A099_3,Incongruent,0.7894194,0.2365098342133737,78.57,Late,2.2737499999999997
A099,4,A099_4,Incongruent,1.1979358,0.2365098342133737,143.51,Late,4.979583333333333
A100,1,A100_1,Incongruent,0.4960371,0.2365098342133737,1.0,Early,0.041666666666666664
A100,2,A100_2,Incongruent,1.6154647,0.2365098342133737,31.14,Late,0.29750000000000004
A100,3,A100_3,Incongruent,0.18737194,0.2365098342133737,75.34,Late,2.1391666666666667
A100,4,A100_4,Incongruent,0.3911374,0.2365098342133737,146.8,Late,5.116666666666667
A101,1,A101_1,Incongruent,0.44689605,0.2365098342133737,1.0,Early,0.041666666666666664
A101,2,A101_2,Incongruent,-0.50965416,0.2365098342133737,29.12,Late,0.21333333333333337
A101,3,A101_3,Incongruent,-0.4359814,0.2365098342133737,75.21,Late,2.1337499999999996
A101,4,A101_4,Incongruent,-0.5481525,0.2365098342133737,150.22,Late,5.259166666666666
A102,1,A102_1,Incongruent,-0.64556795,0.2365098342133737,1.0,Early,0.041666666666666664
A102,2,A102_2,Incongruent,1.1701075,0.2365098342133737,29.13,Late,0.21374999999999997
A102,3,A102_3,Incongruent,-0.24429756,0.2365098342133737,75.27,Late,2.13625
A102,4,A102_4,Incongruent,0.6889397,0.2365098342133737,150.41,Late,5.267083333333333
A103,1,A103_1,Incongruent,1.5161003,0.2365098342133737,1.0,Early,0.041666666666666664
A103,2,A103_2,Incongruent,-0.40180504,0.2365098342133737,27.26,Late,0.1358333333333334
A103,3,A103_3,Incongruent,-0.86616784,0.2365098342133737,80.24,Late,2.3433333333333333
A103,4,A103_4,Incongruent,-0.9358198,0.2365098342133737,149.72,Late,5.238333333333333
A104,1,A104_1,Incongruent,1.2890347,0.2365098342133737,1.0,Early,0.041666666666666664
A104,2,A104_2,Incongruent,0.59902304,0.2365098342133737,22.6,Early,0.9416666666666668
A104,3,A104_3,Incongruent,-0.4135195,0.2365098342133737,72.62,Late,2.0258333333333334
A104,4,A104_4,Incongruent,-1.1469584,0.2365098342133737,145.78,Late,5.074166666666667
A105,1,A105_1,Incongruent,0.79853475,0.2365098342133737,1.0,Early,0.041666666666666664
A105,2,A105_2,Incongruent,0.124345265,0.2365098342133737,22.77,Early,0.94875
A105,3,A105_3,Incongruent,-0.97130466,0.2365098342133737,69.46,Late,1.8941666666666663
A105,4,A105_4,Incongruent,-0.40869832,0.2365098342133737,146.2,Late,5.091666666666666
A106,1,A106_1,Incongruent,1.2260157,0.2365098342133737,1.0,Early,0.041666666666666664
A106,2,A106_2,Incongruent,-0.43201688,0.2365098342133737,22.64,Early,0.9433333333333334
A106,3,A106_3,Incongruent,-0.21938318,0.2365098342133737,66.08,Late,1.7533333333333332
A106,4,A106_4,Incongruent,0.57478887,0.2365098342133737,147.13,Late,5.130416666666666
A107,1,A107_1,Incongruent,-0.5693406,0.2365098342133737,1.0,Early,0.041666666666666664
A107,2,A107_2,Incongruent,-0.9967513,0.2365098342133737,26.22,Late,0.09249999999999996
A107,3,A107_3,Incongruent,-1.1911126,0.2365098342133737,71.45,Late,1.9770833333333335
A107,4,A107_4,Incongruent,-0.66778487,0.2365098342133737,145.95,Late,5.08125
A108,1,A108_1,Incongruent,-0.5866931,0.2365098342133737,1.0,Early,0.041666666666666664
A108,2,A108_2,Incongruent,-0.8319504,0.2365098342133737,27.61,Late,0.15041666666666664
A108,3,A108_3,Incongruent,-0.5968496,0.2365098342133737,68.96,Late,1.873333333333333
A108,4,A108_4,Incongruent,-1.3508645,0.2365098342133737,152.12,Late,5.338333333333334
A109,1,A109_1,Incongruent,-0.23544823,0.2365098342133737,1.0,Early,0.041666666666666664
A109,2,A109_2,Incongruent,-1.0278164,0.2365098342133737,24.65,Late,0.027083333333333275
A109,3,A109_3,Incongruent,0.26390916,0.2365098342133737,71.17,Late,1.9654166666666668
A109,4,A109_4,Incongruent,-1.3818485,0.2365098342133737,149.87,Late,5.244583333333334
