model,fitted,residuals,std_residuals,cooks_d
Model_3_LearningSlope,0.17194158587742944,-0.11235094337742944,-0.17308006800718764,0.00028209306010738817
Model_3_LearningSlope,0.14955508967094416,0.13662503032905582,0.2104750421311335,0.00036723736405674365
Model_3_LearningSlope,-0.036999045383099685,0.7071163888830998,1.0893344461357743,0.006282653571907347
Model_3_LearningSlope,0.015236112432032595,-1.1712383024320325,-1.8043284635052195,0.01631854145550923
Model_3_LearningSlope,-0.21982209773606262,-0.5533047522639373,-0.8523829108299337,0.009687696713401748
Model_3_LearningSlope,0.13276521751608023,-0.8530297725160803,-1.3141184809036446,0.013050332917224702
Model_4_Forgetting,-0.2664705684241018,1.2372320071741019,1.9574700831736938,0.046743521444218915
Model_4_Forgetting,-0.1452926459473899,0.21709472594738977,0.3434735189460774,0.0008469642924542125
Model_4_Forgetting,0.09706319900603388,0.2578551134939661,0.40796202129514514,0.0009619698121160472
Model_4_Forgetting,-0.2664705684241018,0.10140741842410178,0.160440391637171,0.00031402092414186414
Model_4_Forgetting,0.2182411214827458,0.3986598860172542,0.6307344101310481,0.0037026084718802953
Model_4_Forgetting,0.5817748889128814,0.9777231260871185,1.546891575585693,0.09675112278805789
Model_4_Forgetting,-0.1452926459473899,0.25855046744738985,0.4090621662583783,0.0012013158574741328
Model_4_Forgetting,0.2182411214827458,0.11709185601725422,0.18525531493528805,0.00031941557878768854
Model_4_Forgetting,-0.024114723470677994,-0.08041272377932202,-0.12722391612229184,8.232110039458373e-05
Model_4_Forgetting,-0.024114723470677994,-1.106074706529322,-1.74996131302122,0.015575089223116659
Model_4_Forgetting,-0.1452926459473899,-0.7677160153026101,-1.2146316322357373,0.01059175084918481
Model_4_Forgetting,0.2182411214827458,0.5723559685172542,0.9055453454177996,0.0076319434894780505
Model_4_Forgetting,-0.024114723470677994,0.139049833570678,0.21999583562873476,0.00024615154602759343
Model_4_Forgetting,0.3394190439594577,-0.2059433942094577,-0.32583058848681423,0.0016885434667408769
Model_4_Forgetting,0.09706319900603388,-0.1421947815060338,-0.22497157296894374,0.00029253461558204535
Model_4_Forgetting,-0.024114723470677994,0.370957398470678,0.5869052897336771,0.0017519015441481538
Model_4_Forgetting,-0.38764849090081366,0.7945190239008136,1.2570376540374735,0.03237479807085216
Model_4_Forgetting,0.09706319900603388,-0.1549388740060338,-0.24513446857890012,0.0003473207562101546
Model_4_Forgetting,-0.024114723470677994,0.152698183470678,0.241589389997699,0.0002968447431076418
Model_4_Forgetting,-0.1452926459473899,1.1684039709473897,1.848574725620577,0.024533109872780394
Model_4_Forgetting,-0.024114723470677994,0.459463798470678,0.7269345075075628,0.0026875974375904525
Model_4_Forgetting,-0.024114723470677994,0.438474387970678,0.6937263922317186,0.0024476543166103795
Model_4_Forgetting,0.3394190439594577,0.3844266385405422,0.6082154678788932,0.005883604353878946
Model_4_Forgetting,0.3394190439594577,0.03576188104054229,0.05658018209112443,5.091634503226846e-05
Model_4_Forgetting,0.3394190439594577,0.2698420210405423,0.426926946851658,0.002898916287099035
Model_4_Forgetting,-0.38764849090081366,0.18564702340081377,0.29371895669540543,0.0017675611527654908
Model_4_Forgetting,0.2182411214827458,-0.2761361539827457,-0.4368851251581035,0.0017764347390596662
Model_4_Forgetting,0.3394190439594577,0.3005729035405423,0.475547401846734,0.003596798974142574
Model_4_Forgetting,-0.024114723470677994,0.5208009014706779,0.8239781851806607,0.0034530675611311955
Model_4_Forgetting,-0.1452926459473899,1.3373193559473897,2.115821944257023,0.032139329803252494
Model_4_Forgetting,0.09706319900603388,-1.012076441506034,-1.6012432144056008,0.014819603303515349
Model_4_Forgetting,-0.1452926459473899,0.2550293209473899,0.4034912313874283,0.0011688177123404116
Model_4_Forgetting,-0.2664705684241018,-0.5598345790758983,-0.8857347964754038,0.009570586954139178
Model_4_Forgetting,0.3394190439594577,0.11150452854054227,0.17641539944883153,0.0004949958113477749
Model_4_Forgetting,-0.024114723470677994,-0.867741541529322,-1.3728856816033286,0.009586109798261406
Model_4_Forgetting,0.09706319900603388,-1.169058049006034,-1.849609566478583,0.019773434049788884
Model_4_Forgetting,0.09706319900603388,-1.3098255240060337,-2.0723229455365377,0.024822004221856504
Model_4_Forgetting,-0.2664705684241018,-0.7596197565758982,-1.20182224470674,0.017620232588978463
Model_4_Forgetting,-0.024114723470677994,0.3379198234706779,0.5346353320312273,0.0014537474312110083
Model_4_Forgetting,-0.024114723470677994,0.519443619970678,0.8218307803970071,0.003435092640232562
Model_4_Forgetting,0.3394190439594577,-1.1336258539594577,-1.793550992676193,0.05116299936713103
Model_4_Forgetting,0.3394190439594577,-0.3785926414594576,-0.5989852873748912,0.005706382109697571
Model_4_Forgetting,-0.1452926459473899,0.20873021694738988,0.3302397228326595,0.0007829557253943288
Model_4_Forgetting,-0.024114723470677994,0.4824193309706779,0.7632532964263078,0.002962859278914483
Model_4_Forgetting,0.3394190439594577,0.6801880635405422,1.0761504532634507,0.018419359532067907
Model_4_Forgetting,-0.024114723470677994,0.1266750219706779,0.20041719285886478,0.00020428834854135152
Model_4_Forgetting,-0.1452926459473899,0.07334378344738998,0.11603988666034655,9.667032394205479e-05
Model_4_Forgetting,-0.1452926459473899,-0.36675868405261014,-0.580262349837602,0.0024172822710451687
Model_4_Forgetting,0.09706319900603388,-0.3495470330060339,-0.5530311661870507,0.001767751389399301
Model_4_Forgetting,0.09706319900603388,0.8928162309939661,1.4125572663888042,0.01153278247974545
Model_4_Forgetting,0.3394190439594577,-0.10379287495945771,-0.16421450981031435,0.00042889560475921834
Model_4_Forgetting,0.2182411214827458,0.6466865285172543,1.0231464474114962,0.009742947043976187
Model_4_Forgetting,0.4605969664361695,-0.37040498143616957,-0.5860312905061954,0.0089403360648331
Model_4_Forgetting,0.3394190439594577,-0.046141878959457705,-0.0730027570583617,8.476314528791202e-05
Model_4_Forgetting,0.09706319900603388,0.21222036849396603,0.33576161945233196,0.0006516045010093634
Model_4_Forgetting,-0.5088264133775257,-1.4448474616224742,-2.285946099418569,0.17055340431604402
Model_4_Forgetting,0.09706319900603388,-0.6469894315060339,-1.0236256813265596,0.006056257331458973
Model_4_Forgetting,-0.024114723470677994,-0.801014826529322,-1.2673149013425675,0.008168507848645014
Model_4_Forgetting,-0.024114723470677994,0.398022648470678,0.6297262132641185,0.0020168666812177254
Model_4_Forgetting,0.09706319900603388,-1.2764604815060339,-2.0195348895059295,0.02357353402572376
Model_4_Forgetting,-0.2664705684241018,0.055775504174101875,0.0882444684276345,9.499618031010662e-05
Model_4_Forgetting,-0.2664705684241018,0.46272750092410175,0.7320981307212474,0.006538373962319884
Model_4_Forgetting,0.3394190439594577,-0.2615468189594578,-0.4138028037536383,0.0027234248573898287
Model_4_Forgetting,0.3394190439594577,-0.0030720844594577246,-0.0048604573657179155,3.7573600651210036e-07
Model_4_Forgetting,0.2182411214827458,-0.4732276939827458,-0.7487108708222651,0.0052172664673936905
Model_4_Forgetting,-0.2664705684241018,-0.024645196575898254,-0.03899206835219467,1.854742855306775e-05
Model_4_Forgetting,-0.38764849090081366,-0.8331777540991864,-1.3182010473040602,0.03560195107353048
Model_4_Forgetting,-0.1452926459473899,0.6315572284473898,0.999209827525821,0.007167900624199602
Model_4_Forgetting,-0.1452926459473899,-0.3534923340526101,-0.5592731715045708,0.002245569780634817
Model_4_Forgetting,0.09706319900603388,-0.5376093115060339,-0.8505713864550727,0.00418160986200928
Model_4_Forgetting,0.2182411214827458,-0.1646946464827459,-0.2605694336062202,0.0006319193857864751
Model_4_Forgetting,-0.1452926459473899,0.50680703844739,0.8018379818418522,0.0046158515234594735
Model_4_Forgetting,0.09706319900603388,0.3938672009939661,0.6231517275809992,0.002244448167915551
Model_4_Forgetting,-0.024114723470677994,0.7744120609706779,1.2252256913894004,0.007634943674500857
Model_4_Forgetting,-0.1452926459473899,0.13437355644738988,0.21259732628175024,0.0003244846662367399
Model_4_Forgetting,-0.024114723470677994,0.3634689459706779,0.575057534702268,0.0016818847942586636
Model_4_Forgetting,-0.2664705684241018,-0.16386569157589814,-0.259257913680252,0.0008199647906495486
Model_4_Forgetting,-0.1452926459473899,0.72597235094739,1.148587451626458,0.009471237271313838
Model_4_Forgetting,0.09706319900603388,1.4608892209939661,2.311326354592284,0.030877669639394662
Model_4_Forgetting,-0.024114723470677994,0.889227723470678,1.4068797571752134,0.010066711201338572
Model_4_Forgetting,0.09706319900603388,-0.8499767440060338,-1.3447793446480631,0.010452592836295923
Model_4_Forgetting,-0.5088264133775257,0.13572795837752566,0.21474017519243188,0.0015050642045432029
Model_4_Forgetting,-0.2664705684241018,-0.4610983440758982,-0.7295205819893488,0.00649241479623239
Model_4_Forgetting,-0.1452926459473899,0.6297553059473899,0.9963589399271372,0.007127056896226784
Model_4_Forgetting,-0.2664705684241018,-0.6710500015758982,-1.0616927906664138,0.013750829499382857
Model_4_Forgetting,0.3394190439594577,-0.35288086145945774,-0.5583057383143236,0.004957614146140101
Model_4_Forgetting,0.2182411214827458,-1.5441824364827457,-2.44310760217173,0.055552029651377295
Model_4_Forgetting,-0.024114723470677994,0.166533697470678,0.26347906354582257,0.00035307410771704876
Model_4_Forgetting,-0.024114723470677994,0.3785654484706779,0.5989422643511578,0.001824498741470198
Model_4_Forgetting,0.09706319900603388,0.6543735834939661,1.0353084186968926,0.0061952874951213535
Model_4_Forgetting,-0.1452926459473899,0.40752680844738987,0.6447630929376431,0.0029845504323068464
Model_4_Forgetting,0.2182411214827458,-1.3212033589827459,-2.09032423506757,0.040666992188654646
Model_4_Forgetting,-0.1452926459473899,0.15662913444738988,0.2478086915439878,0.00044087112062814567
Model_4_Forgetting,-0.38764849090081366,-0.09834229659918636,-0.15559095011063087,0.0004959971259076532
Model_4_Forgetting,0.09706319900603388,-0.037472556506033886,-0.05928670441377869,2.0315924645229647e-05
Model_4_Forgetting,0.2182411214827458,0.06793899851725418,0.10748877842407209,0.00010753281015471275
Model_4_Forgetting,0.2182411214827458,0.4518762220172543,0.7149299248381461,0.004757093551703231
Model_4_Forgetting,-0.2664705684241018,-0.8895316215758982,-1.4073605655004526,0.02416250273555006
Model_4_Forgetting,-0.38764849090081366,-0.38547835909918626,-0.6098794335033413,0.007620763266119871
Model_4_Forgetting,-0.38764849090081366,-0.3326160640991863,-0.5262440600322432,0.005673942206885184
Model_5_Recognition,0.0034573085790265737,0.9673041301709734,1.4567998921883107,0.010616535925133985
Model_5_Recognition,0.09420559422814223,-0.022403514228142338,-0.033740615897534,9.261833688708012e-06
Model_5_Recognition,0.09420559422814223,0.26071271827185777,0.3926441002618609,0.0012542644671266925
Model_5_Recognition,-0.26878754836832036,0.10372439836832037,0.15621321944894231,0.0009560944112283239
Model_5_Recognition,0.09420559422814223,0.5226954132718578,0.7872008378245801,0.005041526586433083
Model_5_Recognition,0.0034573085790265737,1.5560407064209734,2.3434614436661483,0.027472530080101656
Model_5_Recognition,-0.08729097707008909,0.2005487985700891,0.30203475724202805,0.0007791661572431676
Model_5_Recognition,-0.08729097707008909,0.4226239545700891,0.6364890960871641,0.003460175849710895
Model_5_Recognition,0.09420559422814223,-0.19873304147814225,-0.2993001522162842,0.0007287940895735617
Model_5_Recognition,0.09420559422814223,-1.224395024228142,-1.8439893758917254,0.027663542624475228
Model_5_Recognition,0.09420559422814223,-1.0072142554781423,-1.5169061859910975,0.018720110644599337
Model_5_Recognition,0.09420559422814223,0.6963914957718578,1.0487942977995792,0.008948940106035702
Model_5_Recognition,0.09420559422814223,0.02072951587185777,0.03121950537097425,7.92944885910573e-06
Model_5_Recognition,0.09420559422814223,0.03927005552185778,0.059142322322514665,2.8456908282820822e-05
Model_5_Recognition,0.09420559422814223,-0.13933717672814214,-0.2098475316129403,0.0003582603094018619
Model_5_Recognition,0.0034573085790265737,0.3433853664209734,0.5171525161302665,0.001337889719077657
Model_5_Recognition,-0.08729097707008909,0.49416151007008907,0.7442276034389262,0.004730725867510012
Model_5_Recognition,-0.08729097707008909,0.029415302070089196,0.044300657412491666,1.676241454615836e-05
Model_5_Recognition,-0.08729097707008909,0.2158744370700891,0.3251158005438599,0.0009028017408659544
Model_5_Recognition,0.09420559422814223,0.9289057307718577,1.398970319916198,0.015922379394679064
Model_5_Recognition,-0.08729097707008909,0.5226400520700891,0.787117461572735,0.005291701384734954
Model_5_Recognition,-0.17803926271920475,0.5923989272192047,0.8921772029990918,0.015381204840360437
Model_5_Recognition,0.09420559422814223,0.6296400882718577,0.9482639266202171,0.007315591149172304
Model_5_Recognition,0.09420559422814223,0.28097533077185777,0.42316042990912095,0.0014568038007420662
Model_5_Recognition,0.09420559422814223,0.5150554707718578,0.7756947695021409,0.004895225387371616
Model_5_Recognition,0.09420559422814223,-0.29620706172814215,-0.4461000445792603,0.0016190322503065351
Model_5_Recognition,0.09420559422814223,-0.15210062672814212,-0.22906981342069438,0.0004269005267361125
Model_5_Recognition,0.09420559422814223,0.5457863532718578,0.821976745270133,0.005496801176234814
Model_5_Recognition,0.09420559422814223,0.40248058377185775,0.6061523493578952,0.0029891970983645846
Model_5_Recognition,-0.17803926271920475,1.3700659727192046,2.063375828856875,0.08227062367856358
Model_5_Recognition,0.0034573085790265737,-0.9184705510790266,-1.3832545091620405,0.009571659078978638
Model_5_Recognition,0.0034573085790265737,0.10627936642097344,0.16006110665168968,0.0001281606386443724
Model_5_Recognition,0.09420559422814223,-0.9205107417281423,-1.3863271203760028,0.015635882750882135
Model_5_Recognition,0.09420559422814223,0.35671797827185775,0.53723197914623,0.002348089678104968
Model_5_Recognition,0.0034573085790265737,-0.8953135735790266,-1.3483791465194306,0.009095091801043098
Model_5_Recognition,-0.08729097707008909,-0.9847038729299109,-1.4830046219984112,0.01878456938398203
Model_5_Recognition,0.0034573085790265737,-1.2162196335790265,-1.8316769005856148,0.016783431851124277
Model_5_Recognition,-0.08729097707008909,-0.9387993479299108,-1.4138705151698425,0.017074009166513353
Model_5_Recognition,0.0034573085790265737,0.3103477914209733,0.4673965663757084,0.0010928336714260934
Model_5_Recognition,0.09420559422814223,0.4011233022718578,0.6041082274719277,0.002969070209831358
Model_5_Recognition,0.0034573085790265737,-0.7976641185790266,-1.2013150421915568,0.007219329475784513
Model_5_Recognition,0.0034573085790265737,-0.042630906079026476,-0.06420390179543492,2.0620817373747563e-05
Model_5_Recognition,0.0034573085790265737,0.05998026242097342,0.09033274758462592,4.08200443750605e-05
Model_5_Recognition,-0.08729097707008909,0.545595584570089,0.8216894397418081,0.00576675692276963
Model_5_Recognition,0.09420559422814223,0.9254015132718577,1.393692823917807,0.015802474356244718
Model_5_Recognition,0.09420559422814223,0.008354704271857666,0.01258252901324446,1.2880325772457074e-06
Model_5_Recognition,0.09420559422814223,-0.16615445672814214,-0.25023546069774477,0.0005094348754774808
Model_5_Recognition,-0.08729097707008909,-0.42476035292991093,-0.6397066000791192,0.003495247209501319
Model_5_Recognition,0.09420559422814223,-0.34668942822814225,-0.522128569404862,0.0022179200193101216
Model_5_Recognition,0.09420559422814223,0.8956738357718578,1.3489217162317952,0.014803501748062607
Model_5_Recognition,0.0034573085790265737,0.23216886042097343,0.3496558737643095,0.0006115960739230192
Model_5_Recognition,0.09420559422814223,0.7707220557718578,1.1607391850556248,0.010961254422355087
Model_5_Recognition,0.09420559422814223,-0.004013609228142326,-0.0060446609380343215,2.9725889335653195e-07
Model_5_Recognition,0.09420559422814223,0.19907157077185778,0.2998099912867534,0.0007312791145198949
Model_5_Recognition,0.09420559422814223,0.21507797327185768,0.3239162932335889,0.0008536042216134887
Model_5_Recognition,0.0034573085790265737,-1.9571311835790266,-2.947520235163639,0.04346069058721701
Model_5_Recognition,0.09420559422814223,-0.6441318267281423,-0.9700890820829619,0.007656216400417748
Model_5_Recognition,0.09420559422814223,-0.9193351442281422,-1.384556622083026,0.015595970632103757
Model_5_Recognition,0.09420559422814223,0.27970233077185774,0.42124323943622594,0.0014436331770755495
Model_5_Recognition,0.09420559422814223,-1.2736028767281424,-1.9180984300980257,0.02993179390576155
Model_5_Recognition,0.0034573085790265737,-0.21415237282902647,-0.3225223008135549,0.000520358353725596
Model_5_Recognition,0.09420559422814223,0.10205133827185778,0.15369352198034938,0.00019217730207501452
Model_5_Recognition,-0.08729097707008909,0.165163202070089,0.2487425903233283,0.0005284653777055331
Model_5_Recognition,0.09420559422814223,0.24214136527185776,0.3646748771350982,0.001081938704215118
Model_5_Recognition,0.09420559422814223,-0.34919216672814224,-0.5258977967484184,0.002250057772283168
Model_5_Recognition,0.09420559422814223,-0.38532135922814226,-0.5803098498940488,0.0027397494646413693
Model_5_Recognition,-0.35953583401743605,-0.861290410982564,-1.297138861218807,0.12084336612643061
Model_5_Recognition,-0.08729097707008909,0.5735555595700891,0.8637983145983523,0.006372956282722709
Model_5_Recognition,0.0034573085790265737,-0.5022422885790265,-0.7563975889620284,0.002862090117513084
Model_5_Recognition,0.09420559422814223,-0.5347517067281422,-0.8053581127285976,0.005276780660225439
Model_5_Recognition,0.09420559422814223,-0.04065911922814233,-0.06123430952120507,3.050567342628864e-05
Model_5_Recognition,0.0034573085790265737,0.3580570839209734,0.5392487274515595,0.001454659307887061
Model_5_Recognition,0.09420559422814223,0.39672480577185776,0.5974839104374723,0.002904312847075439
Model_5_Recognition,0.09420559422814223,0.6560917432718577,0.9881012093840065,0.007943169464971542
Model_5_Recognition,0.09420559422814223,-0.10512468372814224,-0.158322106920415,0.00020392669838404843
Model_5_Recognition,-0.08729097707008909,0.426645199570089,0.6425452568123614,0.0035263359014528774
Model_5_Recognition,-0.08729097707008909,-0.3430452829299108,-0.5166403363745288,0.0022797795597517333
Model_5_Recognition,0.0034573085790265737,0.5772223964209735,0.8693207220423238,0.0037804465007801095
Model_5_Recognition,0.0034573085790265737,1.5544951114209733,2.3411337138869226,0.027417980971234206
Model_5_Recognition,-0.17803926271920475,1.0431522627192047,1.5710303062561364,0.04769328515497964
Model_5_Recognition,0.0034573085790265737,-0.7563708535790266,-1.1391256829985275,0.006491219869857576
Model_5_Recognition,-0.08729097707008909,-0.2858074779299109,-0.43043784270962826,0.0015824759805892616
Model_5_Recognition,-0.4502841196665517,-0.2772847928334483,-0.41760232765038097,0.02167298100758181
Model_5_Recognition,-0.08729097707008909,0.5717536370700891,0.8610845450383405,0.0063329757287027885
Model_5_Recognition,-0.17803926271920475,-0.7594813072807952,-1.1438101544858892,0.02528110239886424
Model_5_Recognition,0.09420559422814223,-0.10766741172814223,-0.16215156009933346,0.00021391105490194029
Model_5_Recognition,0.09420559422814223,-1.420146909228142,-2.138799783569044,0.03721613165878572
Model_5_Recognition,-0.17803926271920475,0.32045823671920476,0.4826233137460893,0.004500955369633157
Model_5_Recognition,0.09420559422814223,0.2602451307718577,0.39193989421296466,0.0012497694623047667
Model_5_Recognition,0.09420559422814223,0.6572311882718578,0.9898172605217818,0.0079707834813417
Model_5_Recognition,-0.17803926271920475,0.44027342521920476,0.663069926393624,0.008495848784344713
Model_5_Recognition,-0.35953583401743605,-0.7434264034825641,-1.1196308075847003,0.09003255039168077
Model_5_Recognition,0.0034573085790265737,0.007879179920973426,0.011866369739760707,7.043990877676227e-07
Model_5_Recognition,0.0034573085790265737,-0.4894480960790266,-0.7371290076820726,0.0027181288265151512
Model_5_Recognition,0.0034573085790265737,0.05613333392097342,0.08453911469373195,3.575184208925282e-05
Model_5_Recognition,-0.08729097707008909,0.3734710970700891,0.562462866617751,0.002702115735213953
Model_5_Recognition,0.0034573085790265737,0.6666600349209735,1.0040174922311862,0.0050427285522091775
Model_5_Recognition,0.0034573085790265737,-1.1594594985790265,-1.7461937976302098,0.01525344410655843
Model_5_Recognition,0.09420559422814223,-0.8673324442281422,-1.3062384123384747,0.013881483083027628
Model_5_Recognition,0.0034573085790265737,-0.7237218635790266,-1.089954958271393,0.0059429234350157475
Model_6_PctRet,-0.2889247385143747,1.2596861772643746,1.979946885292719,0.05654589513180073
Model_6_PctRet,-0.14326606593155114,0.21506814593155105,0.3380393572211799,0.0008401508896706295
Model_6_PctRet,0.006944440169485923,0.3479738723305141,0.5469376398018942,0.00149556956004373
Model_6_PctRet,-0.17187759090317714,0.006814440903177149,0.010710787563421233,9.581948423782965e-07
Model_6_PctRet,0.257295283671214,0.359605723828786,0.5652203268392367,0.003755655538939402
Model_6_PctRet,0.38247070542207795,1.177027309577922,1.8500255044190865,0.07077711433738354
Model_6_PctRet,-0.20489088894736115,0.31814871044736115,0.5000591097047061,0.0024346086151626114
Model_6_PctRet,0.10708477757017706,0.22824819992982295,0.3587554747216035,0.0007808223406642165
Model_6_PctRet,0.057014608869831486,-0.1615420561198315,-0.25390823256697137,0.00033972238390281637
Model_6_PctRet,0.042708846384018284,-1.1728982763840183,-1.8435355813262622,0.017465011563955243
Model_6_PctRet,-0.08934434579271713,-0.8236643154572829,-1.294617362125855,0.009981671345863245
Model_6_PctRet,0.257295283671214,0.533301806328786,0.8382319893790923,0.008259973816304146
Model_6_PctRet,-0.32043743210200476,0.4353725422020048,0.6843089369662253,0.007792134424852329
Model_6_PctRet,0.36458850231481166,-0.23111285256481165,-0.3632580724038365,0.0025263872049146895
Model_6_PctRet,0.1571549462705226,-0.2022865287705225,-0.31794949393321337,0.0007481961523576729
Model_6_PctRet,0.042708846384018284,0.3041338286159817,0.478030828271908,0.0011742961571064845
Model_6_PctRet,-0.32043743210200476,0.7273079651020047,1.1431665808063205,0.02174558282487805
Model_6_PctRet,0.057014608869831486,-0.11489028386983138,-0.1805820082843758,0.00017183813688588845
Model_6_PctRet,0.006944440169485923,0.12163901983051409,0.1911895222717364,0.00018275075037558916
Model_6_PctRet,-0.043125728530859817,1.0662370535308596,1.6758878292264132,0.014754967392190031
Model_6_PctRet,0.006944440169485923,0.42840463483051405,0.6733569342006223,0.002266844170380914
Model_6_PctRet,-0.11823098158137826,0.5325906460813783,0.8371142034239771,0.004642835811438151
Model_6_PctRet,0.36458850231481166,0.35925718018518826,0.564672493645553,0.006104676163805494
Model_6_PctRet,0.14174874051657013,0.23343218448342987,0.3669035470395912,0.0009332376430415758
Model_6_PctRet,0.057014608869831486,0.5522464561301685,0.8680087711237859,0.0039702588777766465
Model_6_PctRet,-0.24340640333224248,0.041404935832242584,0.06507936279401458,4.943288276769648e-05
Model_6_PctRet,0.042708846384018284,-0.10060387888401819,-0.15812695276005476,0.00012849245674156315
Model_6_PctRet,0.36458850231481166,0.27540344518518833,0.432873046743655,0.003587487981418717
Model_6_PctRet,0.057014608869831486,0.43967156913016847,0.6910660524524745,0.002516574067665793
Model_6_PctRet,-0.06458437225957941,1.2566110822595793,1.975113518945915,0.021546638394604776
Model_6_PctRet,0.06953215104491783,-0.9845453935449179,-1.5474866840341919,0.012977236811165088
Model_6_PctRet,-0.11823098158137826,0.22796765658137827,0.3583145228885455,0.0008506339775547116
Model_6_PctRet,-0.14326606593155114,-0.683039081568449,-1.07358572832924,0.008474151350327036
Model_6_PctRet,0.257295283671214,0.19362828882878597,0.3043406638022144,0.0010888553169947992
Model_6_PctRet,0.042708846384018284,-0.9345651113840183,-1.4689287814576715,0.011088359801354161
Model_6_PctRet,0.10708477757017706,-1.1790796275701771,-1.8532512924683135,0.02083645246345586
Model_6_PctRet,0.14174874051657013,-1.35451106551657,-2.128990548334963,0.031422149770220204
Model_6_PctRet,-0.4103069656667277,-0.6157833593332722,-0.9678746709555407,0.022923301372436068
Model_6_PctRet,-0.24340640333224248,0.5572115033322423,0.8758127225527251,0.008952655091425683
Model_6_PctRet,-0.015814727421580237,0.5111436239215802,0.8034042481267665,0.003259561373242517
Model_6_PctRet,0.39385028921761095,-1.188057099217611,-1.867361883937009,0.07568124188571636
Model_6_PctRet,0.39385028921761095,-0.43302388671761083,-0.6806173721980461,0.010053964098139545
Model_6_PctRet,-0.08934434579271713,0.15278191679271713,0.24013923923474545,0.00034343667677109904
Model_6_PctRet,0.006944440169485923,0.451360167330514,0.7094379327016257,0.0025162848603724514
Model_6_PctRet,0.37284182682585776,0.6467652806741422,1.0165713699956582,0.020505213223718743
Model_6_PctRet,0.042708846384018284,0.05985145211598161,0.09407318928801228,4.5477602862078385e-05
Model_6_PctRet,-0.24340640333224248,0.17145754083224257,0.26949317223435776,0.0008476662401894733
Model_6_PctRet,-0.06458437225957941,-0.4474669577404206,-0.7033186719358713,0.002732119523336502
Model_6_PctRet,0.10708477757017706,-0.35956861157017705,-0.5651619946116032,0.0019377647645564193
Model_6_PctRet,0.1571549462705226,0.8327244837294774,1.3088579343211586,0.012678977011811013
Model_6_PctRet,0.37284182682585776,-0.13721565782585776,-0.21567253751700113,0.0009229501338159938
Model_6_PctRet,0.257295283671214,0.607632366328786,0.9550631203467035,0.01072295193829655
Model_6_PctRet,0.4883883699805012,-0.3981963849805013,-0.6258762749061254,0.012445258868732458
Model_6_PctRet,0.37284182682585776,-0.07956466182585775,-0.12505797650617023,0.0003103211210920933
Model_6_PctRet,0.1571549462705226,0.15212862122947732,0.23911240371097933,0.0004231588273013745
Model_6_PctRet,-0.3864640281903727,-1.5672098468096274,-2.4633057905973716,0.13448338270479934
Model_6_PctRet,0.006944440169485923,-0.556870672669486,-0.8752770124518156,0.0038302051699165467
Model_6_PctRet,0.057014608869831486,-0.8821441588698314,-1.386534687176236,0.010130527875087478
Model_6_PctRet,0.057014608869831486,0.31689331613016847,0.4980859086701931,0.0013073115818767436
Model_6_PctRet,0.1500020650276162,-1.3293993475276162,-2.089520505149641,0.0313357820114338
Model_6_PctRet,-0.14326606593155114,-0.06742899831844876,-0.10598340889073778,8.258449655054144e-05
Model_6_PctRet,-0.17187759090317714,0.36813452340317715,0.578625705462406,0.0027964461721096032
Model_6_PctRet,0.057014608869831486,0.02085761613016842,0.032783539929954315,5.6634659130640395e-06
Model_6_PctRet,0.257295283671214,0.07905167582878597,0.12425167645665569,0.00018149084529465046
Model_6_PctRet,0.257295283671214,-0.512281856171214,-0.8051932964136155,0.007621676480311101
Model_6_PctRet,-0.20489088894736115,-0.08622487605263887,-0.13552635398915183,0.00017882736506714007
Model_6_PctRet,-0.5772075280012132,-0.6436187169987868,-1.01162567077244,0.0471535922108548
Model_6_PctRet,-0.043125728530859817,0.5293903110308598,0.832083987542012,0.0036373298717801966
Model_6_PctRet,-0.06458437225957941,-0.4342006077404206,-0.6824669162876941,0.0025725190895274593
Model_6_PctRet,0.1571549462705226,-0.5977010587705226,-0.9394533106800051,0.006532051449862353
Model_6_PctRet,0.257295283671214,-0.20374880867121412,-0.3202478731542095,0.0012056540724734047
Model_6_PctRet,-0.15236973296797746,0.5138841254679775,0.8077117078725841,0.004991330219323204
Model_6_PctRet,0.1571549462705226,0.33377545372947737,0.5246208793320325,0.0020369967515390802
Model_6_PctRet,0.02620219736192638,0.7240951401380735,1.1381167335545703,0.0065300999645763495
Model_6_PctRet,-0.15236973296797746,0.14145064346797745,0.22232899432561978,0.0003781775587476174
Model_6_PctRet,-0.015814727421580237,0.35516894992158016,0.5582467036965287,0.001573777201968017
Model_6_PctRet,-0.17187759090317714,-0.2584586690968228,-0.40623962228947785,0.0013784009921902931
Model_6_PctRet,-0.06458437225957941,0.6452640772595795,1.0142118116560495,0.005681365480256163
Model_6_PctRet,0.13211986192034972,1.4258325580796503,2.2410920936272727,0.03347949846629066
Model_6_PctRet,-0.20489088894736115,1.070003888947361,1.6818084578598949,0.027538452529855668
Model_6_PctRet,0.14174874051657013,-0.8946622855165701,-1.4062104018988786,0.013708471699459143
Model_6_PctRet,-0.3864640281903727,0.013365573190372682,0.021007712465258205,9.781140517439725e-06
Model_6_PctRet,-0.2889247385143747,-0.4386441739856253,-0.6894512154771092,0.006856477999169234
Model_6_PctRet,-0.11823098158137826,0.6026936415813783,0.9473005419700926,0.005945514953206909
Model_6_PctRet,-0.34354674073293356,-0.5939738292670664,-0.9335949337450724,0.01606673581498417
